会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
福岡,2026/4/2,6,3,3,5079,大石真央,finish,28,123,6.87,3,0.10,1.52.9,2-1-3,1350,1-2-3,410,2-1,520,1-2,170
福岡,2026/4/2,6,4,6,4556,竹井奈美,finish,75,160,6.95,6,0.26,1.53.5,2-1-3,1350,1-2-3,410,2-1,520,1-2,170
福岡,2026/4/2,6,5,4,5250,嶋田有里,finish,72,148,6.86,4,0.17,. .,2-1-3,1350,1-2-3,410,2-1,520,1-2,170
福岡,2026/4/2,6,6,5,5390,高橋涼夏,finish,64,149,6.90,5,0.25,. .,2-1-3,1350,1-2-3,410,2-1,520,1-2,170
福岡,2026/4/2,7,1,4,5088,高憧四季,finish,16,165,6.78,4,0.30,1.48.4,4-6-1,620,1-4-6,190,4-6,360,4-6,310
福岡,2026/4/2,7,2,6,4123,細川裕子,finish,31,173,6.90,5,0.32,1.51.3,4-6-1,620,1-4-6,190,4-6,360,4-6,310
福岡,2026/4/2,7,3,1,4947,間庭菜摘,finish,45,158,6.92,1,0.28,1.52.5,4-6-1,620,1-4-6,190,4-6,360,4-6,310
福岡,2026/4/2,7,4,3,5326,三嶌さらら,finish,40,141,6.94,3,0.32,1.55.2,4-6-1,620,1-4-6,190,4-6,360,4-6,310
福岡,2026/4/2,7,5,2,5108,柴田愛梨,finish,12,157,6.90,2,0.34,. .,4-6-1,620,1-4-6,190,4-6,360,4-6,310
福岡,2026/4/2,7,6,5,4882,瀧川千依,finish,42,172,6.89,6,0.42,. .,4-6-1,620,1-4-6,190,4-6,360,4-6,310
福岡,2026/4/2,8,1,1,4589,塩崎桐加,finish,50,107,6.85,1,0.16,1.49.2,1-5-6,16950,1-5-6,3560,1-5,6570,1-5,5070
福岡,2026/4/2,8,2,5,5413,宮城那菜,finish,17,106,6.83,5,0.08,1.51.5,1-5-6,16950,1-5-6,3560,1-5,6570,1-5,5070
福岡,2026/4/2,8,3,6,4433,川野芽唯,finish,35,145,6.91,6,0.12,1.52.4,1-5-6,16950,1-5-6,3560,1-5,6570,1-5,5070
福岡,2026/4/2,8,4,3,4987,島倉都,finish,44,155,6.93,3,0.13,1.54.5,1-5-6,16950,1-5-6,3560,1-5,6570,1-5,5070
福岡,2026/4/2,8,5,4,5013,山下夏鈴,finish,71,121,6.79,4,0.22,. .,1-5-6,16950,1-5-6,3560,1-5,6570,1-5,5070
福岡,2026/4/2,8,6,2,3943,三松直美,finish,41,142,7.03,2,0.19,. .,1-5-6,16950,1-5-6,3560,1-5,6570,1-5,5070
福岡,2026/4/2,9,1,1,5045,平川香織,finish,34,162,6.96,1,0.14,1.50.9,1-2-4,1430,1-2-4,430,1-2,730,1-2,510
福岡,2026/4/2,9,2,2,5297,南彩寧,finish,57,143,6.80,2,0.22,1.52.1,1-2-4,1430,1-2-4,430,1-2,730,1-2,510
福岡,2026/4/2,9,3,4,4773,中川りな,finish,46,152,6.91,4,0.18,1.53.4,1-2-4,1430,1-2-4,430,1-2,730,1-2,510
福岡,2026/4/2,9,4,3,4548,篠木亜衣花,finish,27,151,6.97,3,0.23,1.56.4,1-2-4,1430,1-2-4,430,1-2,730,1-2,510
福岡,2026/4/2,9,5,6,5069,山崎小葉音,finish,48,146,6.93,6,0.20,. .,1-2-4,1430,1-2-4,430,1-2,730,1-2,510
福岡,2026/4/2,9,6,5,5277,井上未都,finish,25,137,6.93,5,0.20,. .,1-2-4,1430,1-2-4,430,1-2,730,1-2,510
福岡,2026/4/2,10,1,4,4556,竹井奈美,finish,75,160,6.98,4,0.16,1.49.0,4-3-5,11550,3-4-5,2120,4-3,2760,3-4,1450
福岡,2026/4/2,10,2,3,5155,内山七海,finish,11,168,6.90,3,0.06,1.51.3,4-3-5,11550,3-4-5,2120,4-3,2760,3-4,1450
福岡,2026/4/2,10,3,5,4525,真子奈津実,finish,74,102,6.84,5,0.15,1.52.4,4-3-5,11550,3-4-5,2120,4-3,2760,3-4,1450
福岡,2026/4/2,10,4,2,5153,佐藤ほのか,finish,49,174,6.91,2,0.12,1.53.8,4-3-5,11550,3-4-5,2120,4-3,2760,3-4,1450
福岡,2026/4/2,10,5,6,5140,吉田彩乃,finish,70,147,6.90,6,0.15,. .,4-3-5,11550,3-4-5,2120,4-3,2760,3-4,1450
福岡,2026/4/2,10,6,1,4642,松尾夏海,finish,23,156,6.95,1,0.14,. .,4-3-5,11550,3-4-5,2120,4-3,2760,3-4,1450
福岡,2026/4/2,11,1,3,5203,神里琴音,finish,61,140,6.93,3,0.13,1.49.6,3-1-2,7040,1-2-3,420,3-1,2130,1-3,420
福岡,2026/4/2,11,2,1,4825,倉持莉々,finish,59,138,6.84,1,0.16,1.50.7,3-1-2,7040,1-2-3,420,3-1,2130,1-3,420
福岡,2026/4/2,11,3,2,4874,池田奈津美,finish,43,170,6.96,2,0.12,1.53.0,3-1-2,7040,1-2-3,420,3-1,2130,1-3,420
福岡,2026/4/2,11,4,5,3993,永井聖美,finish,63,161,6.99,5,0.21,1.54.6,3-1-2,7040,1-2-3,420,3-1,2130,1-3,420
福岡,2026/4/2,11,5,4,4123,細川裕子,finish,31,173,7.03,4,0.19,. .,3-1-2,7040,1-2-3,420,3-1,2130,1-3,420
福岡,2026/4/2,11,6,6,5079,大石真央,finish,28,123,6.93,6,0.21,. .,3-1-2,7040,1-2-3,420,3-1,2130,1-3,420
福岡,2026/4/2,12,1,1,5088,高憧四季,finish,16,165,6.76,1,0.14,1.48.6,1-2-5,2460,1-2-5,1510,1-2,240,1-2,260
福岡,2026/4/2,12,2,2,4117,廣中智紗衣,finish,56,105,6.84,2,0.14,1.50.6,1-2-5,2460,1-2-5,1510,1-2,240,1-2,260
福岡,2026/4/2,12,3,5,4373,若狭奈美子,finish,62,144,6.90,5,0.22,1.52.6,1-2-5,2460,1-2-5,1510,1-2,240,1-2,260
福岡,2026/4/2,12,4,3,4885,大山千広,finish,73,166,6.96,3,0.14,1.53.9,1-2-5,2460,1-2-5,1510,1-2,240,1-2,260
福岡,2026/4/2,12,5,4,3232,山川美由紀,finish,15,139,6.88,4,0.21,. .,1-2-5,2460,1-2-5,1510,1-2,240,1-2,260
福岡,2026/4/2,12,6,6,5193,米丸乃絵,finish,13,159,6.92,6,0.24,. .,1-2-5,2460,1-2-5,1510,1-2,240,1-2,260
徳山,2026/4/2,1,1,1,4561,藤山翔大,finish,19,37,6.72,1,0.12,1.51.1,1-4-6,1650,1-4-6,870,1-4,360,1-4,340
徳山,2026/4/2,1,2,4,5035,櫻井優,finish,42,53,6.89,4,0.07,1.52.1,1-4-6,1650,1-4-6,870,1-4,360,1-4,340
徳山,2026/4/2,1,3,6,4425,大井清貴,finish,16,31,6.98,6,0.13,1.54.2,1-4-6,1650,1-4-6,870,1-4,360,1-4,340
徳山,2026/4/2,1,4,2,5115,香川颯太,finish,59,56,6.89,2,0.16,1.55.2,1-4-6,1650,1-4-6,870,1-4,360,1-4,340
徳山,2026/4/2,1,5,3,4010,越智照浩,finish,69,14,6.97,3,0.09,. .,1-4-6,1650,1-4-6,870,1-4,360,1-4,340
徳山,2026/4/2,1,6,5,4510,坂本奈央,finish,12,73,6.96,5,0.27,. .,1-4-6,1650,1-4-6,870,1-4,360,1-4,340
徳山,2026/4/2,2,1,1,4926,吉川貴仁,finish,22,32,6.88,1,0.14,1.51.5,1-6-4,11420,1-4-6,2300,1-6,2120,1-6,2490
徳山,2026/4/2,2,2,6,4674,池田剛規,finish,33,29,6.92,6,0.11,1.52.5,1-6-4,11420,1-4-6,2300,1-6,2120,1-6,2490
徳山,2026/4/2,2,3,4,3527,中嶋誠一郎,finish,26,11,7.06,4,0.11,1.53.3,1-6-4,11420,1-4-6,2300,1-6,2120,1-6,2490
徳山,2026/4/2,2,4,2,4435,服部達哉,finish,74,62,6.94,2,0.13,1.54.7,1-6-4,11420,1-4-6,2300,1-6,2120,1-6,2490
徳山,2026/4/2,2,5,5,5191,飛田江己,finish,63,72,6.92,5,0.07,. .,1-6-4,11420,1-4-6,2300,1-6,2120,1-6,2490
徳山,2026/4/2,2,6,3,3574,大神康司,finish,70,57,6.97,3,0.08,. .,1-6-4,11420,1-4-6,2300,1-6,2120,1-6,2490
徳山,2026/4/2,3,1,1,3641,一瀬明,finish,15,12,6.95,1,0.18,1.50.9,1-2-3,890,1-2-3,440,1-2,370,1-2,430
徳山,2026/4/2,3,2,2,4419,原加央理,finish,51,54,6.93,2,0.15,1.51.9,1-2-3,890,1-2-3,440,1-2,370,1-2,430
徳山,2026/4/2,3,3,3,4402,乙藤智史,finish,54,27,6.96,3,0.16,1.53.9,1-2-3,890,1-2-3,440,1-2,370,1-2,430
徳山,2026/4/2,3,4,6,3502,渡邉英児,finish,30,74,6.93,6,0.16,1.56.0,1-2-3,890,1-2-3,440,1-2,370,1-2,430
徳山,2026/4/2,3,5,5,4193,郷原章平,finish,50,21,6.91,5,0.19,. .,1-2-3,890,1-2-3,440,1-2,370,1-2,430
徳山,2026/4/2,3,6,4,4197,渥美卓郎,finish,73,48,6.96,4,0.20,. .,1-2-3,890,1-2-3,440,1-2,370,1-2,430
徳山,2026/4/2,4,1,1,4096,石橋道友,finish,52,18,6.93,1,0.11,1.51.4,1-5-3,3160,1-3-5,670,1-5,1290,1-5,770
徳山,2026/4/2,4,2,5,3523,寳田亮治,finish,35,50,6.97,5,0.05,1.52.4,1-5-3,3160,1-3-5,670,1-5,1290,1-5,770
徳山,2026/4/2,4,3,3,4082,濱崎誠,finish,32,46,7.05,3,0.11,1.53.9,1-5-3,3160,1-3-5,670,1-5,1290,1-5,770
徳山,2026/4/2,4,4,2,3572,安田政彦,finish,21,61,6.98,2,0.06,1.55.1,1-5-3,3160,1-3-5,670,1-5,1290,1-5,770
徳山,2026/4/2,4,5,4,3797,岩井繁,finish,68,23,7.02,4,0.12,. .,1-5-3,3160,1-3-5,670,1-5,1290,1-5,770
徳山,2026/4/2,4,6,6,5357,田中瀬里奈,finish,46,59,6.97,6,0.04,. .,1-5-3,3160,1-3-5,670,1-5,1290,1-5,770
徳山,2026/4/2,5,1,1,4365,盛本真輔,finish,57,39,6.87,1,0.21,1.52.0,1-5-4,5930,1-4-5,1810,1-5,1470,1-5,1100
徳山,2026/4/2,5,2,5,4302,西野翔太,finish,72,26,6.94,5,0.12,1.52.8,1-5-4,5930,1-4-5,1810,1-5,1470,1-5,1100
徳山,2026/4/2,5,3,4,3158,島川光男,finish,65,52,6.90,4,0.14,1.54.0,1-5-4,5930,1-4-5,1810,1-5,1470,1-5,1100
徳山,2026/4/2,5,4,3,4504,前田将太,finish,49,13,6.90,3,0.20,1.54.8,1-5-4,5930,1-4-5,1810,1-5,1470,1-5,1100
徳山,2026/4/2,5,5,2,5190,大月遊雅,finish,36,25,6.86,2,0.29,. .,1-5-4,5930,1-4-5,1810,1-5,1470,1-5,1100
徳山,2026/4/2,5,6,6,4510,坂本奈央,finish,12,73,6.95,6,0.21,. .,1-5-4,5930,1-4-5,1810,1-5,1470,1-5,1100
徳山,2026/4/2,6,1,1,4035,杉江浩明,finish,66,67,6.96,1,0.25,1.51.4,1-2-4,1250,1-2-4,440,1-2,420,1-2,210
徳山,2026/4/2,6,2,2,4174,赤坂俊輔,finish,13,15,6.95,2,0.21,1.53.4,1-2-4,1250,1-2-4,440,1-2,420,1-2,210
徳山,2026/4/2,6,3,4,4674,池田剛規,finish,33,29,6.99,4,0.21,1.55.0,1-2-4,1250,1-2-4,440,1-2,420,1-2,210
徳山,2026/4/2,6,4,5,5229,吉川晴人,finish,43,43,6.98,5,0.22,1.55.2,1-2-4,1250,1-2-4,440,1-2,420,1-2,210
徳山,2026/4/2,6,5,6,5115,香川颯太,finish,59,56,6.93,6,0.25,. .,1-2-4,1250,1-2-4,440,1-2,420,1-2,210
徳山,2026/4/2,6,6,3,4151,下河誉史,finish,44,17,7.00,3,0.23,. .,1-2-4,1250,1-2-4,440,1-2,420,1-2,210
徳山,2026/4/2,7,1,1,4010,越智照浩,finish,69,14,7.00,1,0.13,1.51.6,1-2-5,3000,1-2-5,900,1-2,1110,1-2,750
徳山,2026/4/2,7,2,2,4043,桐本康臣,finish,58,45,6.99,2,0.14,1.52.8,1-2-5,3000,1-2-5,900,1-2,1110,1-2,750
徳山,2026/4/2,7,3,5,3641,一瀬明,finish,15,12,6.98,5,0.15,1.53.4,1-2-5,3000,1-2-5,900,1-2,1110,1-2,750
徳山,2026/4/2,7,4,3,5105,富田恕生,finish,38,63,6.96,3,0.16,1.55.2,1-2-5,3000,1-2-5,900,1-2,1110,1-2,750
徳山,2026/4/2,7,5,6,3994,小野桜,finish,53,38,6.97,6,0.12,. .,1-2-5,3000,1-2-5,900,1-2,1110,1-2,750
徳山,2026/4/2,7,6,4,3541,三嶌誠司,finish,61,16,6.94,4,0.14,. .,1-2-5,3000,1-2-5,900,1-2,1110,1-2,750
徳山,2026/4/2,8,1,3,5191,飛田江己,finish,63,72,6.95,3,0.06,1.51.4,3-5-4,2440,3-4-5,370,3-5,1260,3-5,990
徳山,2026/4/2,8,2,5,4966,田川大貴,finish,14,51,6.93,5,0.13,1.52.4,3-5-4,2440,3-4-5,370,3-5,1260,3-5,990
徳山,2026/4/2,8,3,4,4561,藤山翔大,finish,19,37,6.76,4,0.09,1.54.2,3-5-4,2440,3-4-5,370,3-5,1260,3-5,990
徳山,2026/4/2,8,4,6,3569,増田進,finish,17,19,6.95,6,0.16,1.55.6,3-5-4,2440,3-4-5,370,3-5,1260,3-5,990
徳山,2026/4/2,8,5,1,5322,根岸真優,finish,56,75,6.85,1,0.06,. .,3-5-4,2440,3-4-5,370,3-5,1260,3-5,990
徳山,2026/4/2,8,6,2,4082,濱崎誠,finish,32,46,7.01,2,0.08,. .,3-5-4,2440,3-4-5,370,3-5,1260,3-5,990
徳山,2026/4/2,9,1,4,4365,盛本真輔,finish,57,39,6.97,4,0.23,1.52.1,4-5-3,23670,3-4-5,1260,4-5,5300,4-5,1950
徳山,2026/4/2,9,2,5,4797,中山将,finish,40,35,6.90,5,0.26,1.52.9,4-5-3,23670,3-4-5,1260,4-5,5300,4-5,1950
徳山,2026/4/2,9,3,3,4193,郷原章平,finish,50,21,6.89,3,0.24,1.54.4,4-5-3,23670,3-4-5,1260,4-5,5300,4-5,1950
徳山,2026/4/2,9,4,1,3574,大神康司,finish,70,57,7.00,1,0.32,1.56.1,4-5-3,23670,3-4-5,1260,4-5,5300,4-5,1950
徳山,2026/4/2,9,5,2,5035,櫻井優,finish,42,53,6.90,2,0.29,. .,4-5-3,23670,3-4-5,1260,4-5,5300,4-5,1950
徳山,2026/4/2,9,6,6,4567,上村慎太郎,finish,45,34,6.93,6,0.33,. .,4-5-3,23670,3-4-5,1260,4-5,5300,4-5,1950
徳山,2026/4/2,10,1,3,3618,海野ゆかり,finish,60,58,6.98,3,0.17,1.50.7,3-5-4,4120,3-4-5,570,3-5,2200,3-5,1730
徳山,2026/4/2,10,2,5,5064,品川二千翔,finish,28,69,6.92,5,0.24,1.51.7,3-5-4,4120,3-4-5,570,3-5,2200,3-5,1730
徳山,2026/4/2,10,3,4,4926,吉川貴仁,finish,22,32,6.92,4,0.21,1.52.9,3-5-4,4120,3-4-5,570,3-5,2200,3-5,1730
徳山,2026/4/2,10,4,1,5190,大月遊雅,finish,36,25,6.92,1,0.16,1.55.3,3-5-4,4120,3-4-5,570,3-5,2200,3-5,1730
徳山,2026/4/2,10,5,6,4151,下河誉史,finish,44,17,6.98,6,0.26,. .,3-5-4,4120,3-4-5,570,3-5,2200,3-5,1730
徳山,2026/4/2,10,6,2,3523,寳田亮治,finish,35,50,6.99,2,0.21,. .,3-5-4,4120,3-4-5,570,3-5,2200,3-5,1730
徳山,2026/4/2,11,1,1,3797,岩井繁,finish,68,23,7.00,1,0.28,1.51.9,1-2-5,5340,1-2-5,1420,1-2,2020,1-2,1320
徳山,2026/4/2,11,2,2,3994,小野桜,finish,53,38,6.96,2,0.27,1.52.7,1-2-5,5340,1-2-5,1420,1-2,2020,1-2,1320
徳山,2026/4/2,11,3,5,4174,赤坂俊輔,finish,13,15,6.94,5,0.31,1.54.2,1-2-5,5340,1-2-5,1420,1-2,2020,1-2,1320
徳山,2026/4/2,11,4,3,4302,西野翔太,finish,72,26,6.94,3,0.25,1.55.3,1-2-5,5340,1-2-5,1420,1-2,2020,1-2,1320
徳山,2026/4/2,11,5,6,4402,乙藤智史,finish,54,27,6.96,6,0.29,. .,1-2-5,5340,1-2-5,1420,1-2,2020,1-2,1320
徳山,2026/4/2,11,6,4,5078,山川波乙,finish,20,30,6.93,4,0.33,. .,1-2-5,5340,1-2-5,1420,1-2,2020,1-2,1320
徳山,2026/4/2,12,1,1,4504,前田将太,finish,49,13,6.89,1,0.19,1.51.6,1-2-3,500,1-2-3,210,1-2,270,1-2,230
徳山,2026/4/2,12,2,2,4966,田川大貴,finish,14,51,6.98,2,0.19,1.52.7,1-2-3,500,1-2-3,210,1-2,270,1-2,230
徳山,2026/4/2,12,3,3,3541,三嶌誠司,finish,61,16,6.93,3,0.16,1.53.8,1-2-3,500,1-2-3,210,1-2,270,1-2,230
徳山,2026/4/2,12,4,5,4035,杉江浩明,finish,66,67,6.96,5,0.16,1.54.8,1-2-3,500,1-2-3,210,1-2,270,1-2,230
徳山,2026/4/2,12,5,6,3572,安田政彦,finish,21,61,7.03,6,0.17,. .,1-2-3,500,1-2-3,210,1-2,270,1-2,230
徳山,2026/4/2,12,6,4,3502,渡邉英児,finish,30,74,6.97,4,0.19,. .,1-2-3,500,1-2-3,210,1-2,270,1-2,230
丸亀,2026/4/2,1,1,1,5352,西岡蒼志,finish,37,50,6.78,1,0.13,1.48.2,1-2-4,1700,1-2-4,810,1-2,340,1-2,280
丸亀,2026/4/2,1,2,2,4204,柴田大輔,finish,26,25,6.79,2,0.20,1.51.0,1-2-4,1700,1-2-4,810,1-2,340,1-2,280
丸亀,2026/4/2,1,3,4,4694,高田綾,finish,27,17,6.96,4,0.34,1.52.6,1-2-4,1700,1-2-4,810,1-2,340,1-2,280
丸亀,2026/4/2,1,4,3,3981,今坂晃広,finish,31,61,6.87,3,0.23,1.52.7,1-2-4,1700,1-2-4,810,1-2,340,1-2,280
丸亀,2026/4/2,1,5,6,5199,垂水悠,finish,53,57,6.84,6,0.22,1.53.2,1-2-4,1700,1-2-4,810,1-2,340,1-2,280
丸亀,2026/4/2,1,6,5,5418,堀内亜海,finish,5,22,6.92,5,0.35,1.56.7,1-2-4,1700,1-2-4,810,1-2,340,1-2,280
丸亀,2026/4/2,2,1,2,4747,山戸信二,finish,32,36,6.95,2,0.09,1.50.5,2-3-1,8440,1-2-3,440,2-3,3560,2-3,1080
丸亀,2026/4/2,2,2,3,4927,関野文,finish,49,11,6.97,3,0.09,1.51.4,2-3-1,8440,1-2-3,440,2-3,3560,2-3,1080
丸亀,2026/4/2,2,3,1,3454,井川大作,finish,52,30,6.87,1,0.17,1.52.7,2-3-1,8440,1-2-3,440,2-3,3560,2-3,1080
丸亀,2026/4/2,2,4,4,4000,松本博昭,finish,23,9,6.92,4,0.15,1.53.4,2-3-1,8440,1-2-3,440,2-3,3560,2-3,1080
丸亀,2026/4/2,2,5,6,4060,島田一生,finish,15,32,6.90,6,0.11,1.54.8,2-3-1,8440,1-2-3,440,2-3,3560,2-3,1080
丸亀,2026/4/2,2,6,5,4894,原村拓也,finish,40,4,6.88,5,0.20,1.55.8,2-3-1,8440,1-2-3,440,2-3,3560,2-3,1080
丸亀,2026/4/2,3,1,5,4209,藤田竜弘,finish,36,34,6.97,5,0.11,1.49.6,5-6-4,22990,4-5-6,2850,5-6,6470,5-6,2160
丸亀,2026/4/2,3,2,6,4644,山田亮太,finish,12,62,6.86,6,0.11,1.50.1,5-6-4,22990,4-5-6,2850,5-6,6470,5-6,2160
丸亀,2026/4/2,3,3,4,4015,前野竜一,finish,38,1,6.92,4,0.09,1.51.3,5-6-4,22990,4-5-6,2850,5-6,6470,5-6,2160
丸亀,2026/4/2,3,4,2,3947,寺本昇平,finish,59,38,6.86,2,0.24,1.52.2,5-6-4,22990,4-5-6,2850,5-6,6470,5-6,2160
丸亀,2026/4/2,3,5,3,4298,宮下元胤,finish,18,47,6.86,3,0.29,1.55.1,5-6-4,22990,4-5-6,2850,5-6,6470,5-6,2160
丸亀,2026/4/2,3,6,1,3459,中野和裕,finish,3,19,6.79,1,0.23,1.56.5,5-6-4,22990,4-5-6,2850,5-6,6470,5-6,2160
丸亀,2026/4/2,4,1,2,3777,樋口亮,finish,13,21,6.82,2,0.08,1.49.1,2-3-4,720,2-3-4,190,2-3,450,2-3,280
丸亀,2026/4/2,4,2,3,4348,宮崎奨,finish,41,2,6.89,3,0.12,1.50.2,2-3-4,720,2-3-4,190,2-3,450,2-3,280
丸亀,2026/4/2,4,3,4,4121,富永修一,finish,66,43,6.87,4,0.10,1.51.8,2-3-4,720,2-3-4,190,2-3,450,2-3,280
丸亀,2026/4/2,4,4,5,3107,平岡重典,finish,63,60,6.94,5,0.07,1.53.5,2-3-4,720,2-3-4,190,2-3,450,2-3,280
丸亀,2026/4/2,4,5,1,4097,貫地谷直人,finish,44,14,6.89,1,0.13,1.53.9,2-3-4,720,2-3-4,190,2-3,450,2-3,280
丸亀,2026/4/2,4,6,6,5406,小畑楓夏,finish,65,58,6.91,6,0.08,1.56.6,2-3-4,720,2-3-4,190,2-3,450,2-3,280
丸亀,2026/4/2,5,1,1,5148,松本怜,finish,34,39,6.82,1,0.16,1.49.2,1-3-5,8740,1-3-5,3610,1-3,1130,1-3,900
丸亀,2026/4/2,5,2,3,4383,竹田吉行,finish,16,3,6.88,3,0.17,1.50.8,1-3-5,8740,1-3-5,3610,1-3,1130,1-3,900
丸亀,2026/4/2,5,3,5,5311,小林京平,finish,62,46,6.83,5,0.11,1.51.5,1-3-5,8740,1-3-5,3610,1-3,1130,1-3,900
丸亀,2026/4/2,5,4,4,4688,永井彪也,finish,28,66,6.89,4,0.09,1.51.8,1-3-5,8740,1-3-5,3610,1-3,1130,1-3,900
丸亀,2026/4/2,5,5,6,5255,藤原仙二,finish,10,65,6.80,6,0.15,1.53.7,1-3-5,8740,1-3-5,3610,1-3,1130,1-3,900
丸亀,2026/4/2,5,6,2,4552,杉山勝匡,finish,9,13,6.89,2,0.15,1.54.0,1-3-5,8740,1-3-5,3610,1-3,1130,1-3,900
丸亀,2026/4/2,6,1,1,5125,高井雄基,finish,33,44,6.88,1,0.25,1.48.6,1-5-2,740,1-2-5,280,1-5,330,1-5,180
丸亀,2026/4/2,6,2,5,4295,小坂尚哉,finish,45,55,6.73,4,0.17,1.48.9,1-5-2,740,1-2-5,280,1-5,330,1-5,180
丸亀,2026/4/2,6,3,2,4214,林祐介,finish,35,29,6.87,2,0.13,1.52.5,1-5-2,740,1-2-5,280,1-5,330,1-5,180
丸亀,2026/4/2,6,4,6,4349,犬童千秋,finish,22,51,6.82,5,0.24,1.53.7,1-5-2,740,1-2-5,280,1-5,330,1-5,180
丸亀,2026/4/2,6,5,4,3981,今坂晃広,finish,31,61,6.88,6,0.29,1.54.0,1-5-2,740,1-2-5,280,1-5,330,1-5,180
丸亀,2026/4/2,6,6,3,4894,原村拓也,finish,40,4,6.90,3,0.30,1.54.5,1-5-2,740,1-2-5,280,1-5,330,1-5,180
丸亀,2026/4/2,7,1,5,3918,深井利寿,finish,24,20,6.90,5,0.16,1.49.5,5-4-6,19700,4-5-6,3410,5-4,3370,4-5,1180
丸亀,2026/4/2,7,2,4,4391,松田祐季,finish,50,64,6.94,4,0.15,1.51.3,5-4-6,19700,4-5-6,3410,5-4,3370,4-5,1180
丸亀,2026/4/2,7,3,6,3470,新田芳美,finish,2,56,6.89,6,0.20,1.52.3,5-4-6,19700,4-5-6,3410,5-4,3370,4-5,1180
丸亀,2026/4/2,7,4,1,4927,関野文,finish,49,11,6.84,1,0.12,1.52.9,5-4-6,19700,4-5-6,3410,5-4,3370,4-5,1180
丸亀,2026/4/2,7,5,3,5199,垂水悠,finish,53,57,6.81,3,0.05,1.54.0,5-4-6,19700,4-5-6,3410,5-4,3370,4-5,1180
丸亀,2026/4/2,7,6,2,3459,中野和裕,finish,3,19,6.82,2,0.11,1.55.1,5-4-6,19700,4-5-6,3410,5-4,3370,4-5,1180
丸亀,2026/4/2,8,1,1,4685,島村隆幸,finish,48,15,6.89,1,0.13,1.49.5,1-4-3,1360,1-3-4,720,1-4,290,1-4,270
丸亀,2026/4/2,8,2,4,4420,津久井拓也,finish,8,18,6.84,4,0.11,1.51.1,1-4-3,1360,1-3-4,720,1-4,290,1-4,270
丸亀,2026/4/2,8,3,3,3107,平岡重典,finish,63,60,6.91,3,0.12,1.51.2,1-4-3,1360,1-3-4,720,1-4,290,1-4,270
丸亀,2026/4/2,8,4,2,4015,前野竜一,finish,38,1,6.86,2,0.22,1.52.7,1-4-3,1360,1-3-4,720,1-4,290,1-4,270
丸亀,2026/4/2,8,5,6,4747,山戸信二,finish,32,36,6.94,6,0.19,1.54.2,1-4-3,1360,1-3-4,720,1-4,290,1-4,270
丸亀,2026/4/2,8,6,5,4694,高田綾,finish,27,17,6.92,5,0.16,1.58.3,1-4-3,1360,1-3-4,720,1-4,290,1-4,270
丸亀,2026/4/2,9,1,5,3454,井川大作,finish,52,30,6.88,5,0.18,1.48.8,5-2-1,21290,1-2-5,650,5-2,6820,2-5,3100
丸亀,2026/4/2,9,2,2,4121,富永修一,finish,66,43,6.87,2,0.19,1.50.8,5-2-1,21290,1-2-5,650,5-2,6820,2-5,3100
丸亀,2026/4/2,9,3,1,4383,竹田吉行,finish,16,3,6.78,1,0.19,1.51.9,5-2-1,21290,1-2-5,650,5-2,6820,2-5,3100
丸亀,2026/4/2,9,4,3,4199,北川潤二,finish,6,7,6.86,3,0.17,1.52.0,5-2-1,21290,1-2-5,650,5-2,6820,2-5,3100
丸亀,2026/4/2,9,5,4,3947,寺本昇平,finish,59,38,6.90,4,0.18,1.53.6,5-2-1,21290,1-2-5,650,5-2,6820,2-5,3100
丸亀,2026/4/2,9,6,6,5418,堀内亜海,finish,5,22,6.93,6,0.23,1.57.2,5-2-1,21290,1-2-5,650,5-2,6820,2-5,3100
丸亀,2026/4/2,10,1,1,4736,高倉和士,finish,61,23,6.81,1,0.09,1.49.5,1-4-2,1030,1-2-4,310,1-4,590,1-4,530
丸亀,2026/4/2,10,2,4,4654,篠田優也,finish,11,33,6.88,4,0.14,1.51.3,1-4-2,1030,1-2-4,310,1-4,590,1-4,530
丸亀,2026/4/2,10,3,2,4653,小野達哉,finish,64,37,6.80,2,0.12,1.52.4,1-4-2,1030,1-2-4,310,1-4,590,1-4,530
丸亀,2026/4/2,10,4,5,4214,林祐介,finish,35,29,6.86,5,0.09,1.53.8,1-4-2,1030,1-2-4,310,1-4,590,1-4,530
丸亀,2026/4/2,10,5,6,4692,酒井俊弘,finish,56,40,6.81,6,0.11,1.54.2,1-4-2,1030,1-2-4,310,1-4,590,1-4,530
丸亀,2026/4/2,10,6,3,4060,島田一生,finish,15,32,6.86,3,0.16,1.56.6,1-4-2,1030,1-2-4,310,1-4,590,1-4,530
丸亀,2026/4/2,11,1,2,4000,松本博昭,finish,23,9,6.82,2,0.16,1.50.2,2-4-6,96380,2-4-6,8960,2-4,21400,2-4,8320
丸亀,2026/4/2,11,2,4,5255,藤原仙二,finish,10,65,6.87,4,0.24,1.51.6,2-4-6,96380,2-4-6,8960,2-4,21400,2-4,8320
