会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
福岡,2026/2/19,4,4,5,5340,樋江井舞,finish,32,107,6.90,5,0.10,1.54.8,まくり差し,3-1-6,5080,1-3-6,950,3-1,2320,1-3,800
福岡,2026/2/19,4,5,4,4997,濱崎寿里矢,finish,47,136,6.94,4,0.09,. .,まくり差し,3-1-6,5080,1-3-6,950,3-1,2320,1-3,800
福岡,2026/2/19,4,6,2,5265,大廣咲季,finish,35,142,6.88,2,0.17,. .,まくり差し,3-1-6,5080,1-3-6,950,3-1,2320,1-3,800
福岡,2026/2/19,5,1,3,4720,西澤日花里,finish,14,128,6.89,3,0.19,1.50.0,差し,3-1-2,5480,1-2-3,410,3-1,2410,1-3,690
福岡,2026/2/19,5,2,1,5162,松尾怜実,finish,11,116,6.87,1,0.27,1.52.0,差し,3-1-2,5480,1-2-3,410,3-1,2410,1-3,690
福岡,2026/2/19,5,3,2,5078,山川波乙,finish,68,134,6.83,2,0.21,1.53.0,差し,3-1-2,5480,1-2-3,410,3-1,2410,1-3,690
福岡,2026/2/19,5,4,6,4844,村上奈穂,finish,52,115,6.87,6,0.29,1.54.4,差し,3-1-2,5480,1-2-3,410,3-1,2410,1-3,690
福岡,2026/2/19,5,5,5,4224,大橋栄里佳,finish,15,138,6.89,5,0.27,. .,差し,3-1-2,5480,1-2-3,410,3-1,2410,1-3,690
福岡,2026/2/19,5,6,4,5387,戸田海咲音,finish,69,131,6.86,4,0.22,. .,差し,3-1-2,5480,1-2-3,410,3-1,2410,1-3,690
福岡,2026/2/19,6,1,1,4300,加藤綾,finish,46,120,6.94,1,0.14,1.49.2,逃げ,1-6-2,2360,1-2-6,400,1-6,960,1-6,510
福岡,2026/2/19,6,2,6,4885,大山千広,finish,17,126,6.80,6,0.23,1.50.9,逃げ,1-6-2,2360,1-2-6,400,1-6,960,1-6,510
福岡,2026/2/19,6,3,2,5189,藤原早菜,finish,70,121,6.81,2,0.24,1.52.6,逃げ,1-6-2,2360,1-2-6,400,1-6,960,1-6,510
福岡,2026/2/19,6,4,3,5230,石原凪紗,finish,19,112,6.73,3,0.30,1.53.9,逃げ,1-6-2,2360,1-2-6,400,1-6,960,1-6,510
福岡,2026/2/19,6,5,4,4924,中北涼,finish,29,137,6.91,4,0.29,. .,逃げ,1-6-2,2360,1-2-6,400,1-6,960,1-6,510
福岡,2026/2/19,6,6,5,5397,寺田夢生,finish,31,106,6.89,5,0.31,. .,逃げ,1-6-2,2360,1-2-6,400,1-6,960,1-6,510
福岡,2026/2/19,7,1,1,5118,野田なづき,finish,43,123,6.83,1,0.18,1.50.1,逃げ,1-2-6,530,1-2-6,210,1-2,190,1-2,170
福岡,2026/2/19,7,2,2,5218,山田理央,finish,44,114,6.84,2,0.18,1.51.7,逃げ,1-2-6,530,1-2-6,210,1-2,190,1-2,170
福岡,2026/2/19,7,3,6,5144,中尾彩香,finish,12,135,6.85,5,0.34,1.53.8,逃げ,1-2-6,530,1-2-6,210,1-2,190,1-2,170
福岡,2026/2/19,7,4,4,4897,深見亜由美,finish,49,104,6.90,4,0.28,1.54.9,逃げ,1-2-6,530,1-2-6,210,1-2,190,1-2,170
福岡,2026/2/19,7,5,3,5320,岩崎麗子,finish,64,144,6.91,3,0.17,. .,逃げ,1-2-6,530,1-2-6,210,1-2,190,1-2,170
福岡,2026/2/19,7,6,5,5438,星田夢結,finish,33,124,6.98,6,0.23,. .,逃げ,1-2-6,530,1-2-6,210,1-2,190,1-2,170
福岡,2026/2/19,8,1,1,4678,水野望美,finish,59,108,6.85,1,0.17,1.48.8,逃げ,1-4-2,560,1-2-4,170,1-4,420,1-4,260
福岡,2026/2/19,8,2,4,4536,喜井つかさ,finish,16,143,6.84,4,0.12,1.51.0,逃げ,1-4-2,560,1-2-4,170,1-4,420,1-4,260
福岡,2026/2/19,8,3,2,4893,渡邉真奈美,finish,45,145,6.87,2,0.18,1.52.6,逃げ,1-4-2,560,1-2-4,170,1-4,420,1-4,260
福岡,2026/2/19,8,4,3,5340,樋江井舞,finish,32,107,6.85,3,0.16,1.54.0,逃げ,1-4-2,560,1-2-4,170,1-4,420,1-4,260
福岡,2026/2/19,8,5,5,3289,高橋淳美,finish,28,117,6.96,5,0.14,. .,逃げ,1-4-2,560,1-2-4,170,1-4,420,1-4,260
福岡,2026/2/19,8,6,6,4990,田中博子,finish,61,118,6.99,6,0.16,. .,逃げ,1-4-2,560,1-2-4,170,1-4,420,1-4,260
福岡,2026/2/19,9,1,2,4720,西澤日花里,finish,14,128,6.88,2,0.23,1.49.5,差し,2-1-5,3470,1-2-5,320,2-1,1760,1-2,280
福岡,2026/2/19,9,2,1,4765,野田部宏子,finish,30,110,6.87,1,0.18,1.50.8,差し,2-1-5,3470,1-2-5,320,2-1,1760,1-2,280
福岡,2026/2/19,9,3,5,4347,魚谷香織,finish,50,133,6.91,5,0.22,1.53.3,差し,2-1-5,3470,1-2-5,320,2-1,1760,1-2,280
福岡,2026/2/19,9,4,6,5213,湯淺紀香,finish,62,130,6.88,6,0.30,1.55.2,差し,2-1-5,3470,1-2-5,320,2-1,1760,1-2,280
福岡,2026/2/19,9,5,4,5164,森田梨湖,finish,20,105,6.90,4,0.27,. .,差し,2-1-5,3470,1-2-5,320,2-1,1760,1-2,280
福岡,2026/2/19,9,6,3,5194,大久保佑香,finish,37,140,6.91,3,0.32,. .,差し,2-1-5,3470,1-2-5,320,2-1,1760,1-2,280
福岡,2026/2/19,10,1,1,4730,土屋実沙希,finish,65,119,6.91,1,0.15,1.49.4,逃げ,1-4-6,1350,1-4-6,1010,1-4,540,1-4,460
福岡,2026/2/19,10,2,4,5192,中尾優香,finish,18,139,6.85,4,0.22,1.51.8,逃げ,1-4-6,1350,1-4-6,1010,1-4,540,1-4,460
福岡,2026/2/19,10,3,6,5189,藤原早菜,finish,70,121,6.80,6,0.19,1.52.7,逃げ,1-4-6,1350,1-4-6,1010,1-4,540,1-4,460
福岡,2026/2/19,10,4,3,4844,村上奈穂,finish,52,115,6.83,3,0.16,1.53.8,逃げ,1-4-6,1350,1-4-6,1010,1-4,540,1-4,460
福岡,2026/2/19,10,5,2,5148,松本怜,finish,34,132,6.91,2,0.16,. .,逃げ,1-4-6,1350,1-4-6,1010,1-4,540,1-4,460
福岡,2026/2/19,10,6,5,5265,大廣咲季,finish,35,142,6.87,5,0.18,. .,逃げ,1-4-6,1350,1-4-6,1010,1-4,540,1-4,460
福岡,2026/2/19,11,1,1,4773,中川りな,finish,60,103,6.86,1,0.20,1.49.3,逃げ,1-3-5,2040,1-3-5,1430,1-3,350,1-3,340
福岡,2026/2/19,11,2,3,4501,樋口由加里,finish,36,109,6.90,3,0.19,1.50.6,逃げ,1-3-5,2040,1-3-5,1430,1-3,350,1-3,340
福岡,2026/2/19,11,3,5,4300,加藤綾,finish,46,120,6.93,5,0.26,1.53.2,逃げ,1-3-5,2040,1-3-5,1430,1-3,350,1-3,340
福岡,2026/2/19,11,4,6,5218,山田理央,finish,44,114,6.84,6,0.25,1.53.6,逃げ,1-3-5,2040,1-3-5,1430,1-3,350,1-3,340
福岡,2026/2/19,11,5,4,4744,伊藤玲奈,finish,63,129,6.93,4,0.23,. .,逃げ,1-3-5,2040,1-3-5,1430,1-3,350,1-3,340
福岡,2026/2/19,11,6,2,4714,喜多須杏奈,finish,27,127,6.86,2,0.22,. .,逃げ,1-3-5,2040,1-3-5,1430,1-3,350,1-3,340
福岡,2026/2/19,12,1,1,4536,喜井つかさ,finish,16,143,6.80,1,0.06,1.48.4,逃げ,1-2-4,860,1-2-4,350,1-2,340,1-2,200
福岡,2026/2/19,12,2,2,4885,大山千広,finish,17,126,6.80,2,0.08,1.50.3,逃げ,1-2-4,860,1-2-4,350,1-2,340,1-2,200
福岡,2026/2/19,12,3,4,5118,野田なづき,finish,43,123,6.80,4,0.18,1.51.3,逃げ,1-2-4,860,1-2-4,350,1-2,340,1-2,200
福岡,2026/2/19,12,4,6,4224,大橋栄里佳,finish,15,138,6.89,6,0.19,1.51.5,逃げ,1-2-4,860,1-2-4,350,1-2,340,1-2,200
福岡,2026/2/19,12,5,3,4313,西村美智子,finish,21,122,6.85,3,0.16,. .,逃げ,1-2-4,860,1-2-4,350,1-2,340,1-2,200
福岡,2026/2/19,12,6,5,4443,津田裕絵,finish,67,101,6.90,5,0.17,. .,逃げ,1-2-4,860,1-2-4,350,1-2,340,1-2,200
若松,2026/2/19,1,1,5,4980,佐々木完太,finish,41,16,6.77,5,0.23,1.48.1,まくり差し,5-2-1,6050,1-2-5,330,5-2,2860,2-5,1130
若松,2026/2/19,1,2,2,4686,丸野一樹,finish,18,47,6.74,2,0.26,1.49.5,まくり差し,5-2-1,6050,1-2-5,330,5-2,2860,2-5,1130
若松,2026/2/19,1,3,1,4287,今井貴士,finish,30,15,6.82,1,0.25,1.51.5,まくり差し,5-2-1,6050,1-2-5,330,5-2,2860,2-5,1130
若松,2026/2/19,1,4,6,5330,安河内鈴之介,finish,1,75,6.79,6,0.31,1.53.4,まくり差し,5-2-1,6050,1-2-5,330,5-2,2860,2-5,1130
若松,2026/2/19,1,5,3,5177,松井貫太,finish,48,61,6.76,3,0.29,. .,まくり差し,5-2-1,6050,1-2-5,330,5-2,2860,2-5,1130
若松,2026/2/19,1,6,4,4939,宮之原輝紀,finish,11,21,6.82,4,0.19,. .,まくり差し,5-2-1,6050,1-2-5,330,5-2,2860,2-5,1130
若松,2026/2/19,2,1,5,5018,竹下大樹,finish,19,14,6.76,5,0.11,1.49.1,抜き,5-2-3,120260,2-3-5,8520,5-2,5680,2-5,5680
若松,2026/2/19,2,2,2,5160,藤森陸斗,finish,31,23,6.77,2,0.22,1.50.3,抜き,5-2-3,120260,2-3-5,8520,5-2,5680,2-5,5680
若松,2026/2/19,2,3,3,3908,重成一人,finish,61,46,6.81,3,0.24,1.51.3,抜き,5-2-3,120260,2-3-5,8520,5-2,5680,2-5,5680
若松,2026/2/19,2,4,6,5217,藤原碧生,finish,22,32,6.80,6,0.13,1.52.5,抜き,5-2-3,120260,2-3-5,8520,5-2,5680,2-5,5680
若松,2026/2/19,2,5,1,4732,堀本和也,finish,34,17,6.77,1,0.11,. .,抜き,5-2-3,120260,2-3-5,8520,5-2,5680,2-5,5680
若松,2026/2/19,2,6,4,4351,里岡右貴,finish,62,28,6.81,4,0.16,. .,抜き,5-2-3,120260,2-3-5,8520,5-2,5680,2-5,5680
若松,2026/2/19,3,1,3,4364,池永太,finish,8,26,6.74,3,0.06,1.48.7,まくり,3-4-1,12240,1-3-4,880,3-4,4800,3-4,1060
若松,2026/2/19,3,2,4,4448,青木玄太,finish,21,35,6.78,4,0.06,1.49.2,まくり,3-4-1,12240,1-3-4,880,3-4,4800,3-4,1060
若松,2026/2/19,3,3,1,3719,辻栄蔵,finish,20,51,6.75,1,0.13,1.50.9,まくり,3-4-1,12240,1-3-4,880,3-4,4800,3-4,1060
若松,2026/2/19,3,4,6,5068,前田滉,finish,3,18,6.72,6,0.14,1.52.2,まくり,3-4-1,12240,1-3-4,880,3-4,4800,3-4,1060
若松,2026/2/19,3,5,2,4914,吉田裕平,finish,36,60,6.78,2,0.05,. .,まくり,3-4-1,12240,1-3-4,880,3-4,4800,3-4,1060
若松,2026/2/19,3,6,5,4477,篠崎仁志,finish,26,13,6.81,5,0.13,. .,まくり,3-4-1,12240,1-3-4,880,3-4,4800,3-4,1060
若松,2026/2/19,4,1,1,3779,原田幸哉,finish,57,20,6.80,1,0.09,1.48.4,逃げ,1-2-3,1070,1-2-3,410,1-2,370,1-2,290
若松,2026/2/19,4,2,2,4886,入海馨,finish,39,33,6.78,2,0.09,1.49.3,逃げ,1-2-3,1070,1-2-3,410,1-2,370,1-2,290
若松,2026/2/19,4,3,3,4352,下條雄太郎,finish,35,38,6.82,3,0.08,1.50.6,逃げ,1-2-3,1070,1-2-3,410,1-2,370,1-2,290
若松,2026/2/19,4,4,6,4524,深谷知博,finish,7,43,6.80,6,0.09,1.51.5,逃げ,1-2-3,1070,1-2-3,410,1-2,370,1-2,290
若松,2026/2/19,4,5,5,4566,塩田北斗,finish,44,29,6.84,5,0.09,. .,逃げ,1-2-3,1070,1-2-3,410,1-2,370,1-2,290
若松,2026/2/19,4,6,4,4682,大上卓人,finish,38,67,6.84,4,0.12,. .,逃げ,1-2-3,1070,1-2-3,410,1-2,370,1-2,290
若松,2026/2/19,5,1,1,3960,菊地孝平,finish,33,55,6.78,1,0.08,1.47.8,逃げ,1-2-4,1350,1-2-4,640,1-2,290,1-2,340
若松,2026/2/19,5,2,2,5267,石本裕武,finish,29,74,6.76,2,0.11,1.50.1,逃げ,1-2-4,1350,1-2-4,640,1-2,290,1-2,340
若松,2026/2/19,5,3,4,4030,森高一真,finish,40,34,6.88,4,0.10,1.51.5,逃げ,1-2-4,1350,1-2-4,640,1-2,290,1-2,340
若松,2026/2/19,5,4,3,5043,中村日向,finish,45,66,6.75,3,0.08,1.52.4,逃げ,1-2-4,1350,1-2-4,640,1-2,290,1-2,340
若松,2026/2/19,5,5,5,4686,丸野一樹,finish,18,47,6.77,5,0.06,. .,逃げ,1-2-4,1350,1-2-4,640,1-2,290,1-2,340
若松,2026/2/19,5,6,6,5177,松井貫太,finish,48,61,6.76,6,0.13,. .,逃げ,1-2-4,1350,1-2-4,640,1-2,290,1-2,340
若松,2026/2/19,6,1,2,5018,竹下大樹,finish,19,14,6.84,2,0.15,1.47.8,差し,2-1-3,3280,1-2-3,280,2-1,1710,1-2,330
若松,2026/2/19,6,2,1,4547,中田竜太,finish,46,48,6.85,1,0.05,1.49.7,差し,2-1-3,3280,1-2-3,280,2-1,1710,1-2,330
若松,2026/2/19,6,3,3,4262,馬場貴也,finish,12,27,6.88,3,0.08,1.52.6,差し,2-1-3,3280,1-2-3,280,2-1,1710,1-2,330
若松,2026/2/19,6,4,5,4287,今井貴士,finish,30,15,6.93,5,0.16,1.53.4,差し,2-1-3,3280,1-2-3,280,2-1,1710,1-2,330
若松,2026/2/19,6,5,4,5330,安河内鈴之介,finish,1,75,6.86,4,0.11,. .,差し,2-1-3,3280,1-2-3,280,2-1,1710,1-2,330
若松,2026/2/19,6,6,6,4732,堀本和也,finish,34,17,6.91,6,0.17,. .,差し,2-1-3,3280,1-2-3,280,2-1,1710,1-2,330
若松,2026/2/19,7,1,1,5084,末永和也,finish,47,39,6.80,1,0.15,1.47.6,逃げ,1-3-5,1690,1-3-5,1150,1-3,350,1-3,280
若松,2026/2/19,7,2,3,4939,宮之原輝紀,finish,11,21,6.86,3,0.22,1.49.5,逃げ,1-3-5,1690,1-3-5,1150,1-3,350,1-3,280
若松,2026/2/19,7,3,5,3908,重成一人,finish,61,46,6.86,5,0.17,1.51.4,逃げ,1-3-5,1690,1-3-5,1150,1-3,350,1-3,280
若松,2026/2/19,7,4,2,5068,前田滉,finish,3,18,6.73,2,0.21,1.53.7,逃げ,1-3-5,1690,1-3-5,1150,1-3,350,1-3,280
若松,2026/2/19,7,5,4,4364,池永太,finish,8,26,6.88,4,0.24,. .,逃げ,1-3-5,1690,1-3-5,1150,1-3,350,1-3,280
若松,2026/2/19,7,6,6,5160,藤森陸斗,finish,31,23,6.83,6,0.21,. .,逃げ,1-3-5,1690,1-3-5,1150,1-3,350,1-3,280
若松,2026/2/19,8,1,1,4524,深谷知博,finish,7,43,6.81,1,0.09,1.48.2,逃げ,1-2-3,660,1-2-3,300,1-2,260,1-2,230
若松,2026/2/19,8,2,2,4477,篠崎仁志,finish,26,13,6.83,2,0.12,1.49.8,逃げ,1-2-3,660,1-2-3,300,1-2,260,1-2,230
若松,2026/2/19,8,3,3,4980,佐々木完太,finish,41,16,6.80,3,0.11,1.50.7,逃げ,1-2-3,660,1-2-3,300,1-2,260,1-2,230
若松,2026/2/19,8,4,5,3719,辻栄蔵,finish,20,51,6.79,5,0.13,1.52.1,逃げ,1-2-3,660,1-2-3,300,1-2,260,1-2,230
若松,2026/2/19,8,5,4,4352,下條雄太郎,finish,35,38,6.78,4,0.15,. .,逃げ,1-2-3,660,1-2-3,300,1-2,260,1-2,230
若松,2026/2/19,8,6,6,4351,里岡右貴,finish,62,28,6.88,6,0.17,. .,逃げ,1-2-3,660,1-2-3,300,1-2,260,1-2,230
若松,2026/2/19,9,1,1,3941,池田浩二,finish,15,44,6.80,1,0.11,1.48.2,逃げ,1-3-2,710,1-2-3,340,1-3,230,1-3,210
若松,2026/2/19,9,2,3,4503,上野真之介,finish,49,65,6.76,3,0.11,1.50.0,逃げ,1-3-2,710,1-2-3,340,1-3,230,1-3,210
若松,2026/2/19,9,3,2,4932,新開航,finish,32,12,6.81,2,0.12,1.50.7,逃げ,1-3-2,710,1-2-3,340,1-3,230,1-3,210
若松,2026/2/19,9,4,4,4760,山崎郡,finish,51,42,6.83,4,0.18,1.52.4,逃げ,1-3-2,710,1-2-3,340,1-3,230,1-3,210
若松,2026/2/19,9,5,5,4350,篠崎元志,finish,28,57,6.78,5,0.17,. .,逃げ,1-3-2,710,1-2-3,340,1-3,230,1-3,210
若松,2026/2/19,9,6,6,4445,宮地元輝,finish,27,73,6.83,6,0.09,. .,逃げ,1-3-2,710,1-2-3,340,1-3,230,1-3,210
若松,2026/2/19,10,1,1,4205,山口剛,finish,25,41,6.71,1,0.19,1.55.5,逃げ,1-2-5,1130,1-2-5,660,1-2,270,1-2,230
若松,2026/2/19,10,2,2,4371,西山貴浩,finish,5,52,6.82,2,0.15,1.59.1,逃げ,1-2-5,1130,1-2-5,660,1-2,270,1-2,230
若松,2026/2/19,10,3,5,4061,萩原秀人,finish,13,25,6.81,5,0.06,2.00.2,逃げ,1-2-5,1130,1-2-5,660,1-2,270,1-2,230
若松,2026/2/19,10,4,3,4848,仲谷颯仁,finish,52,63,6.81,3,0.13,2.03.3,逃げ,1-2-5,1130,1-2-5,660,1-2,270,1-2,230
若松,2026/2/19,10,,4,4174,赤坂俊輔,S1,,,,,,,,,,,,,,,
若松,2026/2/19,10,,6,5121,定松勇樹,S0,,,,,,,,,,,,,,,
若松,2026/2/19,11,1,1,4659,木下翔太,finish,9,11,6.73,1,0.17,1.48.3,逃げ,1-2-3,630,1-2-3,280,1-2,270,1-2,240
若松,2026/2/19,11,2,2,3897,白井英治,finish,43,49,6.81,2,0.23,1.49.4,逃げ,1-2-3,630,1-2-3,280,1-2,270,1-2,240
若松,2026/2/19,11,3,3,4573,佐藤翼,finish,23,69,6.76,3,0.25,1.50.8,逃げ,1-2-3,630,1-2-3,280,1-2,270,1-2,240
若松,2026/2/19,11,4,6,3590,濱野谷憲吾,finish,4,54,6.81,6,0.27,1.52.5,逃げ,1-2-3,630,1-2-3,280,1-2,270,1-2,240
若松,2026/2/19,11,5,4,4494,河合佑樹,finish,50,50,6.79,4,0.29,. .,逃げ,1-2-3,630,1-2-3,280,1-2,270,1-2,240
若松,2026/2/19,11,6,5,4719,上條暢嵩,finish,16,64,6.79,5,0.25,. .,逃げ,1-2-3,630,1-2-3,280,1-2,270,1-2,240
若松,2026/2/19,12,1,1,4262,馬場貴也,finish,12,27,6.80,1,0.12,1.48.0,逃げ,1-2-5,1680,1-2-5,980,1-2,350,1-2,410
若松,2026/2/19,12,2,2,4448,青木玄太,finish,21,35,6.82,2,0.12,1.49.9,逃げ,1-2-5,1680,1-2-5,980,1-2,350,1-2,410
若松,2026/2/19,12,3,5,4547,中田竜太,finish,46,48,6.82,5,0.11,1.51.0,逃げ,1-2-5,1680,1-2-5,980,1-2,350,1-2,410
若松,2026/2/19,12,4,6,5084,末永和也,finish,47,39,6.79,6,0.11,1.51.4,逃げ,1-2-5,1680,1-2-5,980,1-2,350,1-2,410
若松,2026/2/19,12,5,3,3779,原田幸哉,finish,57,20,6.80,3,0.11,. .,逃げ,1-2-5,1680,1-2-5,980,1-2,350,1-2,410
若松,2026/2/19,12,6,4,3960,菊地孝平,finish,33,55,6.77,4,0.08,. .,逃げ,1-2-5,1680,1-2-5,980,1-2,350,1-2,410
下関,2026/2/19,1,1,1,3726,桂林寛,finish,21,16,6.68,1,0.11,1.48.6,逃げ,1-5-2,3400,1-2-5,740,1-5,990,1-5,620
下関,2026/2/19,1,2,5,3654,武田光史,finish,37,46,6.77,4,0.08,1.49.6,逃げ,1-5-2,3400,1-2-5,740,1-5,990,1-5,620
下関,2026/2/19,1,3,2,4158,木場雄二郎,finish,22,13,6.76,2,0.11,1.51.2,逃げ,1-5-2,3400,1-2-5,740,1-5,990,1-5,620
下関,2026/2/19,1,4,3,3896,上田洋平,finish,14,17,6.75,3,0.08,1.52.0,逃げ,1-5-2,3400,1-2-5,740,1-5,990,1-5,620
下関,2026/2/19,1,5,6,4259,真庭明志,finish,20,52,6.81,5,0.12,. .,逃げ,1-5-2,3400,1-2-5,740,1-5,990,1-5,620
下関,2026/2/19,1,6,4,5070,中島航,finish,63,39,6.87,6,0.16,. .,逃げ,1-5-2,3400,1-2-5,740,1-5,990,1-5,620
下関,2026/2/19,2,1,1,4978,山田和佐,finish,39,33,6.72,1,0.14,1.48.3,逃げ,1-6-4,3980,1-4-6,1310,1-6,1160,1-6,380
下関,2026/2/19,2,2,6,3422,服部幸男,finish,61,19,6.78,5,0.12,1.51.1,逃げ,1-6-4,3980,1-4-6,1310,1-6,1160,1-6,380
下関,2026/2/19,2,3,4,3878,胡本悟志,finish,73,64,6.75,4,0.16,1.52.6,逃げ,1-6-4,3980,1-4-6,1310,1-6,1160,1-6,380
下関,2026/2/19,2,4,3,4269,杉山裕也,finish,55,20,6.74,3,0.14,1.53.6,逃げ,1-6-4,3980,1-4-6,1310,1-6,1160,1-6,380
下関,2026/2/19,2,5,5,4270,岸本雄貴,finish,65,36,6.71,6,0.29,. .,逃げ,1-6-4,3980,1-4-6,1310,1-6,1160,1-6,380
下関,2026/2/19,2,6,2,4747,山戸信二,finish,35,61,6.75,2,0.13,. .,逃げ,1-6-4,3980,1-4-6,1310,1-6,1160,1-6,380
下関,2026/2/19,3,1,2,5146,野田彩加,finish,18,42,6.72,2,0.08,1.48.6,まくり,2-5-4,11000,2-4-5,1850,2-5,3280,2-5,740
下関,2026/2/19,3,2,5,4478,櫻本あゆみ,finish,71,48,6.72,5,0.03,1.50.5,まくり,2-5-4,11000,2-4-5,1850,2-5,3280,2-5,740
下関,2026/2/19,3,3,4,5123,福山恵里奈,finish,38,67,6.73,4,0.03,1.52.0,まくり,2-5-4,11000,2-4-5,1850,2-5,3280,2-5,740
下関,2026/2/19,3,4,3,5173,谷口佳蓮,finish,41,14,6.74,3,0.06,1.53.5,まくり,2-5-4,11000,2-4-5,1850,2-5,3280,2-5,740
下関,2026/2/19,3,5,1,4534,坂咲友理,finish,53,69,6.58,1,0.27,. .,まくり,2-5-4,11000,2-4-5,1850,2-5,3280,2-5,740
下関,2026/2/19,3,6,6,5413,宮城那菜,finish,45,72,6.69,6,0.15,. .,まくり,2-5-4,11000,2-4-5,1850,2-5,3280,2-5,740
下関,2026/2/19,4,1,6,5013,山下夏鈴,finish,24,54,6.74,5,0.17,1.49.0,まくり,6-1-3,6170,1-3-6,670,6-1,2730,1-6,650
下関,2026/2/19,4,2,1,5231,寺田空詩,finish,12,35,6.72,1,0.18,1.49.8,まくり,6-1-3,6170,1-3-6,670,6-1,2730,1-6,650
下関,2026/2/19,4,3,3,4317,木村紗友希,finish,13,45,6.73,3,0.21,1.50.9,まくり,6-1-3,6170,1-3-6,670,6-1,2730,1-6,650
下関,2026/2/19,4,4,2,4045,佐々木裕美,finish,44,66,6.73,2,0.19,1.51.3,まくり,6-1-3,6170,1-3-6,670,6-1,2730,1-6,650
下関,2026/2/19,4,5,4,5362,中嶋世奈,finish,57,50,6.74,4,0.26,. .,まくり,6-1-3,6170,1-3-6,670,6-1,2730,1-6,650
下関,2026/2/19,4,6,5,5399,長野未来,finish,16,63,6.76,6,0.26,. .,まくり,6-1-3,6170,1-3-6,670,6-1,2730,1-6,650
下関,2026/2/19,5,1,1,3909,佐々木康幸,finish,43,32,6.73,1,0.07,1.48.3,逃げ,1-3-5,1030,1-3-5,320,1-3,400,1-3,520
下関,2026/2/19,5,2,3,4835,橋本明,finish,47,51,6.80,4,0.05,1.49.5,逃げ,1-3-5,1030,1-3-5,320,1-3,400,1-3,520
下関,2026/2/19,5,3,5,4227,安達裕樹,finish,36,68,6.75,3,0.07,1.50.3,逃げ,1-3-5,1030,1-3-5,320,1-3,400,1-3,520
下関,2026/2/19,5,4,2,4888,金児隆太,finish,11,30,6.74,2,0.15,1.51.6,逃げ,1-3-5,1030,1-3-5,320,1-3,400,1-3,520
下関,2026/2/19,5,5,4,4211,村田敦,finish,29,23,6.89,6,0.12,. .,逃げ,1-3-5,1030,1-3-5,320,1-3,400,1-3,520
下関,2026/2/19,5,6,6,4469,土山卓也,finish,64,38,6.81,5,0.11,. .,逃げ,1-3-5,1030,1-3-5,320,1-3,400,1-3,520
下関,2026/2/19,6,1,1,4177,萬正嗣,finish,54,59,6.81,1,0.08,1.48.7,逃げ,1-4-2,2050,1-2-4,710,1-4,450,1-4,390
下関,2026/2/19,6,2,4,4086,寺本重宣,finish,31,44,6.72,5,0.08,1.49.9,逃げ,1-4-2,2050,1-2-4,710,1-4,450,1-4,390
下関,2026/2/19,6,3,2,3878,胡本悟志,finish,73,64,6.79,2,0.11,1.51.5,逃げ,1-4-2,2050,1-2-4,710,1-4,450,1-4,390
下関,2026/2/19,6,4,5,3554,仲口博崇,finish,27,41,6.79,3,0.12,1.52.8,逃げ,1-4-2,2050,1-2-4,710,1-4,450,1-4,390
下関,2026/2/19,6,5,3,3726,桂林寛,finish,21,16,6.75,4,0.09,. .,逃げ,1-4-2,2050,1-2-4,710,1-4,450,1-4,390
下関,2026/2/19,6,6,6,4158,木場雄二郎,finish,22,13,6.80,6,0.11,. .,逃げ,1-4-2,2050,1-2-4,710,1-4,450,1-4,390
下関,2026/2/19,7,1,3,3801,五反田忍,finish,68,21,6.79,3,0.11,1.49.3,まくり,3-1-5,3450,1-3-5,470,3-1,1750,1-3,740
下関,2026/2/19,7,2,1,5357,田中瀬里奈,finish,56,55,6.79,1,0.13,1.50.0,まくり,3-1-5,3450,1-3-5,470,3-1,1750,1-3,740
下関,2026/2/19,7,3,5,4183,宇野弥生,finish,51,40,6.76,5,0.10,1.51.6,まくり,3-1-5,3450,1-3-5,470,3-1,1750,1-3,740
下関,2026/2/19,7,4,2,5108,柴田愛梨,finish,40,15,6.77,2,0.19,1.52.1,まくり,3-1-5,3450,1-3-5,470,3-1,1750,1-3,740
下関,2026/2/19,7,5,4,5391,出穂和鼓,finish,17,27,6.89,4,0.22,. .,まくり,3-1-5,3450,1-3-5,470,3-1,1750,1-3,740
下関,2026/2/19,7,6,6,5406,小畑楓夏,finish,58,24,6.83,6,0.18,. .,まくり,3-1-5,3450,1-3-5,470,3-1,1750,1-3,740
下関,2026/2/19,8,1,2,4642,松尾夏海,finish,32,60,6.82,2,0.15,1.47.7,差し,2-1-6,2890,1-2-6,830,2-1,600,1-2,200
下関,2026/2/19,8,2,1,4764,小池礼乃,finish,67,22,6.73,1,0.17,1.49.3,差し,2-1-6,2890,1-2-6,830,2-1,600,1-2,200
下関,2026/2/19,8,3,6,5182,宮崎安奈,finish,42,47,6.75,6,0.13,1.51.4,差し,2-1-6,2890,1-2-6,830,2-1,600,1-2,200
下関,2026/2/19,8,4,4,4045,佐々木裕美,finish,44,66,6.79,4,0.12,1.52.9,差し,2-1-6,2890,1-2-6,830,2-1,600,1-2,200
