会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
徳山,2025/8/29,5,2,2,5140,吉田彩乃,finish,71,69,7.03,2,0.15,1.54.3,逃げ,1-2-3,2190,1-2-3,740,1-2,920,1-2,800
徳山,2025/8/29,5,3,3,5193,米丸乃絵,finish,60,72,7.04,3,0.12,1.56.0,逃げ,1-2-3,2190,1-2-3,740,1-2,920,1-2,800
徳山,2025/8/29,5,4,4,5182,宮崎安奈,finish,28,31,7.03,4,0.14,1.56.0,逃げ,1-2-3,2190,1-2-3,740,1-2,920,1-2,800
徳山,2025/8/29,5,5,6,4530,小野生奈,finish,58,49,6.97,5,0.14,. .,逃げ,1-2-3,2190,1-2-3,740,1-2,920,1-2,800
徳山,2025/8/29,5,6,5,5357,田中瀬里奈,finish,75,56,7.04,6,0.13,. .,逃げ,1-2-3,2190,1-2-3,740,1-2,920,1-2,800
徳山,2025/8/29,6,1,1,5148,松本怜,finish,15,39,6.94,1,0.19,1.53.0,逃げ,1-2-6,1240,1-2-6,660,1-2,490,1-2,380
徳山,2025/8/29,6,2,2,5045,平川香織,finish,37,53,7.01,2,0.16,1.54.4,逃げ,1-2-6,1240,1-2-6,660,1-2,490,1-2,380
徳山,2025/8/29,6,3,6,4347,魚谷香織,finish,70,12,6.97,5,0.17,1.55.3,逃げ,1-2-6,1240,1-2-6,660,1-2,490,1-2,380
徳山,2025/8/29,6,4,4,4014,片岡恵里,finish,13,54,6.99,4,0.20,1.56.3,逃げ,1-2-6,1240,1-2-6,660,1-2,490,1-2,380
徳山,2025/8/29,6,5,3,4891,寺島美里,finish,21,33,7.02,3,0.11,. .,逃げ,1-2-6,1240,1-2-6,660,1-2,490,1-2,380
徳山,2025/8/29,6,6,5,5406,小畑楓夏,finish,73,71,6.99,6,0.39,. .,逃げ,1-2-6,1240,1-2-6,660,1-2,490,1-2,380
徳山,2025/8/29,7,1,1,5231,寺田空詩,finish,72,19,7.00,1,0.09,1.53.2,逃げ,1-5-3,1310,1-3-5,390,1-5,630,1-5,520
徳山,2025/8/29,7,2,5,4726,島田なぎさ,finish,69,41,7.02,5,0.09,1.55.2,逃げ,1-5-3,1310,1-3-5,390,1-5,630,1-5,520
徳山,2025/8/29,7,3,3,4844,村上奈穂,finish,27,42,6.98,3,0.10,1.56.5,逃げ,1-5-3,1310,1-3-5,390,1-5,630,1-5,520
徳山,2025/8/29,7,4,2,3704,本部めぐみ,finish,68,35,6.96,2,0.15,1.57.7,逃げ,1-5-3,1310,1-3-5,390,1-5,630,1-5,520
徳山,2025/8/29,7,5,4,5387,戸田海咲音,finish,59,18,7.00,4,0.08,. .,逃げ,1-5-3,1310,1-3-5,390,1-5,630,1-5,520
徳山,2025/8/29,7,6,6,4244,鈴木成美,finish,20,52,7.06,6,0.12,. .,逃げ,1-5-3,1310,1-3-5,390,1-5,630,1-5,520
徳山,2025/8/29,8,1,1,4499,滝川真由子,finish,66,20,6.98,1,0.20,1.52.4,逃げ,1-5-3,580,1-3-5,190,1-5,310,1-5,200
徳山,2025/8/29,8,2,5,4050,田口節子,finish,74,38,7.01,5,0.20,1.53.6,逃げ,1-5-3,580,1-3-5,190,1-5,310,1-5,200
徳山,2025/8/29,8,3,3,4819,蜂須瑞生,finish,63,13,7.06,3,0.19,1.55.4,逃げ,1-5-3,580,1-3-5,190,1-5,310,1-5,200
徳山,2025/8/29,8,4,2,4479,矢野真梨菜,finish,19,75,7.04,2,0.20,1.57.2,逃げ,1-5-3,580,1-3-5,190,1-5,310,1-5,200
徳山,2025/8/29,8,5,4,4941,孫崎百世,finish,65,57,7.05,4,0.27,. .,逃げ,1-5-3,580,1-3-5,190,1-5,310,1-5,200
徳山,2025/8/29,8,6,6,5413,宮城那菜,finish,62,47,7.01,6,0.14,. .,逃げ,1-5-3,580,1-3-5,190,1-5,310,1-5,200
徳山,2025/8/29,9,1,3,5182,宮崎安奈,finish,28,31,7.02,3,0.18,1.53.5,まくり,3-4-1,4700,1-3-4,360,3-4,2460,3-4,1440
徳山,2025/8/29,9,2,4,5129,山口真喜子,finish,64,77,6.99,4,0.17,1.54.7,まくり,3-4-1,4700,1-3-4,360,3-4,2460,3-4,1440
徳山,2025/8/29,9,3,1,5146,野田彩加,finish,67,43,7.00,1,0.27,1.55.7,まくり,3-4-1,4700,1-3-4,360,3-4,2460,3-4,1440
徳山,2025/8/29,9,4,6,5281,井上遥妃,finish,25,67,7.05,5,0.15,1.57.7,まくり,3-4-1,4700,1-3-4,360,3-4,2460,3-4,1440
徳山,2025/8/29,9,5,2,5248,本田愛,finish,50,26,6.95,2,0.29,. .,まくり,3-4-1,4700,1-3-4,360,3-4,2460,3-4,1440
徳山,2025/8/29,9,6,5,5397,寺田夢生,finish,22,32,7.01,6,0.21,. .,まくり,3-4-1,4700,1-3-4,360,3-4,2460,3-4,1440
徳山,2025/8/29,10,1,1,4347,魚谷香織,finish,70,12,6.94,1,0.12,1.52.5,逃げ,1-2-3,680,1-2-3,400,1-2,230,1-2,250
徳山,2025/8/29,10,2,2,4045,佐々木裕美,finish,29,70,6.97,2,0.09,1.54.3,逃げ,1-2-3,680,1-2-3,400,1-2,230,1-2,250
徳山,2025/8/29,10,3,3,5148,松本怜,finish,15,39,6.97,3,0.12,1.54.8,逃げ,1-2-3,680,1-2-3,400,1-2,230,1-2,250
徳山,2025/8/29,10,4,4,4884,勝浦真帆,finish,51,34,7.01,4,0.12,1.56.5,逃げ,1-2-3,680,1-2-3,400,1-2,230,1-2,250
徳山,2025/8/29,10,5,5,5317,長尾萌加,finish,32,51,7.03,5,0.07,. .,逃げ,1-2-3,680,1-2-3,400,1-2,230,1-2,250
徳山,2025/8/29,10,6,6,5205,刑部亜里紗,finish,39,25,7.06,6,0.11,. .,逃げ,1-2-3,680,1-2-3,400,1-2,230,1-2,250
徳山,2025/8/29,11,1,1,4530,小野生奈,finish,58,49,6.96,1,0.13,1.52.4,逃げ,1-3-2,660,1-2-3,250,1-3,320,1-3,350
徳山,2025/8/29,11,2,3,3900,香川素子,finish,30,45,6.96,3,0.26,1.53.4,逃げ,1-3-2,660,1-2-3,250,1-3,320,1-3,350
徳山,2025/8/29,11,3,2,4014,片岡恵里,finish,13,54,6.97,2,0.26,1.54.7,逃げ,1-3-2,660,1-2-3,250,1-3,320,1-3,350
徳山,2025/8/29,11,4,4,4938,小芦るり華,finish,23,29,7.04,4,0.21,1.56.8,逃げ,1-3-2,660,1-2-3,250,1-3,320,1-3,350
徳山,2025/8/29,11,5,6,4764,小池礼乃,finish,18,27,7.01,6,0.30,. .,逃げ,1-3-2,660,1-2-3,250,1-3,320,1-3,350
徳山,2025/8/29,11,6,5,5123,福山恵里奈,finish,12,37,7.05,5,0.24,. .,逃げ,1-3-2,660,1-2-3,250,1-3,320,1-3,350
徳山,2025/8/29,12,1,1,4050,田口節子,finish,74,38,6.97,1,0.11,2.00.9,逃げ,1-3-6,2530,1-3-6,1760,1-3,280,1-3,240
徳山,2025/8/29,12,2,3,4456,鎌倉涼,finish,11,11,7.01,3,0.11,2.02.5,逃げ,1-3-6,2530,1-3-6,1760,1-3,280,1-3,240
徳山,2025/8/29,12,3,6,4974,安井瑞紀,finish,14,62,6.99,6,0.12,2.04.0,逃げ,1-3-6,2530,1-3-6,1760,1-3,280,1-3,240
徳山,2025/8/29,12,4,2,4433,川野芽唯,finish,48,21,7.07,2,0.16,2.07.1,逃げ,1-3-6,2530,1-3-6,1760,1-3,280,1-3,240
徳山,2025/8/29,12,5,4,5193,米丸乃絵,finish,60,72,7.05,4,0.14,. .,逃げ,1-3-6,2530,1-3-6,1760,1-3,280,1-3,240
徳山,2025/8/29,12,,5,4499,滝川真由子,S1,,,,,,,,,,,,,,,
宮島,2025/8/29,1,1,1,4523,中村辰也,finish,51,82,6.81,1,0.16,1.51.7,逃げ,1-2-5,3290,1-2-5,2430,1-2,770,1-2,2840
宮島,2025/8/29,1,2,2,3990,芹澤克彦,finish,62,69,6.85,2,0.15,1.52.8,逃げ,1-2-5,3290,1-2-5,2430,1-2,770,1-2,2840
宮島,2025/8/29,1,3,5,3664,鈴木賢一,finish,55,70,6.77,5,0.20,1.54.5,逃げ,1-2-5,3290,1-2-5,2430,1-2,770,1-2,2840
宮島,2025/8/29,1,4,4,4403,木下大將,finish,74,31,6.76,4,0.17,1.55.3,逃げ,1-2-5,3290,1-2-5,2430,1-2,770,1-2,2840
宮島,2025/8/29,1,5,3,4416,三宅健太,finish,37,57,6.81,3,0.16,1.55.6,逃げ,1-2-5,3290,1-2-5,2430,1-2,770,1-2,2840
宮島,2025/8/29,1,6,6,4520,高倉孝太,finish,65,56,6.82,6,0.18,1.58.3,逃げ,1-2-5,3290,1-2-5,2430,1-2,770,1-2,2840
宮島,2025/8/29,2,1,6,3960,菊地孝平,finish,27,21,6.69,4,0.10,1.51.0,差し,6-2-5,2400,2-5-6,360,6-2,1050,2-6,410
宮島,2025/8/29,2,2,2,4302,西野翔太,finish,58,30,6.72,2,0.09,1.52.9,差し,6-2-5,2400,2-5-6,360,6-2,1050,2-6,410
宮島,2025/8/29,2,3,5,3582,吉川昭男,finish,26,66,6.69,3,0.11,1.54.1,差し,6-2-5,2400,2-5-6,360,6-2,1050,2-6,410
宮島,2025/8/29,2,4,1,3687,花田和明,finish,18,20,6.78,1,0.08,1.55.2,差し,6-2-5,2400,2-5-6,360,6-2,1050,2-6,410
宮島,2025/8/29,2,5,3,3828,明石正之,finish,22,32,6.74,5,0.26,1.56.0,差し,6-2-5,2400,2-5-6,360,6-2,1050,2-6,410
宮島,2025/8/29,2,6,4,4273,佐藤旭,finish,19,54,6.73,6,0.34,1.56.7,差し,6-2-5,2400,2-5-6,360,6-2,1050,2-6,410
宮島,2025/8/29,3,1,1,5298,水谷理人,finish,79,14,6.71,1,0.19,1.51.5,逃げ,1-2-5,1310,1-2-5,550,1-2,430,1-2,360
宮島,2025/8/29,3,2,2,4356,長岡良也,finish,60,58,6.69,2,0.16,1.52.6,逃げ,1-2-5,1310,1-2-5,550,1-2,430,1-2,360
宮島,2025/8/29,3,3,5,3920,正木聖賢,finish,28,81,6.75,3,0.13,1.54.3,逃げ,1-2-5,1310,1-2-5,550,1-2,430,1-2,360
宮島,2025/8/29,3,4,4,4410,井上大輔,finish,70,33,6.71,6,0.13,1.54.5,逃げ,1-2-5,1310,1-2-5,550,1-2,430,1-2,360
宮島,2025/8/29,3,5,3,4118,宇佐見淳,finish,73,64,6.77,5,0.18,1.55.7,逃げ,1-2-5,1310,1-2-5,550,1-2,430,1-2,360
宮島,2025/8/29,3,6,6,4151,下河誉史,finish,35,59,6.76,4,0.17,1.57.6,逃げ,1-2-5,1310,1-2-5,550,1-2,430,1-2,360
宮島,2025/8/29,4,1,1,4172,森定晃史,finish,67,37,6.71,1,0.11,1.52.5,逃げ,1-2-4,630,1-2-4,340,1-2,270,1-2,270
宮島,2025/8/29,4,2,2,4318,桑原将光,finish,50,17,6.77,2,0.22,1.53.8,逃げ,1-2-4,630,1-2-4,340,1-2,270,1-2,270
宮島,2025/8/29,4,3,4,5039,倉田茂将,finish,31,29,6.75,4,0.12,1.55.3,逃げ,1-2-4,630,1-2-4,340,1-2,270,1-2,270
宮島,2025/8/29,4,4,3,4992,廣瀬篤哉,finish,82,23,6.76,3,0.10,1.56.0,逃げ,1-2-4,630,1-2-4,340,1-2,270,1-2,270
宮島,2025/8/29,4,5,5,3352,小川晃司,finish,25,52,6.81,6,0.28,1.56.3,逃げ,1-2-4,630,1-2-4,340,1-2,270,1-2,270
宮島,2025/8/29,4,6,6,3054,北川幸典,finish,36,18,6.74,5,0.09,1.59.1,逃げ,1-2-4,630,1-2-4,340,1-2,270,1-2,270
宮島,2025/8/29,5,1,3,4506,稗田聖也,finish,34,15,6.71,4,0.11,1.51.3,まくり,3-2-6,17060,2-3-6,4250,3-2,2700,2-3,1060
宮島,2025/8/29,5,2,2,4593,小坂宗司,finish,69,36,6.70,3,0.19,1.53.1,まくり,3-2-6,17060,2-3-6,4250,3-2,2700,2-3,1060
宮島,2025/8/29,5,3,6,4651,佐藤大騎,finish,56,51,6.62,6,0.12,1.54.2,まくり,3-2-6,17060,2-3-6,4250,3-2,2700,2-3,1060
宮島,2025/8/29,5,4,4,4821,妻鳥晋也,finish,59,11,6.74,5,0.13,1.54.6,まくり,3-2-6,17060,2-3-6,4250,3-2,2700,2-3,1060
宮島,2025/8/29,5,5,5,3024,西島義則,finish,30,74,6.74,2,0.15,1.56.1,まくり,3-2-6,17060,2-3-6,4250,3-2,2700,2-3,1060
宮島,2025/8/29,5,6,1,5286,坂井滉哉,finish,21,62,6.70,1,0.07,1.59.1,まくり,3-2-6,17060,2-3-6,4250,3-2,2700,2-3,1060
宮島,2025/8/29,6,1,3,3992,関口智久,finish,38,67,6.74,3,0.11,1.51.7,差し,3-1-5,12370,1-3-5,1400,3-1,3790,1-3,1120
宮島,2025/8/29,6,2,1,3685,荒井輝年,finish,13,77,6.77,1,0.09,1.53.3,差し,3-1-5,12370,1-3-5,1400,3-1,3790,1-3,1120
宮島,2025/8/29,6,3,5,4052,興津藍,finish,71,16,6.72,5,0.15,1.54.6,差し,3-1-5,12370,1-3-5,1400,3-1,3790,1-3,1120
宮島,2025/8/29,6,4,2,3664,鈴木賢一,finish,55,70,6.73,2,0.12,1.55.2,差し,3-1-5,12370,1-3-5,1400,3-1,3790,1-3,1120
宮島,2025/8/29,6,5,4,5115,香川颯太,finish,15,28,6.70,4,0.12,1.56.9,差し,3-1-5,12370,1-3-5,1400,3-1,3790,1-3,1120
宮島,2025/8/29,6,6,6,4022,待鳥雄紀,finish,16,73,6.72,6,0.18,1.57.9,差し,3-1-5,12370,1-3-5,1400,3-1,3790,1-3,1120
宮島,2025/8/29,7,1,1,4294,古賀繁輝,finish,53,60,6.73,1,0.01,1.52.3,逃げ,1-4-3,4340,1-3-4,610,1-4,2120,1-4,1350
宮島,2025/8/29,7,2,4,3297,藤丸光一,finish,66,76,6.75,4,0.11,1.53.8,逃げ,1-4-3,4340,1-3-4,610,1-4,2120,1-4,1350
宮島,2025/8/29,7,3,3,3582,吉川昭男,finish,26,66,6.74,3,0.09,1.55.1,逃げ,1-4-3,4340,1-3-4,610,1-4,2120,1-4,1350
宮島,2025/8/29,7,4,2,4520,高倉孝太,finish,65,56,6.75,2,0.05,1.56.3,逃げ,1-4-3,4340,1-3-4,610,1-4,2120,1-4,1350
宮島,2025/8/29,7,5,6,4410,井上大輔,finish,70,33,6.80,6,0.17,1.56.6,逃げ,1-4-3,4340,1-3-4,610,1-4,2120,1-4,1350
宮島,2025/8/29,7,6,5,5243,三馬崇史,finish,54,25,6.74,5,0.12,2.00.9,逃げ,1-4-3,4340,1-3-4,610,1-4,2120,1-4,1350
宮島,2025/8/29,8,1,1,4715,村上遼,finish,78,39,6.76,1,0.24,1.51.3,抜き,1-3-4,1750,1-3-4,1200,1-3,260,1-3,290
宮島,2025/8/29,8,2,3,3920,正木聖賢,finish,28,81,6.83,3,0.20,1.52.4,抜き,1-3-4,1750,1-3-4,1200,1-3,260,1-3,290
宮島,2025/8/29,8,3,4,3687,花田和明,finish,18,20,6.88,4,0.21,1.55.1,抜き,1-3-4,1750,1-3-4,1200,1-3,260,1-3,290
宮島,2025/8/29,8,4,6,4403,木下大將,finish,74,31,6.77,6,0.21,1.55.3,抜き,1-3-4,1750,1-3-4,1200,1-3,260,1-3,290
宮島,2025/8/29,8,5,5,4711,前出達吉,finish,29,79,6.76,5,0.33,1.57.2,抜き,1-3-4,1750,1-3-4,1200,1-3,260,1-3,290
宮島,2025/8/29,8,6,2,4695,尾崎雄二,finish,68,38,6.84,2,0.23,1.59.5,抜き,1-3-4,1750,1-3-4,1200,1-3,260,1-3,290
宮島,2025/8/29,9,1,1,5172,田村慶,finish,63,13,6.80,1,0.13,1.51.4,逃げ,1-2-4,880,1-2-4,200,1-2,370,1-2,290
宮島,2025/8/29,9,2,2,4748,渡邉雄朗,finish,77,53,6.77,2,0.09,1.53.0,逃げ,1-2-4,880,1-2-4,200,1-2,370,1-2,290
宮島,2025/8/29,9,3,4,4356,長岡良也,finish,60,58,6.78,4,0.14,1.54.3,逃げ,1-2-4,880,1-2-4,200,1-2,370,1-2,290
宮島,2025/8/29,9,4,6,3352,小川晃司,finish,25,52,6.86,6,0.22,1.55.3,逃げ,1-2-4,880,1-2-4,200,1-2,370,1-2,290
宮島,2025/8/29,9,5,3,4651,佐藤大騎,finish,56,51,6.75,3,0.10,1.55.4,逃げ,1-2-4,880,1-2-4,200,1-2,370,1-2,290
宮島,2025/8/29,9,6,5,4416,三宅健太,finish,37,57,6.82,5,0.15,2.11.2,逃げ,1-2-4,880,1-2-4,200,1-2,370,1-2,290
宮島,2025/8/29,10,1,1,4821,妻鳥晋也,finish,59,11,6.84,1,0.06,1.51.1,逃げ,1-2-3,1480,1-2-3,360,1-2,940,1-2,610
宮島,2025/8/29,10,2,2,5039,倉田茂将,finish,31,29,6.87,2,0.04,1.52.9,逃げ,1-2-3,1480,1-2-3,360,1-2,940,1-2,610
宮島,2025/8/29,10,3,3,4302,西野翔太,finish,58,30,6.78,3,0.10,1.54.0,逃げ,1-2-3,1480,1-2-3,360,1-2,940,1-2,610
宮島,2025/8/29,10,4,4,5298,水谷理人,finish,79,14,6.85,4,0.22,1.55.2,逃げ,1-2-3,1480,1-2-3,360,1-2,940,1-2,610
宮島,2025/8/29,10,5,6,3952,中澤和志,finish,11,27,6.86,5,0.22,1.55.7,逃げ,1-2-3,1480,1-2-3,360,1-2,940,1-2,610
宮島,2025/8/29,10,6,5,3990,芹澤克彦,finish,62,69,6.82,6,0.20,1.56.4,逃げ,1-2-3,1480,1-2-3,360,1-2,940,1-2,610
宮島,2025/8/29,11,1,1,4052,興津藍,finish,71,16,6.80,1,0.20,1.51.7,逃げ,1-5-6,5020,1-5-6,2430,1-5,1030,1-5,590
宮島,2025/8/29,11,2,5,4118,宇佐見淳,finish,73,64,6.81,5,0.18,1.52.7,逃げ,1-5-6,5020,1-5-6,2430,1-5,1030,1-5,590
宮島,2025/8/29,11,3,6,4506,稗田聖也,finish,34,15,6.81,6,0.15,1.54.3,逃げ,1-5-6,5020,1-5-6,2430,1-5,1030,1-5,590
宮島,2025/8/29,11,4,2,4273,佐藤旭,finish,19,54,6.82,2,0.22,1.54.5,逃げ,1-5-6,5020,1-5-6,2430,1-5,1030,1-5,590
宮島,2025/8/29,11,5,3,4172,森定晃史,finish,67,37,6.84,3,0.19,1.56.2,逃げ,1-5-6,5020,1-5-6,2430,1-5,1030,1-5,590
宮島,2025/8/29,11,6,4,4523,中村辰也,finish,51,82,6.83,4,0.16,1.58.7,逃げ,1-5-6,5020,1-5-6,2430,1-5,1030,1-5,590
宮島,2025/8/29,12,1,4,4151,下河誉史,finish,35,59,6.82,4,0.18,1.50.8,まくり差し,4-3-2,48500,2-3-4,4290,4-3,9500,3-4,1670
宮島,2025/8/29,12,2,3,3960,菊地孝平,finish,27,21,6.75,3,0.08,1.52.0,まくり差し,4-3-2,48500,2-3-4,4290,4-3,9500,3-4,1670
宮島,2025/8/29,12,3,2,3992,関口智久,finish,38,67,6.77,2,0.12,1.53.9,まくり差し,4-3-2,48500,2-3-4,4290,4-3,9500,3-4,1670
宮島,2025/8/29,12,4,1,3024,西島義則,finish,30,74,6.83,1,0.11,1.54.9,まくり差し,4-3-2,48500,2-3-4,4290,4-3,9500,3-4,1670
宮島,2025/8/29,12,5,6,4318,桑原将光,finish,50,17,6.82,6,0.23,1.55.7,まくり差し,4-3-2,48500,2-3-4,4290,4-3,9500,3-4,1670
宮島,2025/8/29,12,6,5,4294,古賀繁輝,finish,53,60,6.79,5,0.18,1.59.4,まくり差し,4-3-2,48500,2-3-4,4290,4-3,9500,3-4,1670
びわこ,2025/8/29,1,1,5,5157,市川健太,finish,53,19,6.71,5,0.11,1.49.6,まくり差し,5-1-6,3270,1-5-6,570,5-1,1150,1-5,530
びわこ,2025/8/29,1,2,1,4624,高田明,finish,35,52,6.69,1,0.07,1.52.0,まくり差し,5-1-6,3270,1-5-6,570,5-1,1150,1-5,530
びわこ,2025/8/29,1,3,6,4728,山口亮,finish,37,64,6.73,6,0.16,1.53.4,まくり差し,5-1-6,3270,1-5-6,570,5-1,1150,1-5,530
びわこ,2025/8/29,1,4,4,4017,向井美鈴,finish,54,53,6.83,4,0.12,1.54.4,まくり差し,5-1-6,3270,1-5-6,570,5-1,1150,1-5,530
びわこ,2025/8/29,1,5,2,3827,今泉徹,finish,13,21,6.80,2,0.10,. .,まくり差し,5-1-6,3270,1-5-6,570,5-1,1150,1-5,530
びわこ,2025/8/29,1,6,3,5270,小玉啓太,finish,47,57,6.75,3,0.08,. .,まくり差し,5-1-6,3270,1-5-6,570,5-1,1150,1-5,530
びわこ,2025/8/29,2,1,1,4434,田中辰彦,finish,64,14,6.69,1,0.23,1.50.0,逃げ,1-3-2,1170,1-2-3,520,1-3,230,1-3,100
びわこ,2025/8/29,2,2,3,5255,藤原仙二,finish,24,60,6.71,3,0.17,1.51.8,逃げ,1-3-2,1170,1-2-3,520,1-3,230,1-3,100
びわこ,2025/8/29,2,3,2,4417,服部剛,finish,44,23,6.74,2,0.24,1.53.3,逃げ,1-3-2,1170,1-2-3,520,1-3,230,1-3,100
びわこ,2025/8/29,2,4,5,5325,澁川夏,finish,48,38,6.75,5,0.24,1.53.3,逃げ,1-3-2,1170,1-2-3,520,1-3,230,1-3,100
びわこ,2025/8/29,2,5,4,4213,重富伸也,finish,21,62,6.56,4,0.24,. .,逃げ,1-3-2,1170,1-2-3,520,1-3,230,1-3,100
びわこ,2025/8/29,2,6,6,3976,内田圭,finish,65,67,6.67,6,0.22,. .,逃げ,1-3-2,1170,1-2-3,520,1-3,230,1-3,100
びわこ,2025/8/29,3,1,2,4437,中田元泰,finish,49,48,6.65,2,0.17,1.49.9,まくり,2-4-6,890,2-4-6,510,2-4,640,2-4,240
びわこ,2025/8/29,3,2,4,5084,末永和也,finish,18,43,6.69,4,0.23,1.51.4,まくり,2-4-6,890,2-4-6,510,2-4,640,2-4,240
びわこ,2025/8/29,3,3,6,4928,栗城匠,finish,52,30,6.66,6,0.24,1.53.1,まくり,2-4-6,890,2-4-6,510,2-4,640,2-4,240
びわこ,2025/8/29,3,4,1,5311,小林京平,finish,73,39,6.63,1,0.14,1.54.5,まくり,2-4-6,890,2-4-6,510,2-4,640,2-4,240
びわこ,2025/8/29,3,5,3,4146,柳橋宏紀,finish,55,31,6.72,3,0.13,. .,まくり,2-4-6,890,2-4-6,510,2-4,640,2-4,240
びわこ,2025/8/29,3,6,5,3430,角浜修,finish,34,11,6.71,5,0.27,. .,まくり,2-4-6,890,2-4-6,510,2-4,640,2-4,240
びわこ,2025/8/29,4,1,1,4765,野田部宏子,finish,62,32,6.64,1,0.16,1.49.9,逃げ,1-2-4,3730,1-2-4,1370,1-2,590,1-2,480
びわこ,2025/8/29,4,2,2,4580,長谷川雅和,finish,16,50,6.73,2,0.22,1.52.0,逃げ,1-2-4,3730,1-2-4,1370,1-2,590,1-2,480
びわこ,2025/8/29,4,3,4,4128,川口貴久,finish,23,70,6.81,4,0.28,1.53.9,逃げ,1-2-4,3730,1-2-4,1370,1-2,590,1-2,480
びわこ,2025/8/29,4,4,3,4216,星栄爾,finish,67,66,6.78,3,0.21,1.54.3,逃げ,1-2-4,3730,1-2-4,1370,1-2,590,1-2,480
びわこ,2025/8/29,4,5,5,5221,竹間隆晟,finish,63,26,6.65,5,0.34,. .,逃げ,1-2-4,3730,1-2-4,1370,1-2,590,1-2,480
びわこ,2025/8/29,4,6,6,5418,堀内亜海,finish,60,18,6.74,6,0.38,. .,逃げ,1-2-4,3730,1-2-4,1370,1-2,590,1-2,480
びわこ,2025/8/29,5,1,5,4277,金田大輔,finish,14,73,6.62,5,0.15,1.50.7,まくり差し,5-1-2,76440,1-2-5,3170,5-1,13650,1-5,3170
びわこ,2025/8/29,5,2,1,5191,飛田江己,finish,30,35,6.66,1,0.06,1.51.5,まくり差し,5-1-2,76440,1-2-5,3170,5-1,13650,1-5,3170
びわこ,2025/8/29,5,3,2,4603,谷川将太,finish,40,22,6.70,2,0.13,1.52.8,まくり差し,5-1-2,76440,1-2-5,3170,5-1,13650,1-5,3170
びわこ,2025/8/29,5,4,4,4739,中村晃朋,finish,36,54,6.66,4,0.14,1.54.6,まくり差し,5-1-2,76440,1-2-5,3170,5-1,13650,1-5,3170
びわこ,2025/8/29,5,5,3,5157,市川健太,finish,53,19,6.69,3,0.18,. .,まくり差し,5-1-2,76440,1-2-5,3170,5-1,13650,1-5,3170
びわこ,2025/8/29,5,6,6,4349,犬童千秋,finish,12,59,6.68,6,0.19,. .,まくり差し,5-1-2,76440,1-2-5,3170,5-1,13650,1-5,3170
びわこ,2025/8/29,6,1,3,4513,河野真也,finish,58,33,6.68,3,0.24,1.50.3,まくり差し,3-1-5,4100,1-3-5,1310,3-1,1000,1-3,510
びわこ,2025/8/29,6,2,1,4417,服部剛,finish,44,23,6.77,1,0.37,1.53.2,まくり差し,3-1-5,4100,1-3-5,1310,3-1,1000,1-3,510
びわこ,2025/8/29,6,3,5,3303,渡辺豊,finish,70,44,6.77,5,0.30,1.54.7,まくり差し,3-1-5,4100,1-3-5,1310,3-1,1000,1-3,510
びわこ,2025/8/29,6,4,6,5270,小玉啓太,finish,47,57,6.68,6,0.32,1.55.0,まくり差し,3-1-5,4100,1-3-5,1310,3-1,1000,1-3,510
びわこ,2025/8/29,6,5,2,5081,篠原飛翔,finish,31,47,6.73,2,0.31,. .,まくり差し,3-1-5,4100,1-3-5,1310,3-1,1000,1-3,510
びわこ,2025/8/29,6,6,4,4317,木村紗友希,finish,50,65,6.71,4,0.27,. .,まくり差し,3-1-5,4100,1-3-5,1310,3-1,1000,1-3,510
びわこ,2025/8/29,7,1,6,5255,藤原仙二,finish,24,60,6.65,6,0.14,1.50.7,まくり差し,6-2-3,25780,2-3-6,6030,6-2,6610,2-6,5050
びわこ,2025/8/29,7,2,2,3075,中村裕将,finish,71,34,6.84,2,0.07,1.53.1,まくり差し,6-2-3,25780,2-3-6,6030,6-2,6610,2-6,5050
びわこ,2025/8/29,7,3,3,4728,山口亮,finish,37,64,6.78,3,0.11,1.53.2,まくり差し,6-2-3,25780,2-3-6,6030,6-2,6610,2-6,5050
びわこ,2025/8/29,7,4,1,4816,村松修二,finish,25,69,6.77,1,0.10,1.53.9,まくり差し,6-2-3,25780,2-3-6,6030,6-2,6610,2-6,5050
びわこ,2025/8/29,7,5,4,3989,熊本英一,finish,39,58,6.77,4,0.28,. .,まくり差し,6-2-3,25780,2-3-6,6030,6-2,6610,2-6,5050
びわこ,2025/8/29,7,6,5,4146,柳橋宏紀,finish,55,31,6.75,5,0.16,. .,まくり差し,6-2-3,25780,2-3-6,6030,6-2,6610,2-6,5050
びわこ,2025/8/29,8,1,2,4136,江夏満,finish,28,17,6.67,2,0.16,1.49.9,差し,2-1-3,2920,1-2-3,290,2-1,650,1-2,120
びわこ,2025/8/29,8,2,1,3874,山本寛久,finish,32,55,6.69,1,0.15,1.51.0,差し,2-1-3,2920,1-2-3,290,2-1,650,1-2,120
びわこ,2025/8/29,8,3,3,3430,角浜修,finish,34,11,6.68,3,0.15,1.53.9,差し,2-1-3,2920,1-2-3,290,2-1,650,1-2,120
びわこ,2025/8/29,8,4,6,4216,星栄爾,finish,67,66,6.81,6,0.16,1.55.3,差し,2-1-3,2920,1-2-3,290,2-1,650,1-2,120
