会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
徳山,2026/5/14,4,5,5,3825,宮嵜隆太郎,finish,38,51,7.01,5,0.21,. .,逃げ,1-2-3,660,1-2-3,330,1-2,240,1-2,250
徳山,2026/5/14,4,6,4,4969,町田洸希,finish,14,24,6.96,4,0.21,. .,逃げ,1-2-3,660,1-2-3,330,1-2,240,1-2,250
徳山,2026/5/14,5,1,1,3655,本橋克洋,finish,34,30,7.02,1,0.16,1.51.7,逃げ,1-3-4,1240,1-3-4,420,1-3,520,1-3,420
徳山,2026/5/14,5,2,3,5210,藤井公人,finish,39,46,6.98,3,0.06,1.52.6,逃げ,1-3-4,1240,1-3-4,420,1-3,520,1-3,420
徳山,2026/5/14,5,3,4,3898,平田忠則,finish,20,49,6.98,4,0.08,1.53.1,逃げ,1-3-4,1240,1-3-4,420,1-3,520,1-3,420
徳山,2026/5/14,5,4,6,4144,石塚久也,finish,35,47,6.91,6,0.09,1.54.6,逃げ,1-3-4,1240,1-3-4,420,1-3,520,1-3,420
徳山,2026/5/14,5,5,2,5014,梶山涼斗,finish,36,25,6.95,2,0.16,. .,逃げ,1-3-4,1240,1-3-4,420,1-3,520,1-3,420
徳山,2026/5/14,5,6,5,5384,八戸琉楓,finish,26,34,7.01,5,0.07,. .,逃げ,1-3-4,1240,1-3-4,420,1-3,520,1-3,420
徳山,2026/5/14,6,1,4,4074,柳沢一,finish,24,18,6.96,4,0.13,1.51.2,まくり差し,4-1-5,11270,1-4-5,1970,4-1,1410,1-4,290
徳山,2026/5/14,6,2,1,5106,山崎祥,finish,25,71,6.93,1,0.23,1.52.8,まくり差し,4-1-5,11270,1-4-5,1970,4-1,1410,1-4,290
徳山,2026/5/14,6,3,5,3442,宮武英司,finish,21,69,6.99,5,0.22,1.54.6,まくり差し,4-1-5,11270,1-4-5,1970,4-1,1410,1-4,290
徳山,2026/5/14,6,4,6,4607,鶴田勇雄,finish,40,40,6.95,6,0.14,1.55.3,まくり差し,4-1-5,11270,1-4-5,1970,4-1,1410,1-4,290
徳山,2026/5/14,6,5,3,4788,小池哲也,finish,74,50,6.95,3,0.16,. .,まくり差し,4-1-5,11270,1-4-5,1970,4-1,1410,1-4,290
徳山,2026/5/14,6,6,2,3566,川添英正,finish,37,42,6.99,2,0.22,. .,まくり差し,4-1-5,11270,1-4-5,1970,4-1,1410,1-4,290
徳山,2026/5/14,7,1,1,3901,松田憲幸,finish,33,32,7.01,1,0.17,1.51.1,逃げ,1-2-5,1120,1-2-5,540,1-2,270,1-2,340
徳山,2026/5/14,7,2,2,3516,吉原聖人,finish,46,44,6.96,2,0.17,1.52.7,逃げ,1-2-5,1120,1-2-5,540,1-2,270,1-2,340
徳山,2026/5/14,7,3,5,4811,向井田佑紀,finish,31,41,6.96,4,0.11,1.53.5,逃げ,1-2-5,1120,1-2-5,540,1-2,270,1-2,340
徳山,2026/5/14,7,4,3,4766,石井孝之,finish,72,28,6.93,3,0.12,1.54.7,逃げ,1-2-5,1120,1-2-5,540,1-2,270,1-2,340
徳山,2026/5/14,7,5,6,4410,井上大輔,finish,11,59,6.96,6,0.12,. .,逃げ,1-2-5,1120,1-2-5,540,1-2,270,1-2,340
徳山,2026/5/14,7,6,4,4020,川上清人,finish,19,48,7.03,5,0.14,. .,逃げ,1-2-5,1120,1-2-5,540,1-2,270,1-2,340
徳山,2026/5/14,8,1,2,3327,野長瀬正孝,finish,15,75,6.95,2,0.12,1.51.8,差し,2-6-1,3120,1-2-6,610,2-6,540,2-6,250
徳山,2026/5/14,8,2,6,4908,上田龍星,finish,17,53,6.91,5,0.19,1.52.0,差し,2-6-1,3120,1-2-6,610,2-6,540,2-6,250
徳山,2026/5/14,8,3,1,3839,川合理司,finish,73,31,7.04,1,0.08,1.53.6,差し,2-6-1,3120,1-2-6,610,2-6,540,2-6,250
徳山,2026/5/14,8,4,4,3918,深井利寿,finish,45,33,7.07,4,0.15,1.54.5,差し,2-6-1,3120,1-2-6,610,2-6,540,2-6,250
徳山,2026/5/14,8,5,3,4954,内山峻輔,finish,42,11,6.96,3,0.14,. .,差し,2-6-1,3120,1-2-6,610,2-6,540,2-6,250
徳山,2026/5/14,8,6,5,4944,田代達也,finish,29,56,6.95,6,0.21,. .,差し,2-6-1,3120,1-2-6,610,2-6,540,2-6,250
徳山,2026/5/14,9,1,3,5197,中野仁照,finish,13,63,6.95,3,0.14,1.50.6,まくり差し,3-2-1,4780,1-2-3,300,3-2,930,2-3,760
徳山,2026/5/14,9,2,2,4144,石塚久也,finish,35,47,6.94,2,0.14,1.52.1,まくり差し,3-2-1,4780,1-2-3,300,3-2,930,2-3,760
徳山,2026/5/14,9,3,1,3964,宮地博士,finish,32,43,6.95,1,0.22,1.53.5,まくり差し,3-2-1,4780,1-2-3,300,3-2,930,2-3,760
徳山,2026/5/14,9,4,5,4991,宗行治哉,finish,27,20,6.94,5,0.18,1.53.8,まくり差し,3-2-1,4780,1-2-3,300,3-2,930,2-3,760
徳山,2026/5/14,9,5,4,4861,田中宏樹,finish,28,65,6.91,4,0.12,. .,まくり差し,3-2-1,4780,1-2-3,300,3-2,930,2-3,760
徳山,2026/5/14,9,6,6,5384,八戸琉楓,finish,26,34,7.01,6,0.24,. .,まくり差し,3-2-1,4780,1-2-3,300,3-2,930,2-3,760
徳山,2026/5/14,10,1,1,4607,鶴田勇雄,finish,40,40,6.90,1,0.02,1.50.7,逃げ,1-2-3,400,1-2-3,190,1-2,270,1-2,220
徳山,2026/5/14,10,2,2,3898,平田忠則,finish,20,49,6.95,2,0.06,1.51.5,逃げ,1-2-3,400,1-2-3,190,1-2,270,1-2,220
徳山,2026/5/14,10,3,3,4653,小野達哉,finish,44,36,6.91,3,0.06,1.52.6,逃げ,1-2-3,400,1-2-3,190,1-2,270,1-2,220
徳山,2026/5/14,10,4,5,4604,岩瀬裕亮,finish,75,60,6.95,5,0.11,1.53.5,逃げ,1-2-3,400,1-2-3,190,1-2,270,1-2,220
徳山,2026/5/14,10,5,6,5106,山崎祥,finish,25,71,6.94,6,0.11,. .,逃げ,1-2-3,400,1-2-3,190,1-2,270,1-2,220
徳山,2026/5/14,10,6,4,4081,樋口範政,finish,50,13,6.98,4,0.08,. .,逃げ,1-2-3,400,1-2-3,190,1-2,270,1-2,220
徳山,2026/5/14,11,1,1,4547,中田竜太,finish,41,58,6.92,1,0.14,2.00.5,逃げ,1-3-6,850,1-3-6,540,1-3,230,1-3,210
徳山,2026/5/14,11,2,3,4074,柳沢一,finish,24,18,6.99,3,0.13,2.03.5,逃げ,1-3-6,850,1-3-6,540,1-3,230,1-3,210
徳山,2026/5/14,11,3,6,4762,藤原啓史朗,finish,18,70,6.89,6,0.09,2.07.2,逃げ,1-3-6,850,1-3-6,540,1-3,230,1-3,210
徳山,2026/5/14,11,4,4,5376,吉田一心,finish,12,19,6.93,4,0.14,2.09.7,逃げ,1-3-6,850,1-3-6,540,1-3,230,1-3,210
徳山,2026/5/14,11,5,2,4969,町田洸希,finish,14,24,6.93,2,0.15,. .,逃げ,1-3-6,850,1-3-6,540,1-3,230,1-3,210
徳山,2026/5/14,11,,5,3655,本橋克洋,S0,,,,,,,,,,,,,,,
徳山,2026/5/14,12,1,1,4908,上田龍星,finish,17,53,6.88,1,0.08,1.49.4,逃げ,1-2-3,330,1-2-3,170,1-2,180,1-2,170
徳山,2026/5/14,12,2,2,4734,安河内将,finish,16,68,7.00,2,0.09,1.51.4,逃げ,1-2-3,330,1-2-3,170,1-2,180,1-2,170
徳山,2026/5/14,12,3,3,3874,山本寛久,finish,47,17,6.96,3,0.11,1.53.1,逃げ,1-2-3,330,1-2-3,170,1-2,180,1-2,170
徳山,2026/5/14,12,4,4,3327,野長瀬正孝,finish,15,75,6.97,4,0.17,1.53.6,逃げ,1-2-3,330,1-2-3,170,1-2,180,1-2,170
徳山,2026/5/14,12,5,5,3901,松田憲幸,finish,33,32,7.02,5,0.16,. .,逃げ,1-2-3,330,1-2-3,170,1-2,180,1-2,170
徳山,2026/5/14,12,6,6,4345,西舘健,finish,48,27,7.03,6,0.18,. .,逃げ,1-2-3,330,1-2-3,170,1-2,180,1-2,170
児島,2026/5/14,1,1,3,5326,三嶌さらら,finish,22,61,6.82,3,0.13,1.48.6,まくり差し,3-1-4,1930,1-3-4,280,3-1,990,1-3,240
児島,2026/5/14,1,2,1,4637,中田友也,finish,47,39,6.89,1,0.10,1.50.3,まくり差し,3-1-4,1930,1-3-4,280,3-1,990,1-3,240
児島,2026/5/14,1,3,4,4077,品田直樹,finish,50,16,6.90,4,0.14,1.52.0,まくり差し,3-1-4,1930,1-3-4,280,3-1,990,1-3,240
児島,2026/5/14,1,4,5,4220,深川和仁,finish,11,63,7.02,5,0.15,1.53.6,まくり差し,3-1-4,1930,1-3-4,280,3-1,990,1-3,240
児島,2026/5/14,1,5,2,4200,早川尚人,finish,54,35,6.92,2,0.11,. .,まくり差し,3-1-4,1930,1-3-4,280,3-1,990,1-3,240
児島,2026/5/14,1,6,6,5397,寺田夢生,finish,40,37,6.84,6,0.16,. .,まくり差し,3-1-4,1930,1-3-4,280,3-1,990,1-3,240
児島,2026/5/14,2,1,1,3643,米田隆弘,finish,48,38,6.85,1,0.11,1.50.8,逃げ,1-4-6,2260,1-4-6,1280,1-4,700,1-4,780
児島,2026/5/14,2,2,4,3467,森弘行,finish,60,36,6.78,4,0.11,1.51.8,逃げ,1-4-6,2260,1-4-6,1280,1-4,700,1-4,780
児島,2026/5/14,2,3,6,5299,西丸敦基,finish,46,14,6.94,6,0.17,1.52.9,逃げ,1-4-6,2260,1-4-6,1280,1-4,700,1-4,780
児島,2026/5/14,2,4,5,3535,渡修平,finish,38,57,6.81,5,0.07,1.53.8,逃げ,1-4-6,2260,1-4-6,1280,1-4,700,1-4,780
児島,2026/5/14,2,5,2,4510,坂本奈央,finish,62,40,6.76,2,0.21,. .,逃げ,1-4-6,2260,1-4-6,1280,1-4,700,1-4,780
児島,2026/5/14,2,6,3,5288,尾道佳諭,finish,21,59,6.66,3,0.11,. .,逃げ,1-4-6,2260,1-4-6,1280,1-4,700,1-4,780
児島,2026/5/14,3,1,5,4985,井本昌也,finish,26,56,6.85,5,0.13,1.48.4,まくり差し,5-1-3,3560,1-3-5,530,5-1,830,1-5,230
児島,2026/5/14,3,2,1,4948,木場悠介,finish,57,74,6.70,1,0.07,1.50.0,まくり差し,5-1-3,3560,1-3-5,530,5-1,830,1-5,230
児島,2026/5/14,3,3,3,3581,加木郁,finish,31,12,6.75,3,0.13,1.52.1,まくり差し,5-1-3,3560,1-3-5,530,5-1,830,1-5,230
児島,2026/5/14,3,4,2,5117,冨名腰桃奈,finish,27,48,6.65,2,0.13,1.52.2,まくり差し,5-1-3,3560,1-3-5,530,5-1,830,1-5,230
児島,2026/5/14,3,5,6,3352,小川晃司,finish,32,54,6.77,6,0.17,. .,まくり差し,5-1-3,3560,1-3-5,530,5-1,830,1-5,230
児島,2026/5/14,3,6,4,4258,関根彰人,finish,14,49,6.82,4,0.15,. .,まくり差し,5-1-3,3560,1-3-5,530,5-1,830,1-5,230
児島,2026/5/14,4,1,1,5064,品川二千翔,finish,25,23,6.77,1,0.20,1.49.6,逃げ,1-5-3,1140,1-3-5,450,1-5,440,1-5,430
児島,2026/5/14,4,2,5,4064,原田篤志,finish,68,51,6.82,5,0.16,1.50.7,逃げ,1-5-3,1140,1-3-5,450,1-5,440,1-5,430
児島,2026/5/14,4,3,3,3828,明石正之,finish,58,24,6.86,4,0.16,1.52.1,逃げ,1-5-3,1140,1-3-5,450,1-5,440,1-5,430
児島,2026/5/14,4,4,4,4792,杉村賢也,finish,56,41,6.91,2,0.20,1.54.6,逃げ,1-5-3,1140,1-3-5,450,1-5,440,1-5,430
児島,2026/5/14,4,5,6,4424,松尾昂明,finish,29,60,6.81,6,0.21,. .,逃げ,1-5-3,1140,1-3-5,450,1-5,440,1-5,430
児島,2026/5/14,4,6,2,3834,細川明人,finish,16,28,6.77,3,0.41,. .,逃げ,1-5-3,1140,1-3-5,450,1-5,440,1-5,430
児島,2026/5/14,5,1,4,4509,平見真彦,finish,49,11,6.84,4,0.11,1.49.1,まくり差し,4-1-5,10420,1-4-5,950,4-1,2730,1-4,520
児島,2026/5/14,5,2,1,4079,出畑孝典,finish,51,68,6.75,1,0.19,1.49.8,まくり差し,4-1-5,10420,1-4-5,950,4-1,2730,1-4,520
児島,2026/5/14,5,3,5,3961,谷村一哉,finish,34,34,6.80,5,0.07,1.52.2,まくり差し,4-1-5,10420,1-4-5,950,4-1,2730,1-4,520
児島,2026/5/14,5,4,2,5292,佐藤右京,finish,13,20,6.79,2,0.21,1.53.5,まくり差し,4-1-5,10420,1-4-5,950,4-1,2730,1-4,520
児島,2026/5/14,5,5,6,5058,前原大道,finish,61,45,6.89,6,0.04,. .,まくり差し,4-1-5,10420,1-4-5,950,4-1,2730,1-4,520
児島,2026/5/14,5,6,3,4710,福田宗平,finish,45,18,6.76,3,0.15,. .,まくり差し,4-1-5,10420,1-4-5,950,4-1,2730,1-4,520
児島,2026/5/14,6,1,1,4332,村上彰一,finish,70,53,6.70,1,0.22,1.48.8,逃げ,1-5-2,9030,1-2-5,1430,1-5,2970,1-5,1860
児島,2026/5/14,6,2,5,3905,天野友和,finish,36,42,6.66,5,0.13,1.50.0,逃げ,1-5-2,9030,1-2-5,1430,1-5,2970,1-5,1860
児島,2026/5/14,6,3,2,4471,新田泰章,finish,52,27,6.77,2,0.21,1.51.0,逃げ,1-5-2,9030,1-2-5,1430,1-5,2970,1-5,1860
児島,2026/5/14,6,4,6,4335,若林将,finish,30,21,6.72,6,0.13,1.51.6,逃げ,1-5-2,9030,1-2-5,1430,1-5,2970,1-5,1860
児島,2026/5/14,6,5,4,4460,後藤翔之,finish,28,70,6.72,4,0.16,. .,逃げ,1-5-2,9030,1-2-5,1430,1-5,2970,1-5,1860
児島,2026/5/14,6,6,3,4731,間野兼礼,finish,39,25,6.65,3,0.20,. .,逃げ,1-5-2,9030,1-2-5,1430,1-5,2970,1-5,1860
児島,2026/5/14,7,1,1,5057,上田紗奈,finish,55,69,6.69,1,0.11,1.47.1,逃げ,1-2-6,2590,1-2-6,1690,1-2,420,1-2,470
児島,2026/5/14,7,2,2,4694,高田綾,finish,15,71,6.81,2,0.11,1.49.8,逃げ,1-2-6,2590,1-2-6,1690,1-2,420,1-2,470
児島,2026/5/14,7,3,6,5326,三嶌さらら,finish,22,61,6.73,6,0.10,1.51.2,逃げ,1-2-6,2590,1-2-6,1690,1-2,420,1-2,470
児島,2026/5/14,7,4,5,5117,冨名腰桃奈,finish,27,48,6.75,5,0.06,1.52.3,逃げ,1-2-6,2590,1-2-6,1690,1-2,420,1-2,470
児島,2026/5/14,7,5,3,5265,大廣咲季,finish,37,67,6.77,3,0.09,. .,逃げ,1-2-6,2590,1-2-6,1690,1-2,420,1-2,470
児島,2026/5/14,7,6,4,4998,中村かなえ,finish,63,66,6.76,4,0.09,. .,逃げ,1-2-6,2590,1-2-6,1690,1-2,420,1-2,470
児島,2026/5/14,8,1,3,5299,西丸敦基,finish,46,14,6.82,3,0.12,1.48.7,まくり差し,3-1-4,3280,1-3-4,430,3-1,1640,1-3,280
児島,2026/5/14,8,2,1,4551,三川昂暁,finish,67,50,6.73,1,0.11,1.49.9,まくり差し,3-1-4,3280,1-3-4,430,3-1,1640,1-3,280
児島,2026/5/14,8,3,4,3828,明石正之,finish,58,24,6.84,4,0.19,1.52.1,まくり差し,3-1-4,3280,1-3-4,430,3-1,1640,1-3,280
児島,2026/5/14,8,4,5,3581,加木郁,finish,31,12,6.86,5,0.21,1.53.0,まくり差し,3-1-4,3280,1-3-4,430,3-1,1640,1-3,280
児島,2026/5/14,8,5,2,4220,深川和仁,finish,11,63,6.88,2,0.21,. .,まくり差し,3-1-4,3280,1-3-4,430,3-1,1640,1-3,280
児島,2026/5/14,8,6,6,3562,山下和彦,finish,69,32,6.77,6,0.20,. .,まくり差し,3-1-4,3280,1-3-4,430,3-1,1640,1-3,280
児島,2026/5/14,9,1,6,4485,楠原正剛,finish,42,17,6.88,4,0.04,1.50.0,まくり,6-3-2,56220,2-3-6,8440,6-3,7230,3-6,3280
児島,2026/5/14,9,2,3,4792,杉村賢也,finish,56,41,6.94,3,0.11,1.50.5,まくり,6-3-2,56220,2-3-6,8440,6-3,7230,3-6,3280
児島,2026/5/14,9,3,2,4077,品田直樹,finish,50,16,6.80,2,0.13,1.51.2,まくり,6-3-2,56220,2-3-6,8440,6-3,7230,3-6,3280
児島,2026/5/14,9,4,1,4710,福田宗平,finish,45,18,6.90,1,0.09,1.52.8,まくり,6-3-2,56220,2-3-6,8440,6-3,7230,3-6,3280
児島,2026/5/14,9,5,5,3352,小川晃司,finish,32,54,6.86,6,0.15,. .,まくり,6-3-2,56220,2-3-6,8440,6-3,7230,3-6,3280
児島,2026/5/14,9,6,4,5048,眞鳥康太,finish,20,47,6.64,5,0.07,. .,まくり,6-3-2,56220,2-3-6,8440,6-3,7230,3-6,3280
児島,2026/5/14,10,1,1,4985,井本昌也,finish,26,56,6.75,1,0.14,1.48.9,逃げ,1-2-6,1170,1-2-6,690,1-2,190,1-2,160
児島,2026/5/14,10,2,2,4064,原田篤志,finish,68,51,6.70,2,0.21,1.50.0,逃げ,1-2-6,1170,1-2-6,690,1-2,190,1-2,160
児島,2026/5/14,10,3,6,4948,木場悠介,finish,57,74,6.78,6,0.09,1.51.1,逃げ,1-2-6,1170,1-2-6,690,1-2,190,1-2,160
児島,2026/5/14,10,4,3,4460,後藤翔之,finish,28,70,6.77,3,0.22,1.51.4,逃げ,1-2-6,1170,1-2-6,690,1-2,190,1-2,160
児島,2026/5/14,10,5,5,3834,細川明人,finish,16,28,6.82,5,0.14,. .,逃げ,1-2-6,1170,1-2-6,690,1-2,190,1-2,160
児島,2026/5/14,10,6,4,4637,中田友也,finish,47,39,6.82,4,0.17,. .,逃げ,1-2-6,1170,1-2-6,690,1-2,190,1-2,160
児島,2026/5/14,11,1,1,4335,若林将,finish,30,21,6.81,1,0.06,1.48.4,逃げ,1-2-3,900,1-2-3,790,1-2,220,1-2,190
児島,2026/5/14,11,2,2,3961,谷村一哉,finish,34,34,6.80,2,0.08,1.49.9,逃げ,1-2-3,900,1-2-3,790,1-2,220,1-2,190
児島,2026/5/14,11,3,3,4258,関根彰人,finish,14,49,6.82,3,0.06,1.51.2,逃げ,1-2-3,900,1-2-3,790,1-2,220,1-2,190
児島,2026/5/14,11,4,4,5057,上田紗奈,finish,55,69,6.69,4,0.04,1.52.1,逃げ,1-2-3,900,1-2-3,790,1-2,220,1-2,190
児島,2026/5/14,11,5,5,4471,新田泰章,finish,52,27,6.84,5,0.02,. .,逃げ,1-2-3,900,1-2-3,790,1-2,220,1-2,190
児島,2026/5/14,11,6,6,4079,出畑孝典,finish,51,68,6.73,6,0.07,. .,逃げ,1-2-3,900,1-2-3,790,1-2,220,1-2,190
児島,2026/5/14,12,1,1,5058,前原大道,finish,61,45,6.74,1,0.08,1.48.3,逃げ,1-3-5,2070,1-3-5,820,1-3,450,1-3,430
児島,2026/5/14,12,2,3,4509,平見真彦,finish,49,11,6.78,3,0.15,1.49.9,逃げ,1-3-5,2070,1-3-5,820,1-3,450,1-3,430
児島,2026/5/14,12,3,5,5064,品川二千翔,finish,25,23,6.70,5,0.16,1.51.0,逃げ,1-3-5,2070,1-3-5,820,1-3,450,1-3,430
児島,2026/5/14,12,4,4,4551,三川昂暁,finish,67,50,6.78,4,0.15,1.52.8,逃げ,1-3-5,2070,1-3-5,820,1-3,450,1-3,430
児島,2026/5/14,12,5,2,3905,天野友和,finish,36,42,6.80,2,0.14,. .,逃げ,1-3-5,2070,1-3-5,820,1-3,450,1-3,430
児島,2026/5/14,12,6,6,4332,村上彰一,finish,70,53,6.85,6,0.21,. .,逃げ,1-3-5,2070,1-3-5,820,1-3,450,1-3,430
住之江,2026/5/14,1,1,1,5323,香川陽太,finish,65,20,6.90,1,0.19,1.50.6,逃げ,1-4-3,1080,1-3-4,240,1-4,640,1-4,390
住之江,2026/5/14,1,2,4,4482,守屋美穂,finish,59,14,6.91,4,0.25,1.52.0,逃げ,1-4-3,1080,1-3-4,240,1-4,640,1-4,390
住之江,2026/5/14,1,3,3,5331,佐藤永梧,finish,71,23,6.78,3,0.17,1.53.8,逃げ,1-4-3,1080,1-3-4,240,1-4,640,1-4,390
住之江,2026/5/14,1,4,6,5471,田中結,finish,12,37,6.82,6,0.36,1.55.2,逃げ,1-4-3,1080,1-3-4,240,1-4,640,1-4,390
住之江,2026/5/14,1,5,2,3827,今泉徹,finish,76,78,6.93,2,0.18,1.56.5,逃げ,1-4-3,1080,1-3-4,240,1-4,640,1-4,390
住之江,2026/5/14,1,6,5,3419,栗原謙治,finish,26,56,6.88,5,0.39,1.58.1,逃げ,1-4-3,1080,1-3-4,240,1-4,640,1-4,390
住之江,2026/5/14,2,1,1,5317,長尾萌加,finish,53,12,6.97,1,0.10,1.49.7,逃げ,1-3-4,1340,1-3-4,590,1-3,520,1-3,280
住之江,2026/5/14,2,2,3,4501,樋口由加里,finish,18,68,7.07,3,0.07,1.51.4,逃げ,1-3-4,1340,1-3-4,590,1-3,520,1-3,280
住之江,2026/5/14,2,3,4,5107,松本真広,finish,22,86,7.06,4,0.21,1.53.4,逃げ,1-3-4,1340,1-3-4,590,1-3,520,1-3,280
住之江,2026/5/14,2,4,2,3432,宮迫暢彦,finish,77,73,6.95,2,0.09,1.53.6,逃げ,1-3-4,1340,1-3-4,590,1-3,520,1-3,280
住之江,2026/5/14,2,5,6,4626,伊藤紘章,finish,66,90,7.01,6,0.30,1.55.2,逃げ,1-3-4,1340,1-3-4,590,1-3,520,1-3,280
住之江,2026/5/14,2,6,5,4623,中北将史,finish,51,18,6.99,5,0.27,1.56.9,逃げ,1-3-4,1340,1-3-4,590,1-3,520,1-3,280
住之江,2026/5/14,3,1,1,3945,橋口真樹,finish,79,36,6.96,1,0.07,1.50.0,逃げ,1-4-2,4550,1-2-4,970,1-4,1200,1-4,1210
住之江,2026/5/14,3,2,4,3988,古川誠之,finish,80,30,6.92,4,0.06,1.51.1,逃げ,1-4-2,4550,1-2-4,970,1-4,1200,1-4,1210
住之江,2026/5/14,3,3,2,4109,谷津幸宏,finish,69,13,7.00,2,0.03,1.52.6,逃げ,1-4-2,4550,1-2-4,970,1-4,1200,1-4,1210
住之江,2026/5/14,3,4,5,3968,茶谷信次,finish,63,39,6.91,5,0.12,1.53.6,逃げ,1-4-2,4550,1-2-4,970,1-4,1200,1-4,1210
住之江,2026/5/14,3,5,6,4196,田中太一郎,finish,78,50,6.97,6,0.09,1.55.4,逃げ,1-4-2,4550,1-2-4,970,1-4,1200,1-4,1210
住之江,2026/5/14,3,6,3,4398,船岡洋一郎,finish,33,70,6.96,3,0.05,1.55.7,逃げ,1-4-2,4550,1-2-4,970,1-4,1200,1-4,1210
住之江,2026/5/14,4,1,5,5017,澤田尚也,finish,68,33,6.90,5,0.11,1.50.3,まくり差し,5-2-4,6230,2-4-5,690,5-2,1970,2-5,540
住之江,2026/5/14,4,2,2,5256,中山翔太,finish,14,79,6.86,2,0.14,1.52.0,まくり差し,5-2-4,6230,2-4-5,690,5-2,1970,2-5,540
住之江,2026/5/14,4,3,4,4039,村上功祐,finish,37,74,6.99,4,0.11,1.52.8,まくり差し,5-2-4,6230,2-4-5,690,5-2,1970,2-5,540
住之江,2026/5/14,4,4,1,4943,八木治樹,finish,85,21,6.98,1,0.16,1.53.3,まくり差し,5-2-4,6230,2-4-5,690,5-2,1970,2-5,540
住之江,2026/5/14,4,5,3,4156,浜野孝志,finish,50,82,6.89,3,0.08,1.54.0,まくり差し,5-2-4,6230,2-4-5,690,5-2,1970,2-5,540
住之江,2026/5/14,4,6,6,4022,待鳥雄紀,finish,34,85,6.95,6,0.11,1.55.8,まくり差し,5-2-4,6230,2-4-5,690,5-2,1970,2-5,540
住之江,2026/5/14,5,1,6,3623,深川真二,finish,84,65,6.99,2,0.20,1.50.2,差し,6-4-2,28600,2-4-6,2320,6-4,7820,4-6,2440
住之江,2026/5/14,5,2,4,3714,梶原正,finish,32,53,6.99,5,0.12,1.51.2,差し,6-4-2,28600,2-4-6,2320,6-4,7820,4-6,2440
住之江,2026/5/14,5,3,2,4318,桑原将光,finish,83,54,6.93,3,0.17,1.52.7,差し,6-4-2,28600,2-4-6,2320,6-4,7820,4-6,2440
住之江,2026/5/14,5,4,3,5063,大塚雅治,finish,58,64,6.97,4,0.13,1.53.8,差し,6-4-2,28600,2-4-6,2320,6-4,7820,4-6,2440
住之江,2026/5/14,5,5,1,5042,畑田汰一,finish,56,61,6.94,1,0.15,1.54.6,差し,6-4-2,28600,2-4-6,2320,6-4,7820,4-6,2440
住之江,2026/5/14,5,6,5,5245,倉富大誠,finish,62,28,6.91,6,0.16,1.55.5,差し,6-4-2,28600,2-4-6,2320,6-4,7820,4-6,2440
住之江,2026/5/14,6,1,1,5078,山川波乙,finish,30,11,6.84,1,0.09,1.49.4,逃げ,1-2-4,940,1-2-4,460,1-2,450,1-2,380
住之江,2026/5/14,6,2,2,5317,長尾萌加,finish,53,12,6.86,2,0.08,1.50.7,逃げ,1-2-4,940,1-2-4,460,1-2,450,1-2,380
住之江,2026/5/14,6,3,4,4501,樋口由加里,finish,18,68,6.98,4,0.15,1.53.1,逃げ,1-2-4,940,1-2-4,460,1-2,450,1-2,380
住之江,2026/5/14,6,4,3,4482,守屋美穂,finish,59,14,6.96,3,0.16,1.53.7,逃げ,1-2-4,940,1-2-4,460,1-2,450,1-2,380
住之江,2026/5/14,6,5,6,5418,堀内亜海,finish,39,16,6.91,5,0.19,2.00.9,逃げ,1-2-4,940,1-2-4,460,1-2,450,1-2,380
住之江,2026/5/14,6,,5,5471,田中結,S1,,,,,,,,,,,,,,,
住之江,2026/5/14,7,1,1,4623,中北将史,finish,51,18,6.90,1,0.18,1.51.1,逃げ,1-5-2,6750,1-2-5,890,1-5,2660,1-5,1980
住之江,2026/5/14,7,2,5,3988,古川誠之,finish,80,30,6.87,5,0.15,1.51.6,逃げ,1-5-2,6750,1-2-5,890,1-5,2660,1-5,1980
住之江,2026/5/14,7,3,2,4555,富永大一,finish,24,81,6.86,2,0.17,1.52.3,逃げ,1-5-2,6750,1-2-5,890,1-5,2660,1-5,1980
住之江,2026/5/14,7,4,6,5107,松本真広,finish,22,86,6.92,6,0.26,1.53.2,逃げ,1-5-2,6750,1-2-5,890,1-5,2660,1-5,1980
住之江,2026/5/14,7,5,4,3908,重成一人,finish,81,27,6.96,4,0.13,1.53.4,逃げ,1-5-2,6750,1-2-5,890,1-5,2660,1-5,1980
住之江,2026/5/14,7,6,3,4583,古田祐貴,finish,60,15,6.99,3,0.13,1.54.5,逃げ,1-5-2,6750,1-2-5,890,1-5,2660,1-5,1980
住之江,2026/5/14,8,1,2,4600,井内将太郎,finish,28,84,6.96,2,0.10,1.50.0,差し,2-1-3,900,1-2-3,200,2-1,510,1-2,240
住之江,2026/5/14,8,2,1,4995,田邉亮蔵,finish,29,34,6.89,1,0.06,1.51.5,差し,2-1-3,900,1-2-3,200,2-1,510,1-2,240
住之江,2026/5/14,8,3,3,4022,待鳥雄紀,finish,34,85,6.92,3,0.17,1.53.8,差し,2-1-3,900,1-2-3,200,2-1,510,1-2,240
住之江,2026/5/14,8,4,6,3945,橋口真樹,finish,79,36,6.95,6,0.24,1.55.0,差し,2-1-3,900,1-2-3,200,2-1,510,1-2,240
