会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
若松,2026/1/22,6,2,2,5120,山本稔太朗,finish,40,69,6.78,2,0.17,1.52.4,1-2-5,2040,1-2-5,1420,1-2,280,1-2,250
若松,2026/1/22,6,3,5,4866,橋本英一,finish,61,71,6.89,5,0.19,1.53.2,1-2-5,2040,1-2-5,1420,1-2,280,1-2,250
若松,2026/1/22,6,4,6,4654,篠田優也,finish,34,35,6.78,6,0.18,1.53.8,1-2-5,2040,1-2-5,1420,1-2,280,1-2,250
若松,2026/1/22,6,5,4,5124,上瀧絢也,finish,58,20,6.87,4,0.22,. .,1-2-5,2040,1-2-5,1420,1-2,280,1-2,250
若松,2026/1/22,6,,3,5212,西川拓利,S0,,,,,,,,,,,,,,
若松,2026/1/22,7,1,1,3746,岡瀬正人,finish,51,43,6.81,1,0.19,1.50.3,1-2-3,1940,1-2-3,1220,1-2,290,1-2,330
若松,2026/1/22,7,2,2,3866,木山誠一,finish,43,53,6.82,3,0.19,1.51.5,1-2-3,1940,1-2-3,1220,1-2,290,1-2,330
若松,2026/1/22,7,3,3,4097,貫地谷直人,finish,15,14,6.89,4,0.33,1.53.1,1-2-3,1940,1-2-3,1220,1-2,290,1-2,330
若松,2026/1/22,7,4,6,3473,石川真二,finish,11,61,6.90,2,0.18,1.55.0,1-2-3,1940,1-2-3,1220,1-2,290,1-2,330
若松,2026/1/22,7,5,5,3873,別府昌樹,finish,23,13,6.84,6,0.27,. .,1-2-3,1940,1-2-3,1220,1-2,290,1-2,330
若松,2026/1/22,7,6,4,4129,宇野博之,finish,13,48,6.88,5,0.27,. .,1-2-3,1940,1-2-3,1220,1-2,290,1-2,330
若松,2026/1/22,8,1,3,4843,深尾巴恵,finish,12,59,6.86,3,0.16,1.50.4,3-1-4,4650,1-3-4,510,3-1,1510,1-3,290
若松,2026/1/22,8,2,1,4373,若狭奈美子,finish,35,74,6.79,1,0.13,1.51.3,3-1-4,4650,1-3-4,510,3-1,1510,1-3,290
若松,2026/1/22,8,3,4,3617,竹田広樹,finish,56,12,6.80,4,0.16,1.53.1,3-1-4,4650,1-3-4,510,3-1,1510,1-3,290
若松,2026/1/22,8,4,5,4315,山崎昂介,finish,42,24,6.77,5,0.13,1.54.7,3-1-4,4650,1-3-4,510,3-1,1510,1-3,290
若松,2026/1/22,8,5,6,4988,牟田奨太,finish,7,51,6.89,6,0.11,. .,3-1-4,4650,1-3-4,510,3-1,1510,1-3,290
若松,2026/1/22,8,6,2,5327,西田和加,finish,47,55,6.83,2,0.19,. .,3-1-4,4650,1-3-4,510,3-1,1510,1-3,290
若松,2026/1/22,9,1,1,5150,坂本雄紀,finish,52,50,6.74,1,0.21,1.50.6,1-2-3,1690,1-2-3,840,1-2,560,1-2,610
若松,2026/1/22,9,2,2,5248,本田愛,finish,29,34,6.81,2,0.21,1.51.5,1-2-3,1690,1-2-3,840,1-2,560,1-2,610
若松,2026/1/22,9,3,3,3772,一柳和孝,finish,1,30,6.85,3,0.16,1.53.4,1-2-3,1690,1-2-3,840,1-2,560,1-2,610
若松,2026/1/22,9,4,5,5023,久永祥平,finish,27,26,6.79,5,0.11,1.54.1,1-2-3,1690,1-2-3,840,1-2,560,1-2,610
若松,2026/1/22,9,5,6,4689,豊田結,finish,10,15,6.85,6,0.15,. .,1-2-3,1690,1-2-3,840,1-2,560,1-2,610
若松,2026/1/22,9,6,4,3527,中嶋誠一郎,finish,48,37,6.89,4,0.12,. .,1-2-3,1690,1-2-3,840,1-2,560,1-2,610
若松,2026/1/22,10,1,1,4654,篠田優也,finish,34,35,6.70,1,0.15,1.49.9,1-2-4,1360,1-2-4,830,1-2,280,1-2,310
若松,2026/1/22,10,2,2,4911,片岡大地,finish,33,44,6.77,2,0.16,1.51.9,1-2-4,1360,1-2-4,830,1-2,280,1-2,310
若松,2026/1/22,10,3,4,4750,井上尚悟,finish,18,47,6.79,4,0.16,1.53.3,1-2-4,1360,1-2-4,830,1-2,280,1-2,310
若松,2026/1/22,10,4,6,4638,小林遼太,finish,25,67,6.79,6,0.19,1.55.5,1-2-4,1360,1-2-4,830,1-2,280,1-2,310
若松,2026/1/22,10,5,3,4738,清埜翔子,finish,32,60,6.79,3,0.15,. .,1-2-4,1360,1-2-4,830,1-2,280,1-2,310
若松,2026/1/22,10,,5,4288,永田啓二,S1,,,,,,,,,,,,,,
若松,2026/1/22,11,1,2,4645,上村純一,finish,37,41,6.84,2,0.15,1.48.7,2-3-1,4020,1-2-3,240,2-3,2470,2-3,1170
若松,2026/1/22,11,2,3,3746,岡瀬正人,finish,51,43,6.82,3,0.16,1.51.1,2-3-1,4020,1-2-3,240,2-3,2470,2-3,1170
若松,2026/1/22,11,3,1,4058,野末智一,finish,3,66,6.80,1,0.22,1.52.6,2-3-1,4020,1-2-3,240,2-3,2470,2-3,1170
若松,2026/1/22,11,4,4,5212,西川拓利,finish,8,29,6.87,4,0.17,1.53.9,2-3-1,4020,1-2-3,240,2-3,2470,2-3,1170
若松,2026/1/22,11,5,5,3863,海老澤泰行,finish,14,70,6.81,5,0.22,. .,2-3-1,4020,1-2-3,240,2-3,2470,2-3,1170
若松,2026/1/22,11,6,6,4108,吉村正明,finish,28,57,6.85,6,0.22,. .,2-3-1,4020,1-2-3,240,2-3,2470,2-3,1170
若松,2026/1/22,12,1,4,4361,柳生泰二,finish,49,38,6.79,4,0.12,1.49.4,4-3-2,12320,2-3-4,1260,4-3,3640,3-4,1240
若松,2026/1/22,12,2,3,4682,大上卓人,finish,16,68,6.85,3,0.25,1.50.5,4-3-2,12320,2-3-4,1260,4-3,3640,3-4,1240
若松,2026/1/22,12,3,2,4556,竹井奈美,finish,41,36,6.83,2,0.21,1.51.9,4-3-2,12320,2-3-4,1260,4-3,3640,3-4,1240
若松,2026/1/22,12,4,6,3684,清水攻二,finish,45,21,6.83,6,0.22,1.52.0,4-3-2,12320,2-3-4,1260,4-3,3640,3-4,1240
若松,2026/1/22,12,5,1,4411,沢田昭宏,finish,5,65,6.73,1,0.16,. .,4-3-2,12320,2-3-4,1260,4-3,3640,3-4,1240
若松,2026/1/22,12,6,5,3629,浅見昌克,finish,30,72,6.85,5,0.16,. .,4-3-2,12320,2-3-4,1260,4-3,3640,3-4,1240
宮島,2026/1/22,1,1,4,5013,山下夏鈴,finish,51,54,6.57,4,0.03,1.49.4,4-6-2,18060,2-4-6,6070,4-6,2280,4-6,1930
宮島,2026/1/22,1,2,6,3662,大庭元明,finish,73,63,6.63,6,0.10,1.50.5,4-6-2,18060,2-4-6,6070,4-6,2280,4-6,1930
宮島,2026/1/22,1,3,2,5236,小宮涼雅,finish,78,35,6.70,2,0.22,1.52.3,4-6-2,18060,2-4-6,6070,4-6,2280,4-6,1930
宮島,2026/1/22,1,4,1,4351,里岡右貴,finish,39,16,6.73,1,0.06,1.53.2,4-6-2,18060,2-4-6,6070,4-6,2280,4-6,1930
宮島,2026/1/22,1,5,5,4876,梅木敬太,finish,70,72,6.73,5,0.10,1.53.4,4-6-2,18060,2-4-6,6070,4-6,2280,4-6,1930
宮島,2026/1/22,1,6,3,4158,木場雄二郎,finish,81,76,6.74,3,0.12,1.57.5,4-6-2,18060,2-4-6,6070,4-6,2280,4-6,1930
宮島,2026/1/22,2,1,1,4202,浮田圭浩,finish,71,59,6.73,1,0.13,1.49.9,1-3-4,2010,1-3-4,1210,1-3,900,1-3,330
宮島,2026/1/22,2,2,3,4012,中村有裕,finish,68,78,6.80,3,0.12,1.51.7,1-3-4,2010,1-3-4,1210,1-3,900,1-3,330
宮島,2026/1/22,2,3,4,4872,山下流心,finish,56,58,6.72,4,0.15,1.53.0,1-3-4,2010,1-3-4,1210,1-3,900,1-3,330
宮島,2026/1/22,2,4,5,3905,天野友和,finish,67,23,6.73,5,0.14,1.53.4,1-3-4,2010,1-3-4,1210,1-3,900,1-3,330
宮島,2026/1/22,2,5,2,4652,酒見峻介,finish,76,15,6.75,2,0.13,1.54.1,1-3-4,2010,1-3-4,1210,1-3,900,1-3,330
宮島,2026/1/22,2,6,6,5203,神里琴音,finish,75,81,6.79,6,0.22,1.56.8,1-3-4,2010,1-3-4,1210,1-3,900,1-3,330
宮島,2026/1/22,3,1,2,4930,佐藤悠,finish,60,21,6.66,2,0.15,1.48.4,2-4-3,6000,2-3-4,1100,2-4,2940,2-4,2530
宮島,2026/1/22,3,2,4,4116,川田正人,finish,11,71,6.70,4,0.28,1.50.3,2-4-3,6000,2-3-4,1100,2-4,2940,2-4,2530
宮島,2026/1/22,3,3,3,4736,高倉和士,finish,29,11,6.73,3,0.19,1.52.0,2-4-3,6000,2-3-4,1100,2-4,2940,2-4,2530
宮島,2026/1/22,3,4,1,4894,原村拓也,finish,59,38,6.68,1,0.17,1.53.6,2-4-3,6000,2-3-4,1100,2-4,2940,2-4,2530
宮島,2026/1/22,3,5,5,4383,竹田吉行,finish,65,79,6.74,5,0.20,1.54.1,2-4-3,6000,2-3-4,1100,2-4,2940,2-4,2530
宮島,2026/1/22,3,6,6,5416,龍田真白,finish,64,62,6.67,6,0.13,1.55.9,2-4-3,6000,2-3-4,1100,2-4,2940,2-4,2530
宮島,2026/1/22,4,1,4,4475,末永祐輝,finish,34,56,6.58,4,0.11,1.49.8,4-1-6,4960,1-4-6,2030,4-1,2000,1-4,1000
宮島,2026/1/22,4,2,1,4656,大崎翔,finish,74,57,6.61,1,0.12,1.50.9,4-1-6,4960,1-4-6,2030,4-1,2000,1-4,1000
宮島,2026/1/22,4,3,6,5177,松井貫太,finish,58,29,6.64,6,0.16,1.53.2,4-1-6,4960,1-4-6,2030,4-1,2000,1-4,1000
宮島,2026/1/22,4,4,2,5126,山下大輝,finish,53,60,6.62,2,0.19,1.54.8,4-1-6,4960,1-4-6,2030,4-1,2000,1-4,1000
宮島,2026/1/22,4,5,5,5374,木山大聖,finish,62,55,6.70,5,0.12,1.55.6,4-1-6,4960,1-4-6,2030,4-1,2000,1-4,1000
宮島,2026/1/22,4,6,3,4974,安井瑞紀,finish,72,36,6.64,3,0.21,1.57.0,4-1-6,4960,1-4-6,2030,4-1,2000,1-4,1000
宮島,2026/1/22,5,1,2,4531,武富智亮,finish,66,27,6.73,2,0.22,1.51.7,2-5-4,8720,2-4-5,1850,2-5,1320,2-5,700
宮島,2026/1/22,5,2,5,4069,山本修一,finish,24,67,6.72,5,0.27,1.52.1,2-5-4,8720,2-4-5,1850,2-5,1320,2-5,700
宮島,2026/1/22,5,3,4,4462,夏山亮平,finish,13,33,6.76,4,0.24,1.52.3,2-5-4,8720,2-4-5,1850,2-5,1320,2-5,700
宮島,2026/1/22,5,4,3,3548,室田泰史,finish,50,25,6.79,3,0.24,1.55.6,2-5-4,8720,2-4-5,1850,2-5,1320,2-5,700
宮島,2026/1/22,5,5,6,5338,香月大輝,finish,80,37,6.75,6,0.30,1.56.7,2-5-4,8720,2-4-5,1850,2-5,1320,2-5,700
宮島,2026/1/22,5,6,1,4457,神田達也,finish,61,30,6.70,1,0.34,1.57.9,2-5-4,8720,2-4-5,1850,2-5,1320,2-5,700
宮島,2026/1/22,6,1,1,4294,古賀繁輝,finish,82,14,6.62,1,0.11,1.49.6,1-3-2,940,1-2-3,320,1-3,300,1-3,550
宮島,2026/1/22,6,2,3,3893,汐崎正則,finish,15,32,6.68,3,0.16,1.50.8,1-3-2,940,1-2-3,320,1-3,300,1-3,550
宮島,2026/1/22,6,3,2,5319,近藤颯斗,finish,52,12,6.63,2,0.12,1.52.5,1-3-2,940,1-2-3,320,1-3,300,1-3,550
宮島,2026/1/22,6,4,6,4133,高橋正男,finish,14,39,6.68,6,0.15,1.52.8,1-3-2,940,1-2-3,320,1-3,300,1-3,550
宮島,2026/1/22,6,5,4,5236,小宮涼雅,finish,78,35,6.63,4,0.18,1.54.3,1-3-2,940,1-2-3,320,1-3,300,1-3,550
宮島,2026/1/22,6,6,5,3982,福田理,finish,79,28,6.68,5,0.17,1.56.2,1-3-2,940,1-2-3,320,1-3,300,1-3,550
宮島,2026/1/22,7,1,1,4589,塩崎桐加,finish,22,64,6.64,1,0.11,1.49.8,1-3-2,2120,1-2-3,890,1-3,480,1-3,220
宮島,2026/1/22,7,2,3,5155,内山七海,finish,77,34,6.65,3,0.15,1.51.5,1-3-2,2120,1-2-3,890,1-3,480,1-3,220
宮島,2026/1/22,7,3,2,5203,神里琴音,finish,75,81,6.71,2,0.14,1.52.9,1-3-2,2120,1-2-3,890,1-3,480,1-3,220
宮島,2026/1/22,7,4,4,3618,海野ゆかり,finish,69,65,6.72,4,0.22,1.53.7,1-3-2,2120,1-2-3,890,1-3,480,1-3,220
宮島,2026/1/22,7,5,5,5013,山下夏鈴,finish,51,54,6.58,5,0.22,1.54.9,1-3-2,2120,1-2-3,890,1-3,480,1-3,220
宮島,2026/1/22,7,6,6,5438,星田夢結,finish,57,52,6.72,6,0.29,1.57.3,1-3-2,2120,1-2-3,890,1-3,480,1-3,220
宮島,2026/1/22,8,1,6,4195,前川守嗣,finish,55,26,6.74,6,0.17,1.52.0,6-1-3,47030,1-3-6,2120,6-1,12070,1-6,850
宮島,2026/1/22,8,2,1,4872,山下流心,finish,56,58,6.69,1,0.21,1.53.9,6-1-3,47030,1-3-6,2120,6-1,12070,1-6,850
宮島,2026/1/22,8,3,3,3797,岩井繁,finish,27,31,6.72,3,0.19,1.54.8,6-1-3,47030,1-3-6,2120,6-1,12070,1-6,850
宮島,2026/1/22,8,4,4,4143,浦田晃嗣,finish,26,19,6.75,4,0.18,1.56.0,6-1-3,47030,1-3-6,2120,6-1,12070,1-6,850
宮島,2026/1/22,8,5,5,4894,原村拓也,finish,59,38,6.72,5,0.29,1.56.4,6-1-3,47030,1-3-6,2120,6-1,12070,1-6,850
宮島,2026/1/22,8,6,2,4876,梅木敬太,finish,70,72,6.70,2,0.22,1.58.2,6-1-3,47030,1-3-6,2120,6-1,12070,1-6,850
宮島,2026/1/22,9,1,3,4739,中村晃朋,finish,63,73,6.68,3,0.16,1.50.4,3-2-1,6030,1-2-3,240,3-2,1720,2-3,1070
宮島,2026/1/22,9,2,2,3662,大庭元明,finish,73,63,6.69,2,0.11,1.51.4,3-2-1,6030,1-2-3,240,3-2,1720,2-3,1070
宮島,2026/1/22,9,3,1,4012,中村有裕,finish,68,78,6.72,1,0.07,1.52.2,3-2-1,6030,1-2-3,240,3-2,1720,2-3,1070
宮島,2026/1/22,9,4,5,4656,大崎翔,finish,74,57,6.62,5,0.19,1.53.6,3-2-1,6030,1-2-3,240,3-2,1720,2-3,1070
宮島,2026/1/22,9,5,4,4457,神田達也,finish,61,30,6.70,4,0.16,1.54.1,3-2-1,6030,1-2-3,240,3-2,1720,2-3,1070
宮島,2026/1/22,9,6,6,4116,川田正人,finish,11,71,6.68,6,0.32,1.56.7,3-2-1,6030,1-2-3,240,3-2,1720,2-3,1070
宮島,2026/1/22,10,1,1,4930,佐藤悠,finish,60,21,6.57,1,0.03,1.13.0,1-2-4,540,1-2-4,180,1-2,300,1-2,250
宮島,2026/1/22,10,2,2,4475,末永祐輝,finish,34,56,6.57,2,0.12,1.14.3,1-2-4,540,1-2-4,180,1-2,300,1-2,250
宮島,2026/1/22,10,3,4,4600,井内将太郎,finish,54,17,6.63,4,0.18,1.15.4,1-2-4,540,1-2-4,180,1-2,300,1-2,250
宮島,2026/1/22,10,4,3,4202,浮田圭浩,finish,71,59,6.62,3,0.09,1.15.9,1-2-4,540,1-2-4,180,1-2,300,1-2,250
宮島,2026/1/22,10,5,5,5338,香月大輝,finish,80,37,6.65,5,0.07,1.16.5,1-2-4,540,1-2-4,180,1-2,300,1-2,250
宮島,2026/1/22,10,6,6,4158,木場雄二郎,finish,81,76,6.70,6,0.11,1.16.8,1-2-4,540,1-2-4,180,1-2,300,1-2,250
宮島,2026/1/22,11,1,3,4351,里岡右貴,finish,39,16,6.67,3,0.10,1.12.1,3-1-4,2610,1-3-4,430,3-1,840,1-3,100
宮島,2026/1/22,11,2,1,4069,山本修一,finish,24,67,6.64,1,0.09,1.13.3,3-1-4,2610,1-3-4,430,3-1,840,1-3,100
宮島,2026/1/22,11,3,4,4652,酒見峻介,finish,76,15,6.71,4,0.26,1.14.8,3-1-4,2610,1-3-4,430,3-1,840,1-3,100
宮島,2026/1/22,11,4,2,4383,竹田吉行,finish,65,79,6.65,2,0.21,1.15.7,3-1-4,2610,1-3-4,430,3-1,840,1-3,100
宮島,2026/1/22,11,5,6,4974,安井瑞紀,finish,72,36,6.62,6,0.19,1.16.8,3-1-4,2610,1-3-4,430,3-1,840,1-3,100
宮島,2026/1/22,11,6,5,3893,汐崎正則,finish,15,32,6.68,5,0.23,1.17.8,3-1-4,2610,1-3-4,430,3-1,840,1-3,100
宮島,2026/1/22,12,1,1,4736,高倉和士,finish,29,11,6.67,1,0.13,1.12.3,1-2-3,880,1-2-3,310,1-2,430,1-2,370
宮島,2026/1/22,12,2,2,3905,天野友和,finish,67,23,6.76,2,0.15,1.13.4,1-2-3,880,1-2-3,310,1-2,430,1-2,370
宮島,2026/1/22,12,3,3,4294,古賀繁輝,finish,82,14,6.75,3,0.17,1.14.6,1-2-3,880,1-2-3,310,1-2,430,1-2,370
宮島,2026/1/22,12,4,6,5126,山下大輝,finish,53,60,6.69,6,0.17,1.15.9,1-2-3,880,1-2-3,310,1-2,430,1-2,370
宮島,2026/1/22,12,5,5,4589,塩崎桐加,finish,22,64,6.73,5,0.18,1.16.0,1-2-3,880,1-2-3,310,1-2,430,1-2,370
宮島,2026/1/22,12,6,4,3548,室田泰史,finish,50,25,6.80,4,0.16,1.18.1,1-2-3,880,1-2-3,310,1-2,430,1-2,370
児島,2026/1/22,1,1,1,3445,加藤高史,finish,42,70,6.85,1,0.18,1.55.1,1-5-4,2040,1-4-5,550,1-5,690,1-5,300
児島,2026/1/22,1,2,5,5048,眞鳥康太,finish,34,67,6.63,6,0.24,1.57.4,1-5-4,2040,1-4-5,550,1-5,690,1-5,300
児島,2026/1/22,1,3,4,4128,川口貴久,finish,14,48,6.89,4,0.23,1.59.8,1-5-4,2040,1-4-5,550,1-5,690,1-5,300
児島,2026/1/22,1,4,3,4997,濱崎寿里矢,finish,12,39,6.86,3,0.20,2.05.7,1-5-4,2040,1-4-5,550,1-5,690,1-5,300
児島,2026/1/22,1,,2,3825,宮嵜隆太郎,S0,,,,,,,,,,,,,,
児島,2026/1/22,1,,6,5386,米玉利大悟,S0,,,,,,,,,,,,,,
児島,2026/1/22,2,1,1,4562,阪本勇介,finish,54,46,6.77,1,0.16,1.49.6,1-2-5,1070,1-2-5,350,1-2,370,1-2,190
児島,2026/1/22,2,2,2,3696,白井友晴,finish,11,65,6.90,2,0.17,1.51.6,1-2-5,1070,1-2-5,350,1-2,370,1-2,190
児島,2026/1/22,2,3,5,3773,津留浩一郎,finish,36,11,6.83,5,0.25,1.51.7,1-2-5,1070,1-2-5,350,1-2,370,1-2,190
児島,2026/1/22,2,4,4,3471,赤峰和也,finish,44,24,6.91,4,0.22,1.53.5,1-2-5,1070,1-2-5,350,1-2,370,1-2,190
児島,2026/1/22,2,5,3,5362,中嶋世奈,finish,66,55,6.85,3,0.22,. .,1-2-5,1070,1-2-5,350,1-2,370,1-2,190
児島,2026/1/22,2,6,6,5390,高橋涼夏,finish,68,16,6.83,6,0.28,. .,1-2-5,1070,1-2-5,350,1-2,370,1-2,190
児島,2026/1/22,3,1,1,5299,西丸敦基,finish,53,29,6.83,1,0.21,1.48.7,1-2-3,980,1-2-3,580,1-2,270,1-2,140
児島,2026/1/22,3,2,2,5093,浦野海,finish,39,50,6.96,2,0.13,1.49.8,1-2-3,980,1-2-3,580,1-2,270,1-2,140
児島,2026/1/22,3,3,3,4382,高山智至,finish,56,74,6.97,3,0.15,1.52.1,1-2-3,980,1-2-3,580,1-2,270,1-2,140
児島,2026/1/22,3,4,5,3346,宮本裕之,finish,43,56,6.89,5,0.10,1.53.3,1-2-3,980,1-2-3,580,1-2,270,1-2,140
児島,2026/1/22,3,5,4,4054,福嶋智之,finish,30,66,6.83,4,0.14,. .,1-2-3,980,1-2-3,580,1-2,270,1-2,140
児島,2026/1/22,3,6,6,4845,前田紗希,finish,47,45,6.91,6,0.23,. .,1-2-3,980,1-2-3,580,1-2,270,1-2,140
児島,2026/1/22,4,1,3,4478,櫻本あゆみ,finish,67,58,6.72,3,0.18,1.48.5,3-1-5,3750,1-3-5,770,3-1,1480,1-3,390
児島,2026/1/22,4,2,1,3831,安藤裕貴,finish,35,35,6.82,1,0.21,1.50.7,3-1-5,3750,1-3-5,770,3-1,1480,1-3,390
児島,2026/1/22,4,3,5,4231,鈴木裕隆,finish,40,40,6.80,5,0.19,1.52.1,3-1-5,3750,1-3-5,770,3-1,1480,1-3,390
児島,2026/1/22,4,4,4,3541,三嶌誠司,finish,45,31,6.81,4,0.15,1.53.7,3-1-5,3750,1-3-5,770,3-1,1480,1-3,390
児島,2026/1/22,4,5,6,4669,井上茂,finish,65,19,6.91,6,0.18,. .,3-1-5,3750,1-3-5,770,3-1,1480,1-3,390
児島,2026/1/22,4,6,2,5247,大森翼,finish,62,14,6.70,2,0.22,. .,3-1-5,3750,1-3-5,770,3-1,1480,1-3,390
児島,2026/1/22,5,1,5,4571,菅章哉,finish,57,69,6.58,5,0.14,1.50.2,5-6-3,2600,3-5-6,1280,5-6,390,5-6,540
児島,2026/1/22,5,2,6,3731,高濱芳久,finish,33,26,6.73,6,0.14,1.52.5,5-6-3,2600,3-5-6,1280,5-6,390,5-6,540
児島,2026/1/22,5,3,3,4675,井手良太,finish,37,54,6.88,3,0.15,1.53.3,5-6-3,2600,3-5-6,1280,5-6,390,5-6,540
児島,2026/1/22,5,4,1,4180,上野秀和,finish,50,73,6.77,1,0.26,1.53.5,5-6-3,2600,3-5-6,1280,5-6,390,5-6,540
児島,2026/1/22,5,5,2,4730,土屋実沙希,finish,19,33,6.82,2,0.35,. .,5-6-3,2600,3-5-6,1280,5-6,390,5-6,540
児島,2026/1/22,5,6,4,3663,木山和幸,finish,13,41,6.94,4,0.21,. .,5-6-3,2600,3-5-6,1280,5-6,390,5-6,540
児島,2026/1/22,6,1,3,4713,白神優,finish,21,64,6.80,3,0.09,1.49.0,3-2-5,18890,2-3-5,12100,3-2,2440,2-3,1300
児島,2026/1/22,6,2,2,3304,烏野賢太,finish,22,32,6.94,2,0.18,1.50.8,3-2-5,18890,2-3-5,12100,3-2,2440,2-3,1300
児島,2026/1/22,6,3,5,4128,川口貴久,finish,14,48,6.88,5,0.03,1.51.3,3-2-5,18890,2-3-5,12100,3-2,2440,2-3,1300
児島,2026/1/22,6,4,1,4189,川上剛,finish,38,60,6.80,1,0.20,1.51.8,3-2-5,18890,2-3-5,12100,3-2,2440,2-3,1300
児島,2026/1/22,6,5,4,3896,上田洋平,finish,29,15,6.83,4,0.07,. .,3-2-5,18890,2-3-5,12100,3-2,2440,2-3,1300
児島,2026/1/22,6,6,6,5182,宮崎安奈,finish,27,62,6.81,6,0.02,. .,3-2-5,18890,2-3-5,12100,3-2,2440,2-3,1300
児島,2026/1/22,7,1,1,5014,梶山涼斗,finish,32,36,6.85,1,0.13,1.48.5,1-3-2,2800,1-2-3,900,1-3,240,1-3,180
児島,2026/1/22,7,2,3,4759,今泉友吾,finish,31,68,6.83,3,0.15,1.49.4,1-3-2,2800,1-2-3,900,1-3,240,1-3,180
児島,2026/1/22,7,3,2,5386,米玉利大悟,finish,59,21,6.83,2,0.15,1.51.4,1-3-2,2800,1-2-3,900,1-3,240,1-3,180
児島,2026/1/22,7,4,5,3696,白井友晴,finish,11,65,6.83,5,0.18,1.52.1,1-3-2,2800,1-2-3,900,1-3,240,1-3,180
児島,2026/1/22,7,5,4,4432,黄金井力良,finish,49,61,6.92,4,0.16,. .,1-3-2,2800,1-2-3,900,1-3,240,1-3,180
児島,2026/1/22,7,6,6,4241,大串重幸,finish,16,12,6.96,6,0.24,. .,1-3-2,2800,1-2-3,900,1-3,240,1-3,180
児島,2026/1/22,8,1,1,5071,野見山拓己,finish,41,72,6.81,1,0.07,1.48.7,1-3-2,830,1-2-3,250,1-3,460,1-3,180
児島,2026/1/22,8,2,3,3623,深川真二,finish,63,71,6.84,3,0.13,1.50.1,1-3-2,830,1-2-3,250,1-3,460,1-3,180
児島,2026/1/22,8,3,2,4478,櫻本あゆみ,finish,67,58,6.81,2,0.15,1.51.6,1-3-2,830,1-2-3,250,1-3,460,1-3,180
児島,2026/1/22,8,4,4,3445,加藤高史,finish,42,70,6.80,4,0.23,1.52.3,1-3-2,830,1-2-3,250,1-3,460,1-3,180
児島,2026/1/22,8,5,6,5206,梅原祥平,finish,25,37,7.02,6,0.13,. .,1-3-2,830,1-2-3,250,1-3,460,1-3,180
児島,2026/1/22,8,6,5,5362,中嶋世奈,finish,66,55,6.98,5,0.24,. .,1-3-2,830,1-2-3,250,1-3,460,1-3,180
児島,2026/1/22,9,1,2,4231,鈴木裕隆,finish,40,40,6.85,2,0.17,1.48.9,2-6-1,1880,1-2-6,160,2-6,1380,2-6,400
児島,2026/1/22,9,2,6,4350,篠崎元志,finish,17,38,6.81,4,0.18,1.50.1,2-6-1,1880,1-2-6,160,2-6,1380,2-6,400
児島,2026/1/22,9,3,1,4730,土屋実沙希,finish,19,33,6.77,1,0.16,1.51.9,2-6-1,1880,1-2-6,160,2-6,1380,2-6,400
児島,2026/1/22,9,4,3,3346,宮本裕之,finish,43,56,6.86,3,0.17,1.53.2,2-6-1,1880,1-2-6,160,2-6,1380,2-6,400
児島,2026/1/22,9,5,5,5390,高橋涼夏,finish,68,16,6.78,5,0.21,. .,2-6-1,1880,1-2-6,160,2-6,1380,2-6,400
児島,2026/1/22,9,,4,3825,宮嵜隆太郎,K0,,,,,,,,,,,,,,
児島,2026/1/22,10,1,5,4311,岡村仁,finish,60,52,6.86,5,0.10,1.48.6,5-2-3,3530,2-3-5,630,5-2,660,2-5,250
児島,2026/1/22,10,2,2,4776,竹田和哉,finish,58,49,6.75,2,0.12,1.50.3,5-2-3,3530,2-3-5,630,5-2,660,2-5,250
児島,2026/1/22,10,3,3,4669,井上茂,finish,65,19,6.80,3,0.08,1.51.1,5-2-3,3530,2-3-5,630,5-2,660,2-5,250
児島,2026/1/22,10,4,1,3471,赤峰和也,finish,44,24,6.73,1,0.09,1.52.6,5-2-3,3530,2-3-5,630,5-2,660,2-5,250
児島,2026/1/22,10,5,6,3663,木山和幸,finish,13,41,6.84,6,0.11,. .,5-2-3,3530,2-3-5,630,5-2,660,2-5,250
児島,2026/1/22,10,6,4,4997,濱崎寿里矢,finish,12,39,6.82,4,0.08,. .,5-2-3,3530,2-3-5,630,5-2,660,2-5,250
児島,2026/1/22,11,1,4,4180,上野秀和,finish,50,73,6.68,4,0.22,1.47.4,4-1-5,6280,1-4-5,400,4-1,3470,1-4,410
児島,2026/1/22,11,2,1,4759,今泉友吾,finish,31,68,6.66,1,0.29,1.48.1,4-1-5,6280,1-4-5,400,4-1,3470,1-4,410
児島,2026/1/22,11,3,5,4713,白神優,finish,21,64,6.77,5,0.18,1.50.6,4-1-5,6280,1-4-5,400,4-1,3470,1-4,410
児島,2026/1/22,11,4,3,3541,三嶌誠司,finish,45,31,6.96,3,0.24,1.53.3,4-1-5,6280,1-4-5,400,4-1,3470,1-4,410
児島,2026/1/22,11,5,2,4562,阪本勇介,finish,54,46,6.75,2,0.35,. .,4-1-5,6280,1-4-5,400,4-1,3470,1-4,410
児島,2026/1/22,11,6,6,5093,浦野海,finish,39,50,6.99,6,0.28,. .,4-1-5,6280,1-4-5,400,4-1,3470,1-4,410
