会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
若松,2026/3/11,6,5,4,4086,寺本重宣,finish,34,70,6.87,4,0.09,. .,5-1-2,16970,1-2-5,2110,5-1,3620,1-5,910
若松,2026/3/11,6,6,3,5014,梶山涼斗,finish,26,69,6.87,3,0.08,. .,5-1-2,16970,1-2-5,2110,5-1,3620,1-5,910
若松,2026/3/11,7,1,1,4516,野口勝弘,finish,38,45,6.85,1,0.18,1.49.0,1-3-4,1070,1-3-4,570,1-3,220,1-3,190
若松,2026/3/11,7,2,3,4581,吉村誠,finish,32,54,6.91,3,0.17,1.50.7,1-3-4,1070,1-3-4,570,1-3,220,1-3,190
若松,2026/3/11,7,3,4,4094,中島真二,finish,62,35,6.91,4,0.16,1.51.3,1-3-4,1070,1-3-4,570,1-3,220,1-3,190
若松,2026/3/11,7,4,5,3568,木村光宏,finish,40,24,6.92,5,0.19,1.52.1,1-3-4,1070,1-3-4,570,1-3,220,1-3,190
若松,2026/3/11,7,5,2,3558,山本浩次,finish,60,61,6.90,2,0.31,. .,1-3-4,1070,1-3-4,570,1-3,220,1-3,190
若松,2026/3/11,7,6,6,3833,中辻博訓,finish,28,36,6.96,6,0.19,. .,1-3-4,1070,1-3-4,570,1-3,220,1-3,190
若松,2026/3/11,8,1,1,4857,加藤翔馬,finish,31,56,6.86,1,0.14,1.48.3,1-4-2,1090,1-2-4,340,1-4,500,1-4,650
若松,2026/3/11,8,2,4,3963,原田秀弥,finish,5,34,6.88,4,0.17,1.50.1,1-4-2,1090,1-2-4,340,1-4,500,1-4,650
若松,2026/3/11,8,3,2,4931,木谷賢太,finish,41,25,6.89,2,0.15,1.51.5,1-4-2,1090,1-2-4,340,1-4,500,1-4,650
若松,2026/3/11,8,4,3,4842,山下昂大,finish,37,30,6.90,3,0.14,1.53.5,1-4-2,1090,1-2-4,340,1-4,500,1-4,650
若松,2026/3/11,8,5,6,4740,齋藤達希,finish,12,66,6.88,5,0.21,. .,1-4-2,1090,1-2-4,340,1-4,500,1-4,650
若松,2026/3/11,8,6,5,4213,重富伸也,finish,52,38,6.80,6,0.17,. .,1-4-2,1090,1-2-4,340,1-4,500,1-4,650
若松,2026/3/11,9,1,1,4462,夏山亮平,finish,33,17,6.86,1,0.06,1.48.6,1-3-4,1120,1-3-4,340,1-3,590,1-3,430
若松,2026/3/11,9,2,3,4193,郷原章平,finish,13,33,6.83,3,0.06,1.49.4,1-3-4,1120,1-3-4,340,1-3,590,1-3,430
若松,2026/3/11,9,3,4,4545,岡村慶太,finish,47,73,6.84,4,0.11,1.50.0,1-3-4,1120,1-3-4,340,1-3,590,1-3,430
若松,2026/3/11,9,4,2,3381,滝沢芳行,finish,58,11,6.77,2,0.08,1.52.3,1-3-4,1120,1-3-4,340,1-3,590,1-3,430
若松,2026/3/11,9,5,5,4723,寺島吉彦,finish,18,50,6.69,5,0.25,. .,1-3-4,1120,1-3-4,340,1-3,590,1-3,430
若松,2026/3/11,9,6,6,3663,木山和幸,finish,2,19,6.89,6,0.17,. .,1-3-4,1120,1-3-4,340,1-3,590,1-3,430
若松,2026/3/11,10,1,1,3514,山一鉄也,finish,4,74,6.76,1,0.03,1.48.8,1-4-2,1180,1-2-4,300,1-4,580,1-4,520
若松,2026/3/11,10,2,4,4948,木場悠介,finish,6,58,6.80,4,0.08,1.50.0,1-4-2,1180,1-2-4,300,1-4,580,1-4,520
若松,2026/3/11,10,3,2,4624,高田明,finish,50,48,6.82,2,0.15,1.52.2,1-4-2,1180,1-2-4,300,1-4,580,1-4,520
若松,2026/3/11,10,4,5,4241,大串重幸,finish,43,29,6.86,5,0.13,1.53.4,1-4-2,1180,1-2-4,300,1-4,580,1-4,520
若松,2026/3/11,10,5,3,4474,渡辺崇,finish,20,51,6.84,3,0.09,. .,1-4-2,1180,1-2-4,300,1-4,580,1-4,520
若松,2026/3/11,10,6,6,4376,藤田靖弘,finish,8,52,6.81,6,0.19,. .,1-4-2,1180,1-2-4,300,1-4,580,1-4,520
若松,2026/3/11,11,1,1,4086,寺本重宣,finish,34,70,6.86,1,0.11,1.56.9,1-4-2,970,1-2-4,250,1-4,470,1-4,420
若松,2026/3/11,11,2,4,3987,後藤正宗,finish,39,22,6.81,4,0.07,1.59.4,1-4-2,970,1-2-4,250,1-4,470,1-4,420
若松,2026/3/11,11,3,2,4295,小坂尚哉,finish,45,28,6.91,2,0.09,2.00.5,1-4-2,970,1-2-4,250,1-4,470,1-4,420
若松,2026/3/11,11,4,3,5000,岡本翔太郎,finish,1,72,6.80,3,0.09,2.05.0,1-4-2,970,1-2-4,250,1-4,470,1-4,420
若松,2026/3/11,11,5,6,4583,古田祐貴,finish,53,57,6.92,6,0.15,. .,1-4-2,970,1-2-4,250,1-4,470,1-4,420
若松,2026/3/11,11,,5,4581,吉村誠,S0,,,,,,,,,,,,,,
若松,2026/3/11,12,1,1,4983,前田篤哉,finish,19,68,6.83,1,0.14,1.48.4,1-3-2,510,1-2-3,250,1-3,240,1-3,190
若松,2026/3/11,12,2,3,4857,加藤翔馬,finish,31,56,6.91,3,0.15,1.49.5,1-3-2,510,1-2-3,250,1-3,240,1-3,190
若松,2026/3/11,12,3,2,3566,川添英正,finish,23,21,6.79,2,0.15,1.50.7,1-3-2,510,1-2-3,250,1-3,240,1-3,190
若松,2026/3/11,12,4,6,4159,向後龍一,finish,30,23,6.81,6,0.23,1.52.5,1-3-2,510,1-2-3,250,1-3,240,1-3,190
若松,2026/3/11,12,5,5,4516,野口勝弘,finish,38,45,6.86,5,0.22,. .,1-3-2,510,1-2-3,250,1-3,240,1-3,190
若松,2026/3/11,12,6,4,4969,町田洸希,finish,57,18,6.87,4,0.31,. .,1-3-2,510,1-2-3,250,1-3,240,1-3,190
徳山,2026/3/11,1,1,1,4738,清埜翔子,finish,54,55,6.80,1,0.09,1.48.7,1-2-3,850,1-2-3,380,1-2,310,1-2,230
徳山,2026/3/11,1,2,2,4479,矢野真梨菜,finish,69,27,6.89,2,0.13,1.51.9,1-2-3,850,1-2-3,380,1-2,310,1-2,230
徳山,2026/3/11,1,3,3,4414,大澤真菜,finish,46,11,6.97,3,0.18,1.53.5,1-2-3,850,1-2-3,380,1-2,310,1-2,230
徳山,2026/3/11,1,4,4,5264,登みひ果,finish,72,30,6.83,4,0.15,1.53.9,1-2-3,850,1-2-3,380,1-2,310,1-2,230
徳山,2026/3/11,1,5,5,4283,石井裕美,finish,49,73,6.87,5,0.19,. .,1-2-3,850,1-2-3,380,1-2,310,1-2,230
徳山,2026/3/11,1,6,6,5412,久保田凪紗,finish,67,56,6.96,6,0.21,. .,1-2-3,850,1-2-3,380,1-2,310,1-2,230
徳山,2026/3/11,2,1,1,4994,山本梨菜,finish,45,34,6.85,1,0.09,1.49.4,1-3-2,620,1-2-3,210,1-3,310,1-3,260
徳山,2026/3/11,2,2,3,4450,平高奈菜,finish,40,16,6.87,3,0.11,1.51.5,1-3-2,620,1-2-3,210,1-3,310,1-3,260
徳山,2026/3/11,2,3,2,3645,淺田千亜希,finish,30,22,6.90,2,0.07,1.52.8,1-3-2,620,1-2-3,210,1-3,310,1-3,260
徳山,2026/3/11,2,4,5,4927,関野文,finish,42,72,6.92,5,0.17,1.53.7,1-3-2,620,1-2-3,210,1-3,310,1-3,260
徳山,2026/3/11,2,5,6,4720,西澤日花里,finish,58,74,6.94,6,0.31,. .,1-3-2,620,1-2-3,210,1-3,310,1-3,260
徳山,2026/3/11,2,6,4,3474,松瀬弘美,finish,53,21,6.94,4,0.16,. .,1-3-2,620,1-2-3,210,1-3,310,1-3,260
徳山,2026/3/11,3,1,3,4286,平田さやか,finish,22,50,6.89,3,0.12,1.49.4,3-1-2,6620,1-2-3,760,3-1,1020,1-3,270
徳山,2026/3/11,3,2,1,4589,塩崎桐加,finish,65,31,6.85,1,0.13,1.50.8,3-1-2,6620,1-2-3,760,3-1,1020,1-3,270
徳山,2026/3/11,3,3,2,5291,三嶌こころ,finish,56,36,6.94,2,0.19,1.52.7,3-1-2,6620,1-2-3,760,3-1,1020,1-3,270
徳山,2026/3/11,3,4,5,4482,守屋美穂,finish,38,59,6.91,5,0.16,1.54.5,3-1-2,6620,1-2-3,760,3-1,1020,1-3,270
徳山,2026/3/11,3,5,4,4045,佐々木裕美,finish,59,17,6.89,4,0.18,. .,3-1-2,6620,1-2-3,760,3-1,1020,1-3,270
徳山,2026/3/11,3,6,6,5428,古園井綾南,finish,15,71,6.89,6,0.03,. .,3-1-2,6620,1-2-3,760,3-1,1020,1-3,270
徳山,2026/3/11,4,1,1,5088,高憧四季,finish,32,20,6.87,1,0.21,1.50.3,1-2-5,400,1-2-5,220,1-2,200,1-2,230
徳山,2026/3/11,4,2,2,3334,角ひとみ,finish,43,12,6.86,2,0.23,1.52.9,1-2-5,400,1-2-5,220,1-2,200,1-2,230
徳山,2026/3/11,4,3,5,5118,野田なづき,finish,68,49,6.90,5,0.26,1.54.2,1-2-5,400,1-2-5,220,1-2,200,1-2,230
徳山,2026/3/11,4,4,3,3528,笠野友紀恵,finish,20,68,6.92,3,0.22,1.54.8,1-2-5,400,1-2-5,220,1-2,200,1-2,230
徳山,2026/3/11,4,5,4,4569,中澤宏奈,finish,28,29,6.86,4,0.26,. .,1-2-5,400,1-2-5,220,1-2,200,1-2,230
徳山,2026/3/11,4,6,6,4987,島倉都,finish,35,28,6.99,6,0.29,. .,1-2-5,400,1-2-5,220,1-2,200,1-2,230
徳山,2026/3/11,5,1,4,3175,渡辺千草,finish,70,51,6.96,4,0.15,1.50.2,4-3-1,12290,1-3-4,310,4-3,8060,3-4,1470
徳山,2026/3/11,5,2,3,3611,岩崎芳美,finish,57,67,6.93,3,0.15,1.51.7,4-3-1,12290,1-3-4,310,4-3,8060,3-4,1470
徳山,2026/3/11,5,3,1,3845,中谷朋子,finish,44,44,6.91,1,0.21,1.53.4,4-3-1,12290,1-3-4,310,4-3,8060,3-4,1470
徳山,2026/3/11,5,4,6,4123,細川裕子,finish,51,24,6.97,6,0.16,1.54.9,4-3-1,12290,1-3-4,310,4-3,8060,3-4,1470
徳山,2026/3/11,5,5,2,3778,安達美帆,finish,66,60,6.98,2,0.23,. .,4-3-1,12290,1-3-4,310,4-3,8060,3-4,1470
徳山,2026/3/11,5,6,5,5397,寺田夢生,finish,33,46,6.96,5,0.13,. .,4-3-1,12290,1-3-4,310,4-3,8060,3-4,1470
徳山,2026/3/11,6,1,6,4845,前田紗希,finish,13,47,6.87,6,0.09,1.48.6,6-1-4,5470,1-4-6,430,6-1,2310,1-6,770
徳山,2026/3/11,6,2,1,4965,福岡泉水,finish,61,13,6.87,1,0.18,1.50.8,6-1-4,5470,1-4-6,430,6-1,2310,1-6,770
徳山,2026/3/11,6,3,4,4927,関野文,finish,42,72,6.93,4,0.13,1.51.7,6-1-4,5470,1-4-6,430,6-1,2310,1-6,770
徳山,2026/3/11,6,4,2,4014,片岡恵里,finish,14,69,6.85,2,0.20,1.53.9,6-1-4,5470,1-4-6,430,6-1,2310,1-6,770
徳山,2026/3/11,6,5,5,5412,久保田凪紗,finish,67,56,7.04,5,0.14,. .,6-1-4,5470,1-4-6,430,6-1,2310,1-6,770
徳山,2026/3/11,6,6,3,3355,橋谷田佳織,finish,36,26,6.87,3,0.22,. .,6-1-4,5470,1-4-6,430,6-1,2310,1-6,770
徳山,2026/3/11,7,1,6,4450,平高奈菜,finish,40,16,6.92,5,0.19,1.49.8,6-4-1,33450,1-4-6,3750,6-4,5590,4-6,2650
徳山,2026/3/11,7,2,4,4283,石井裕美,finish,49,73,6.93,4,0.25,1.52.2,6-4-1,33450,1-4-6,3750,6-4,5590,4-6,2650
徳山,2026/3/11,7,3,1,4548,篠木亜衣花,finish,26,66,6.92,1,0.38,1.53.1,6-4-1,33450,1-4-6,3750,6-4,5590,4-6,2650
徳山,2026/3/11,7,4,5,5387,戸田海咲音,finish,17,43,6.99,6,0.22,1.54.8,6-4-1,33450,1-4-6,3750,6-4,5590,4-6,2650
徳山,2026/3/11,7,5,2,4556,竹井奈美,finish,16,42,6.97,2,0.39,. .,6-4-1,33450,1-4-6,3750,6-4,5590,4-6,2650
徳山,2026/3/11,7,6,3,4065,金田幸子,finish,29,35,7.01,3,0.53,. .,6-4-1,33450,1-4-6,3750,6-4,5590,4-6,2650
徳山,2026/3/11,8,1,1,5146,野田彩加,finish,74,61,6.87,1,0.14,1.50.4,1-5-3,1880,1-3-5,360,1-5,690,1-5,630
徳山,2026/3/11,8,2,5,3435,寺田千恵,finish,73,40,6.89,5,0.08,1.51.4,1-5-3,1880,1-3-5,360,1-5,690,1-5,630
徳山,2026/3/11,8,3,3,4611,今井美亜,finish,12,23,6.91,3,0.10,1.54.1,1-5-3,1880,1-3-5,360,1-5,690,1-5,630
徳山,2026/3/11,8,4,6,5291,三嶌こころ,finish,56,36,6.87,6,0.26,1.55.0,1-5-3,1880,1-3-5,360,1-5,690,1-5,630
徳山,2026/3/11,8,5,2,3528,笠野友紀恵,finish,20,68,6.94,2,0.29,. .,1-5-3,1880,1-3-5,360,1-5,690,1-5,630
徳山,2026/3/11,8,6,4,4738,清埜翔子,finish,54,55,6.88,4,0.16,. .,1-5-3,1880,1-3-5,360,1-5,690,1-5,630
徳山,2026/3/11,9,1,4,5045,平川香織,finish,52,54,6.87,4,0.11,1.50.6,4-1-3,9000,1-3-4,610,4-1,2460,1-4,500
徳山,2026/3/11,9,2,1,4117,廣中智紗衣,finish,27,41,6.83,1,0.22,1.51.9,4-1-3,9000,1-3-4,610,4-1,2460,1-4,500
徳山,2026/3/11,9,3,3,4479,矢野真梨菜,finish,69,27,6.86,3,0.14,1.52.0,4-1-3,9000,1-3-4,610,4-1,2460,1-4,500
徳山,2026/3/11,9,4,5,4456,鎌倉涼,finish,63,53,6.86,5,0.11,1.53.5,4-1-3,9000,1-3-4,610,4-1,2460,1-4,500
徳山,2026/3/11,9,5,2,4987,島倉都,finish,35,28,6.89,2,0.21,. .,4-1-3,9000,1-3-4,610,4-1,2460,1-4,500
徳山,2026/3/11,9,6,6,5397,寺田夢生,finish,33,46,6.83,6,0.08,. .,4-1-3,9000,1-3-4,610,4-1,2460,1-4,500
徳山,2026/3/11,10,1,3,4845,前田紗希,finish,13,47,6.83,3,0.10,1.49.9,3-2-4,1910,2-3-4,560,3-2,880,2-3,640
徳山,2026/3/11,10,2,2,5123,福山恵里奈,finish,19,52,6.92,2,0.12,1.51.8,3-2-4,1910,2-3-4,560,3-2,880,2-3,640
徳山,2026/3/11,10,3,4,3845,中谷朋子,finish,44,44,6.87,4,0.20,1.53.8,3-2-4,1910,2-3-4,560,3-2,880,2-3,640
徳山,2026/3/11,10,4,6,3334,角ひとみ,finish,43,12,6.91,5,0.23,1.55.9,3-2-4,1910,2-3-4,560,3-2,880,2-3,640
徳山,2026/3/11,10,5,1,4414,大澤真菜,finish,46,11,6.94,1,0.18,. .,3-2-4,1910,2-3-4,560,3-2,880,2-3,640
徳山,2026/3/11,10,6,5,5428,古園井綾南,finish,15,71,6.82,6,0.21,. .,3-2-4,1910,2-3-4,560,3-2,880,2-3,640
徳山,2026/3/11,11,1,2,5264,登みひ果,finish,72,30,6.86,2,0.15,1.50.3,2-1-3,2500,1-2-3,280,2-1,1530,1-2,380
徳山,2026/3/11,11,2,1,4286,平田さやか,finish,22,50,6.88,1,0.16,1.51.5,2-1-3,2500,1-2-3,280,2-1,1530,1-2,380
徳山,2026/3/11,11,3,3,4994,山本梨菜,finish,45,34,6.84,3,0.19,1.53.3,2-1-3,2500,1-2-3,280,2-1,1530,1-2,380
徳山,2026/3/11,11,4,5,3611,岩崎芳美,finish,57,67,6.89,5,0.18,1.54.4,2-1-3,2500,1-2-3,280,2-1,1530,1-2,380
徳山,2026/3/11,11,5,4,4548,篠木亜衣花,finish,26,66,6.96,4,0.22,. .,2-1-3,2500,1-2-3,280,2-1,1530,1-2,380
徳山,2026/3/11,11,6,6,3355,橋谷田佳織,finish,36,26,6.95,6,0.45,. .,2-1-3,2500,1-2-3,280,2-1,1530,1-2,380
徳山,2026/3/11,12,1,1,4482,守屋美穂,finish,38,59,6.91,1,0.13,1.49.6,1-4-5,1030,1-4-5,460,1-4,360,1-4,260
徳山,2026/3/11,12,2,4,5088,高憧四季,finish,32,20,6.91,4,0.17,1.51.4,1-4-5,1030,1-4-5,460,1-4,360,1-4,260
徳山,2026/3/11,12,3,5,4556,竹井奈美,finish,16,42,6.89,5,0.16,1.52.7,1-4-5,1030,1-4-5,460,1-4,360,1-4,260
徳山,2026/3/11,12,4,2,4123,細川裕子,finish,51,24,6.98,2,0.24,1.53.9,1-4-5,1030,1-4-5,460,1-4,360,1-4,260
徳山,2026/3/11,12,5,3,4014,片岡恵里,finish,14,69,6.86,3,0.13,. .,1-4-5,1030,1-4-5,460,1-4,360,1-4,260
徳山,2026/3/11,12,6,6,4611,今井美亜,finish,12,23,6.93,6,0.13,. .,1-4-5,1030,1-4-5,460,1-4,360,1-4,260
宮島,2026/3/11,1,1,1,4009,小林一樹,finish,21,38,6.66,1,0.16,1.48.9,1-2-3,550,1-2-3,280,1-2,210,1-2,170
宮島,2026/3/11,1,2,2,5339,石井伸長,finish,19,11,6.68,2,0.22,1.49.9,1-2-3,550,1-2-3,280,1-2,210,1-2,170
宮島,2026/3/11,1,3,3,5271,杉山太陽,finish,69,53,6.69,3,0.24,1.51.3,1-2-3,550,1-2-3,280,1-2,210,1-2,170
宮島,2026/3/11,1,4,4,3357,福島陽子,finish,34,13,6.66,4,0.20,1.52.9,1-2-3,550,1-2-3,280,1-2,210,1-2,170
宮島,2026/3/11,1,5,6,5046,松山裕基,finish,75,32,6.65,6,0.15,1.54.0,1-2-3,550,1-2-3,280,1-2,210,1-2,170
宮島,2026/3/11,1,6,5,5287,滝沢織寧,finish,62,77,6.74,5,0.17,1.54.1,1-2-3,550,1-2-3,280,1-2,210,1-2,170
宮島,2026/3/11,2,1,1,4111,奥田誠,finish,74,51,6.76,1,0.24,1.48.4,1-4-5,1720,1-4-5,920,1-4,470,1-4,690
宮島,2026/3/11,2,2,4,3539,金子順一,finish,16,29,6.68,4,0.21,1.51.3,1-4-5,1720,1-4-5,920,1-4,470,1-4,690
宮島,2026/3/11,2,3,5,4182,吉田和仁,finish,71,26,6.60,5,0.16,1.52.7,1-4-5,1720,1-4-5,920,1-4,470,1-4,690
宮島,2026/3/11,2,4,6,5360,高木茉白,finish,60,57,6.68,6,0.13,1.53.7,1-4-5,1720,1-4-5,920,1-4,470,1-4,690
宮島,2026/3/11,2,5,3,4944,田代達也,finish,52,20,6.58,3,0.17,1.54.7,1-4-5,1720,1-4-5,920,1-4,470,1-4,690
宮島,2026/3/11,2,6,2,5230,石原凪紗,finish,14,30,6.60,2,0.31,1.56.0,1-4-5,1720,1-4-5,920,1-4,470,1-4,690
宮島,2026/3/11,3,1,1,4471,新田泰章,finish,73,79,6.65,1,0.16,1.48.9,1-2-3,1820,1-2-3,700,1-2,350,1-2,370
宮島,2026/3/11,3,2,2,3643,米田隆弘,finish,59,69,6.68,2,0.13,1.49.9,1-2-3,1820,1-2-3,700,1-2,350,1-2,370
宮島,2026/3/11,3,3,3,4010,越智照浩,finish,39,19,6.72,3,0.12,1.51.5,1-2-3,1820,1-2-3,700,1-2,350,1-2,370
宮島,2026/3/11,3,4,5,4015,前野竜一,finish,64,52,6.66,5,0.15,1.51.8,1-2-3,1820,1-2-3,700,1-2,350,1-2,370
宮島,2026/3/11,3,5,4,4104,木下陽介,finish,78,50,6.70,4,0.18,1.54.3,1-2-3,1820,1-2-3,700,1-2,350,1-2,370
宮島,2026/3/11,3,6,6,5218,山田理央,finish,68,22,6.63,6,0.35,1.57.1,1-2-3,1820,1-2-3,700,1-2,350,1-2,370
宮島,2026/3/11,4,1,1,3265,今村暢孝,finish,28,27,6.72,1,0.18,1.59.4,1-4-6,2380,1-4-6,880,1-4,470,1-4,450
宮島,2026/3/11,4,2,4,3826,村田修次,finish,55,63,6.71,4,0.21,2.00.7,1-4-6,2380,1-4-6,880,1-4,470,1-4,450
宮島,2026/3/11,4,3,6,4982,中村将隆,finish,57,56,6.66,6,0.18,2.03.9,1-4-6,2380,1-4-6,880,1-4,470,1-4,450
宮島,2026/3/11,4,4,3,3696,白井友晴,finish,24,17,6.68,3,0.20,2.07.1,1-4-6,2380,1-4-6,880,1-4,470,1-4,450
宮島,2026/3/11,4,,2,4835,橋本明,S2,,,,,,,,,,,,,,
宮島,2026/3/11,4,,5,3401,上田隆章,S0,,,,,,,,,,,,,,
宮島,2026/3/11,5,1,1,4514,上條嘉嗣,finish,51,64,6.66,1,0.13,1.48.2,1-3-6,700,1-3-6,410,1-3,280,1-3,240
宮島,2026/3/11,5,2,3,4942,柴田朋哉,finish,81,74,6.65,3,0.15,1.49.0,1-3-6,700,1-3-6,410,1-3,280,1-3,240
宮島,2026/3/11,5,3,6,4051,清水敦揮,finish,76,80,6.66,6,0.18,1.51.0,1-3-6,700,1-3-6,410,1-3,280,1-3,240
宮島,2026/3/11,5,4,5,3357,福島陽子,finish,34,13,6.65,5,0.18,1.51.7,1-3-6,700,1-3-6,410,1-3,280,1-3,240
宮島,2026/3/11,5,5,2,4637,中田友也,finish,26,70,6.75,2,0.16,1.57.2,1-3-6,700,1-3-6,410,1-3,280,1-3,240
宮島,2026/3/11,5,6,4,5339,石井伸長,finish,19,11,6.68,4,0.13,2.01.2,1-3-6,700,1-3-6,410,1-3,280,1-3,240
宮島,2026/3/11,6,1,1,4373,若狭奈美子,finish,66,36,6.65,1,0.20,1.48.4,1-6-5,2200,1-5-6,1500,1-6,370,1-6,240
宮島,2026/3/11,6,2,6,4218,吉川喜継,finish,67,71,6.75,2,0.15,1.50.7,1-6-5,2200,1-5-6,1500,1-6,370,1-6,240
宮島,2026/3/11,6,3,5,4944,田代達也,finish,52,20,6.59,6,0.16,1.52.2,1-6-5,2200,1-5-6,1500,1-6,370,1-6,240
宮島,2026/3/11,6,4,2,5009,大賀龍之介,finish,18,34,6.64,3,0.24,1.53.4,1-6-5,2200,1-5-6,1500,1-6,370,1-6,240
宮島,2026/3/11,6,5,4,5271,杉山太陽,finish,69,53,6.67,5,0.21,1.53.7,1-6-5,2200,1-5-6,1500,1-6,370,1-6,240
宮島,2026/3/11,6,6,3,5287,滝沢織寧,finish,62,77,6.70,4,0.23,1.54.0,1-6-5,2200,1-5-6,1500,1-6,370,1-6,240
宮島,2026/3/11,7,1,1,4231,鈴木裕隆,finish,17,55,6.67,1,0.15,1.49.3,1-3-2,740,1-2-3,220,1-3,380,1-3,370
宮島,2026/3/11,7,2,3,4182,吉田和仁,finish,71,26,6.58,3,0.18,1.50.2,1-3-2,740,1-2-3,220,1-3,380,1-3,370
宮島,2026/3/11,7,3,2,4015,前野竜一,finish,64,52,6.66,2,0.15,1.51.5,1-3-2,740,1-2-3,220,1-3,380,1-3,370
宮島,2026/3/11,7,4,4,5218,山田理央,finish,68,22,6.64,4,0.25,1.53.4,1-3-2,740,1-2-3,220,1-3,380,1-3,370
宮島,2026/3/11,7,5,5,3539,金子順一,finish,16,29,6.70,5,0.25,1.55.2,1-3-2,740,1-2-3,220,1-3,380,1-3,370
宮島,2026/3/11,7,6,6,5437,中澤里桜,finish,22,33,6.76,6,0.18,1.56.7,1-3-2,740,1-2-3,220,1-3,380,1-3,370
宮島,2026/3/11,8,1,1,3888,山本英志,finish,27,24,6.68,1,0.10,1.49.7,1-5-3,960,1-3-5,210,1-5,870,1-5,380
宮島,2026/3/11,8,2,5,3643,米田隆弘,finish,59,69,6.68,3,0.17,1.50.4,1-5-3,960,1-3-5,210,1-5,870,1-5,380
宮島,2026/3/11,8,3,3,3826,村田修次,finish,55,63,6.69,2,0.12,1.51.5,1-5-3,960,1-3-5,210,1-5,870,1-5,380
宮島,2026/3/11,8,4,6,4254,川島圭司,finish,13,59,6.65,5,0.15,1.52.2,1-5-3,960,1-3-5,210,1-5,870,1-5,380
宮島,2026/3/11,8,5,4,5230,石原凪紗,finish,14,30,6.59,4,0.15,1.54.0,1-5-3,960,1-3-5,210,1-5,870,1-5,380
宮島,2026/3/11,8,,2,3401,上田隆章,K0,,,,,,,,,,,,,,
宮島,2026/3/11,9,1,1,4942,柴田朋哉,finish,81,74,6.69,1,0.17,2.00.1,1-2-6,3120,1-2-6,1330,1-2,510,1-2,300
宮島,2026/3/11,9,2,2,3696,白井友晴,finish,24,17,6.66,2,0.21,2.04.6,1-2-6,3120,1-2-6,1330,1-2,510,1-2,300
宮島,2026/3/11,9,3,6,4637,中田友也,finish,26,70,6.76,6,0.24,2.09.6,1-2-6,3120,1-2-6,1330,1-2,510,1-2,300
宮島,2026/3/11,9,,3,4162,竹本太樹,S0,,,,,,,,,,,,,,
宮島,2026/3/11,9,,4,4111,奥田誠,S2,,,,,,,,,,,,,,
宮島,2026/3/11,9,,5,4010,越智照浩,S0,,,,,,,,,,,,,,
宮島,2026/3/11,10,1,2,4514,上條嘉嗣,finish,51,64,6.71,2,0.26,1.48.8,2-1-5,2640,1-2-5,590,2-1,580,1-2,210
宮島,2026/3/11,10,2,1,4982,中村将隆,finish,57,56,6.71,1,0.27,1.50.5,2-1-5,2640,1-2-5,590,2-1,580,1-2,210
宮島,2026/3/11,10,3,5,4231,鈴木裕隆,finish,17,55,6.70,5,0.30,1.52.1,2-1-5,2640,1-2-5,590,2-1,580,1-2,210
宮島,2026/3/11,10,4,4,4373,若狭奈美子,finish,66,36,6.68,4,0.26,1.52.4,2-1-5,2640,1-2-5,590,2-1,580,1-2,210
宮島,2026/3/11,10,5,3,4835,橋本明,finish,53,60,6.79,3,0.22,1.52.5,2-1-5,2640,1-2-5,590,2-1,580,1-2,210
宮島,2026/3/11,10,6,6,4009,小林一樹,finish,21,38,6.66,6,0.38,1.55.5,2-1-5,2640,1-2-5,590,2-1,580,1-2,210
宮島,2026/3/11,11,1,1,4051,清水敦揮,finish,76,80,6.68,1,0.09,1.48.4,1-6-3,22090,1-3-6,3990,1-6,3650,1-6,1900
宮島,2026/3/11,11,2,6,5009,大賀龍之介,finish,18,34,6.70,6,0.10,1.50.8,1-6-3,22090,1-3-6,3990,1-6,3650,1-6,1900
宮島,2026/3/11,11,3,3,3265,今村暢孝,finish,28,27,6.74,2,0.10,1.52.4,1-6-3,22090,1-3-6,3990,1-6,3650,1-6,1900
宮島,2026/3/11,11,4,4,4471,新田泰章,finish,73,79,6.69,4,0.17,1.54.0,1-6-3,22090,1-3-6,3990,1-6,3650,1-6,1900
宮島,2026/3/11,11,5,5,3888,山本英志,finish,27,24,6.65,5,0.08,1.56.0,1-6-3,22090,1-3-6,3990,1-6,3650,1-6,1900
宮島,2026/3/11,11,6,2,4104,木下陽介,finish,78,50,6.73,3,0.20,1.58.3,1-6-3,22090,1-3-6,3990,1-6,3650,1-6,1900
宮島,2026/3/11,12,1,1,4538,笠置博之,finish,65,75,6.64,1,0.07,1.48.7,1-5-4,4940,1-4-5,1200,1-5,1330,1-5,890
宮島,2026/3/11,12,2,5,4137,君島秀三,finish,50,37,6.69,4,0.09,1.50.7,1-5-4,4940,1-4-5,1200,1-5,1330,1-5,890
宮島,2026/3/11,12,3,4,5166,仲道大輔,finish,29,73,6.54,5,0.12,1.53.8,1-5-4,4940,1-4-5,1200,1-5,1330,1-5,890
宮島,2026/3/11,12,4,6,4958,溝口海義也,finish,54,28,6.62,6,0.13,1.55.5,1-5-4,4940,1-4-5,1200,1-5,1330,1-5,890
