会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
下関,2026/6/5,4,5,4,3372,加藤雅之,finish,49,15,6.85,4,0.11,. .,まくり差し,6-2-3,11690,2-3-6,2420,6-2,2770,2-6,1920
下関,2026/6/5,4,6,5,5464,宮田栞,finish,45,60,6.76,6,0.14,. .,まくり差し,6-2-3,11690,2-3-6,2420,6-2,2770,2-6,1920
下関,2026/6/5,5,1,1,5096,上原崚,finish,54,64,6.82,1,0.08,1.49.9,逃げ,1-2-5,2340,1-2-5,1840,1-2,410,1-2,390
下関,2026/6/5,5,2,2,3974,深山祐二,finish,62,58,6.81,2,0.07,1.51.1,逃げ,1-2-5,2340,1-2-5,1840,1-2,410,1-2,390
下関,2026/6/5,5,3,5,4676,後藤隼之,finish,59,18,6.90,4,0.19,1.53.2,逃げ,1-2-5,2340,1-2-5,1840,1-2,410,1-2,390
下関,2026/6/5,5,4,3,3731,高濱芳久,finish,32,71,6.84,3,0.12,1.53.7,逃げ,1-2-5,2340,1-2-5,1840,1-2,410,1-2,390
下関,2026/6/5,5,5,4,4264,長尾章平,finish,46,73,6.88,5,0.23,. .,逃げ,1-2-5,2340,1-2-5,1840,1-2,410,1-2,390
下関,2026/6/5,5,6,6,5453,久保翔耶,finish,19,45,6.80,6,0.19,. .,逃げ,1-2-5,2340,1-2-5,1840,1-2,410,1-2,390
下関,2026/6/5,6,1,1,4260,中越博紀,finish,31,57,6.81,1,0.11,1.49.8,逃げ,1-4-2,590,1-2-4,170,1-4,340,1-4,250
下関,2026/6/5,6,2,4,5104,山田丈,finish,30,44,6.82,4,0.13,1.50.6,逃げ,1-4-2,590,1-2-4,170,1-4,340,1-4,250
下関,2026/6/5,6,3,2,5144,中尾彩香,finish,25,43,6.81,2,0.15,1.53.1,逃げ,1-4-2,590,1-2-4,170,1-4,340,1-4,250
下関,2026/6/5,6,4,3,3315,広瀬聖仁,finish,29,42,6.90,3,0.09,1.53.5,逃げ,1-4-2,590,1-2-4,170,1-4,340,1-4,250
下関,2026/6/5,6,5,5,3568,木村光宏,finish,36,46,6.77,5,0.21,. .,逃げ,1-4-2,590,1-2-4,170,1-4,340,1-4,250
下関,2026/6/5,6,6,6,5462,山浦槙,finish,15,11,6.79,6,0.18,. .,逃げ,1-4-2,590,1-2-4,170,1-4,340,1-4,250
下関,2026/6/5,7,1,1,4578,藤山雅弘,finish,24,61,6.86,1,0.17,1.50.1,逃げ,1-3-2,950,1-2-3,550,1-3,280,1-3,170
下関,2026/6/5,7,2,3,5032,谷口知優,finish,70,22,6.87,3,0.19,1.51.5,逃げ,1-3-2,950,1-2-3,550,1-3,280,1-3,170
下関,2026/6/5,7,3,2,4197,渥美卓郎,finish,63,62,6.90,2,0.25,1.52.8,逃げ,1-3-2,950,1-2-3,550,1-3,280,1-3,170
下関,2026/6/5,7,4,5,4251,川崎誠志,finish,14,23,6.85,5,0.20,1.52.9,逃げ,1-3-2,950,1-2-3,550,1-3,280,1-3,170
下関,2026/6/5,7,5,4,5076,石原光,finish,61,67,6.95,4,0.26,. .,逃げ,1-3-2,950,1-2-3,550,1-3,280,1-3,170
下関,2026/6/5,7,6,6,5428,古園井綾南,finish,39,59,6.82,6,0.23,. .,逃げ,1-3-2,950,1-2-3,550,1-3,280,1-3,170
下関,2026/6/5,8,1,2,3333,丸尾義孝,finish,55,17,6.92,2,0.19,1.50.4,差し,2-1-3,1220,1-2-3,210,2-1,560,1-2,140
下関,2026/6/5,8,2,1,4263,武重雄介,finish,23,50,6.95,1,0.21,1.51.8,差し,2-1-3,1220,1-2-3,210,2-1,560,1-2,140
下関,2026/6/5,8,3,3,4097,貫地谷直人,finish,53,49,6.96,3,0.20,1.53.5,差し,2-1-3,1220,1-2-3,210,2-1,560,1-2,140
下関,2026/6/5,8,4,4,4421,森作広大,finish,35,31,7.00,4,0.27,1.54.0,差し,2-1-3,1220,1-2-3,210,2-1,560,1-2,140
下関,2026/6/5,8,5,6,5464,宮田栞,finish,45,60,6.80,6,0.20,. .,差し,2-1-3,1220,1-2-3,210,2-1,560,1-2,140
下関,2026/6/5,8,6,5,3948,大町利克,finish,12,53,6.89,5,0.24,. .,差し,2-1-3,1220,1-2-3,210,2-1,560,1-2,140
下関,2026/6/5,9,1,1,4773,中川りな,finish,60,38,6.78,1,0.13,1.48.7,逃げ,1-3-6,3270,1-3-6,1520,1-3,410,1-3,310
下関,2026/6/5,9,2,3,5071,野見山拓己,finish,43,69,6.84,3,0.09,1.51.4,逃げ,1-3-6,3270,1-3-6,1520,1-3,410,1-3,310
下関,2026/6/5,9,3,6,4053,芦澤望,finish,58,39,6.80,6,0.16,1.52.9,逃げ,1-3-6,3270,1-3-6,1520,1-3,410,1-3,310
下関,2026/6/5,9,4,4,4416,三宅健太,finish,73,21,6.78,4,0.16,1.53.5,逃げ,1-3-6,3270,1-3-6,1520,1-3,410,1-3,310
下関,2026/6/5,9,5,2,4676,後藤隼之,finish,59,18,6.86,2,0.12,. .,逃げ,1-3-6,3270,1-3-6,1520,1-3,410,1-3,310
下関,2026/6/5,9,6,5,3974,深山祐二,finish,62,58,6.81,5,0.17,. .,逃げ,1-3-6,3270,1-3-6,1520,1-3,410,1-3,310
下関,2026/6/5,10,1,1,5104,山田丈,finish,30,44,6.77,1,0.11,1.48.5,逃げ,1-4-3,1180,1-3-4,320,1-4,450,1-4,500
下関,2026/6/5,10,2,4,5096,上原崚,finish,54,64,6.86,4,0.17,1.50.5,逃げ,1-4-3,1180,1-3-4,320,1-4,450,1-4,500
下関,2026/6/5,10,3,3,4017,向井美鈴,finish,69,41,6.77,3,0.16,1.52.7,逃げ,1-4-3,1180,1-3-4,320,1-4,450,1-4,500
下関,2026/6/5,10,4,6,3458,東健介,finish,41,52,6.86,6,0.18,1.53.9,逃げ,1-4-3,1180,1-3-4,320,1-4,450,1-4,500
下関,2026/6/5,10,5,5,4260,中越博紀,finish,31,57,6.88,5,0.13,. .,逃げ,1-4-3,1180,1-3-4,320,1-4,450,1-4,500
下関,2026/6/5,10,6,2,4376,藤田靖弘,finish,28,12,6.86,2,0.17,. .,逃げ,1-4-3,1180,1-3-4,320,1-4,450,1-4,500
下関,2026/6/5,11,1,1,4264,長尾章平,finish,46,73,6.82,1,0.19,1.49.7,逃げ,1-5-2,4120,1-2-5,650,1-5,1410,1-5,1660
下関,2026/6/5,11,2,5,5144,中尾彩香,finish,25,43,6.78,5,0.15,1.51.2,逃げ,1-5-2,4120,1-2-5,650,1-5,1410,1-5,1660
下関,2026/6/5,11,3,2,4578,藤山雅弘,finish,24,61,6.82,2,0.16,1.52.1,逃げ,1-5-2,4120,1-2-5,650,1-5,1410,1-5,1660
下関,2026/6/5,11,4,4,5032,谷口知優,finish,70,22,6.74,4,0.17,1.52.6,逃げ,1-5-2,4120,1-2-5,650,1-5,1410,1-5,1660
下関,2026/6/5,11,5,3,3990,芹澤克彦,finish,34,70,6.81,3,0.18,. .,逃げ,1-5-2,4120,1-2-5,650,1-5,1410,1-5,1660
下関,2026/6/5,11,6,6,4317,木村紗友希,finish,51,33,6.78,6,0.15,. .,逃げ,1-5-2,4120,1-2-5,650,1-5,1410,1-5,1660
下関,2026/6/5,12,1,2,4027,松江秀徳,finish,17,68,6.73,2,0.14,1.49.1,差し,2-1-4,3030,1-2-4,340,2-1,1210,1-2,350
下関,2026/6/5,12,2,1,4434,田中辰彦,finish,11,56,6.83,1,0.15,1.50.4,差し,2-1-4,3030,1-2-4,340,2-1,1210,1-2,350
下関,2026/6/5,12,3,4,4759,今泉友吾,finish,56,55,6.78,5,0.20,1.51.9,差し,2-1-4,3030,1-2-4,340,2-1,1210,1-2,350
下関,2026/6/5,12,4,6,4949,横田貴満,finish,42,63,6.83,6,0.17,1.53.3,差し,2-1-4,3030,1-2-4,340,2-1,1210,1-2,350
下関,2026/6/5,12,5,3,4555,富永大一,finish,48,66,6.75,4,0.23,. .,差し,2-1-4,3030,1-2-4,340,2-1,1210,1-2,350
下関,2026/6/5,12,6,5,4514,上條嘉嗣,finish,50,65,6.84,3,0.21,. .,差し,2-1-4,3030,1-2-4,340,2-1,1210,1-2,350
徳山,2026/6/5,1,1,1,3961,谷村一哉,finish,68,74,6.98,1,0.16,1.51.6,逃げ,1-3-4,460,1-3-4,230,1-3,220,1-3,270
徳山,2026/6/5,1,2,3,4964,土屋南,finish,23,63,6.93,3,0.18,1.52.6,逃げ,1-3-4,460,1-3-4,230,1-3,220,1-3,270
徳山,2026/6/5,1,3,4,3892,草場康幸,finish,11,12,6.94,4,0.19,1.55.5,逃げ,1-3-4,460,1-3-4,230,1-3,220,1-3,270
徳山,2026/6/5,1,4,2,3827,今泉徹,finish,43,27,7.05,2,0.17,1.56.7,逃げ,1-3-4,460,1-3-4,230,1-3,220,1-3,270
徳山,2026/6/5,1,5,6,5258,仲本舜,finish,75,37,7.02,6,0.31,. .,逃げ,1-3-4,460,1-3-4,230,1-3,220,1-3,270
徳山,2026/6/5,1,6,5,4173,岡谷健吾,finish,18,58,6.98,5,0.26,. .,逃げ,1-3-4,460,1-3-4,230,1-3,220,1-3,270
徳山,2026/6/5,2,1,1,3837,秋山広一,finish,12,59,6.96,1,0.13,1.50.5,逃げ,1-3-5,660,1-3-5,380,1-3,190,1-3,180
徳山,2026/6/5,2,2,3,4961,西橋奈未,finish,15,39,6.96,3,0.08,1.52.7,逃げ,1-3-5,660,1-3-5,380,1-3,190,1-3,180
徳山,2026/6/5,2,3,5,4977,馬野耀,finish,42,47,6.96,5,0.11,1.54.2,逃げ,1-3-5,660,1-3-5,380,1-3,190,1-3,180
徳山,2026/6/5,2,4,6,5311,小林京平,finish,34,33,6.86,6,0.10,1.54.4,逃げ,1-3-5,660,1-3-5,380,1-3,190,1-3,180
徳山,2026/6/5,2,5,4,4180,上野秀和,finish,21,30,7.00,4,0.11,. .,逃げ,1-3-5,660,1-3-5,380,1-3,190,1-3,180
徳山,2026/6/5,2,6,2,4879,山崎鉄平,finish,37,42,7.06,2,0.21,. .,逃げ,1-3-5,660,1-3-5,380,1-3,190,1-3,180
徳山,2026/6/5,3,1,1,4227,安達裕樹,finish,22,68,6.98,1,0.18,1.52.1,逃げ,1-5-6,2460,1-5-6,900,1-5,350,1-5,170
徳山,2026/6/5,3,2,5,4418,茅原悠紀,finish,46,65,7.05,3,0.26,1.54.0,逃げ,1-5-6,2460,1-5-6,900,1-5,350,1-5,170
徳山,2026/6/5,3,3,6,4778,堤啓輔,finish,39,64,6.96,6,0.18,1.55.2,逃げ,1-5-6,2460,1-5-6,900,1-5,350,1-5,170
徳山,2026/6/5,3,4,2,3807,岡部哲,finish,70,19,6.92,2,0.37,1.56.9,逃げ,1-5-6,2460,1-5-6,900,1-5,350,1-5,170
徳山,2026/6/5,3,5,3,4588,田中京介,finish,17,48,6.96,4,0.24,. .,逃げ,1-5-6,2460,1-5-6,900,1-5,350,1-5,170
徳山,2026/6/5,3,6,4,5151,山下奈緒,finish,16,20,6.94,5,0.29,. .,逃げ,1-5-6,2460,1-5-6,900,1-5,350,1-5,170
徳山,2026/6/5,4,1,6,5004,河野主樹,finish,26,62,6.89,6,0.08,1.51.2,まくり差し,6-1-4,55350,1-4-6,1380,6-1,12270,1-6,1200
徳山,2026/6/5,4,2,1,4239,竹田辰也,finish,74,38,6.93,1,0.34,1.52.5,まくり差し,6-1-4,55350,1-4-6,1380,6-1,12270,1-6,1200
徳山,2026/6/5,4,3,4,4893,渡邉真奈美,finish,31,28,6.96,4,0.04,1.53.8,まくり差し,6-1-4,55350,1-4-6,1380,6-1,12270,1-6,1200
徳山,2026/6/5,4,4,2,4189,川上剛,finish,41,18,6.98,2,0.16,1.56.5,まくり差し,6-1-4,55350,1-4-6,1380,6-1,12270,1-6,1200
徳山,2026/6/5,4,5,3,3701,大西隆洋,finish,33,60,7.07,3,0.25,. .,まくり差し,6-1-4,55350,1-4-6,1380,6-1,12270,1-6,1200
徳山,2026/6/5,4,6,5,4054,福嶋智之,finish,24,75,6.98,5,0.06,. .,まくり差し,6-1-4,55350,1-4-6,1380,6-1,12270,1-6,1200
徳山,2026/6/5,5,1,3,4600,井内将太郎,finish,13,23,6.95,3,0.12,1.51.1,まくり,3-1-5,3330,1-3-5,800,3-1,420,1-3,160
徳山,2026/6/5,5,2,1,5189,藤原早菜,finish,25,67,6.92,1,0.14,1.53.0,まくり,3-1-5,3330,1-3-5,800,3-1,420,1-3,160
徳山,2026/6/5,5,3,5,3699,富永正人,finish,19,55,7.00,5,0.19,1.54.4,まくり,3-1-5,3330,1-3-5,800,3-1,420,1-3,160
徳山,2026/6/5,5,4,4,5036,福田翔吾,finish,73,31,6.96,4,0.16,1.54.4,まくり,3-1-5,3330,1-3-5,800,3-1,420,1-3,160
徳山,2026/6/5,5,5,2,3539,金子順一,finish,45,24,6.96,2,0.21,. .,まくり,3-1-5,3330,1-3-5,800,3-1,420,1-3,160
徳山,2026/6/5,5,6,6,4420,津久井拓也,finish,36,61,7.05,6,0.22,. .,まくり,3-1-5,3330,1-3-5,800,3-1,420,1-3,160
徳山,2026/6/5,6,1,1,5134,大原祥昌,finish,72,41,6.95,1,0.12,1.51.9,逃げ,1-3-2,1790,1-2-3,570,1-3,730,1-3,580
徳山,2026/6/5,6,2,3,4134,杉山貴博,finish,27,34,6.99,4,0.13,1.54.2,逃げ,1-3-2,1790,1-2-3,570,1-3,730,1-3,580
徳山,2026/6/5,6,3,2,3892,草場康幸,finish,11,12,6.94,3,0.21,1.55.2,逃げ,1-3-2,1790,1-2-3,570,1-3,730,1-3,580
徳山,2026/6/5,6,4,5,3473,石川真二,finish,20,69,7.08,2,0.23,1.56.2,逃げ,1-3-2,1790,1-2-3,570,1-3,730,1-3,580
徳山,2026/6/5,6,5,4,4270,岸本雄貴,finish,14,25,7.03,5,0.12,. .,逃げ,1-3-2,1790,1-2-3,570,1-3,730,1-3,580
徳山,2026/6/5,6,6,6,5471,田中結,finish,35,21,6.93,6,0.15,. .,逃げ,1-3-2,1790,1-2-3,570,1-3,730,1-3,580
徳山,2026/6/5,7,1,3,4351,里岡右貴,finish,69,15,6.95,3,0.13,1.52.0,まくり,3-1-5,790,1-3-5,270,3-1,290,1-3,160
徳山,2026/6/5,7,2,1,4173,岡谷健吾,finish,18,58,7.01,1,0.15,1.54.0,まくり,3-1-5,790,1-3-5,270,3-1,290,1-3,160
徳山,2026/6/5,7,3,5,4227,安達裕樹,finish,22,68,7.01,5,0.18,1.54.8,まくり,3-1-5,790,1-3-5,270,3-1,290,1-3,160
徳山,2026/6/5,7,4,2,4791,黒澤めぐみ,finish,30,49,6.97,2,0.17,1.55.1,まくり,3-1-5,790,1-3-5,270,3-1,290,1-3,160
徳山,2026/6/5,7,5,4,5315,浅井翼,finish,40,22,7.00,4,0.25,. .,まくり,3-1-5,790,1-3-5,270,3-1,290,1-3,160
徳山,2026/6/5,7,6,6,4879,山崎鉄平,finish,37,42,7.09,6,0.21,. .,まくり,3-1-5,790,1-3-5,270,3-1,290,1-3,160
徳山,2026/6/5,8,1,3,5258,仲本舜,finish,75,37,7.01,3,0.11,1.51.6,抜き,3-4-1,12470,1-3-4,880,3-4,5100,3-4,1810
徳山,2026/6/5,8,2,4,4961,西橋奈未,finish,15,39,6.93,4,0.13,1.52.8,抜き,3-4-1,12470,1-3-4,880,3-4,5100,3-4,1810
徳山,2026/6/5,8,3,1,4054,福嶋智之,finish,24,75,6.94,1,0.13,1.54.3,抜き,3-4-1,12470,1-3-4,880,3-4,5100,3-4,1810
徳山,2026/6/5,8,4,2,4817,渡邉翼,finish,44,16,7.00,2,0.11,1.55.7,抜き,3-4-1,12470,1-3-4,880,3-4,5100,3-4,1810
徳山,2026/6/5,8,5,5,3967,鈴木茂高,finish,28,14,7.08,5,0.21,. .,抜き,3-4-1,12470,1-3-4,880,3-4,5100,3-4,1810
徳山,2026/6/5,8,6,6,5452,上馬場風依,finish,32,66,7.01,6,0.22,. .,抜き,3-4-1,12470,1-3-4,880,3-4,5100,3-4,1810
徳山,2026/6/5,9,1,1,4964,土屋南,finish,23,63,6.94,1,0.09,1.51.7,抜き,1-2-5,7480,1-2-5,1930,1-2,1730,1-2,1480
徳山,2026/6/5,9,2,2,3542,清水紀克,finish,29,51,7.03,2,0.07,1.53.9,抜き,1-2-5,7480,1-2-5,1930,1-2,1730,1-2,1480
徳山,2026/6/5,9,3,5,3837,秋山広一,finish,12,59,7.01,5,0.23,1.55.0,抜き,1-2-5,7480,1-2-5,1930,1-2,1730,1-2,1480
徳山,2026/6/5,9,4,6,3807,岡部哲,finish,70,19,7.01,6,0.22,1.55.3,抜き,1-2-5,7480,1-2-5,1930,1-2,1730,1-2,1480
徳山,2026/6/5,9,5,4,4420,津久井拓也,finish,36,61,6.99,4,0.09,. .,抜き,1-2-5,7480,1-2-5,1930,1-2,1730,1-2,1480
徳山,2026/6/5,9,6,3,4236,松村敏,finish,67,73,6.98,3,0.04,. .,抜き,1-2-5,7480,1-2-5,1930,1-2,1730,1-2,1480
徳山,2026/6/5,10,1,2,4366,前沢丈史,finish,71,40,7.03,2,0.13,1.51.9,差し,2-4-1,2010,1-2-4,430,2-4,870,2-4,320
徳山,2026/6/5,10,2,4,5004,河野主樹,finish,26,62,6.90,4,0.11,1.53.3,差し,2-4-1,2010,1-2-4,430,2-4,870,2-4,320
徳山,2026/6/5,10,3,1,3827,今泉徹,finish,43,27,6.99,1,0.09,1.54.9,差し,2-4-1,2010,1-2-4,430,2-4,870,2-4,320
徳山,2026/6/5,10,4,3,5311,小林京平,finish,34,33,6.92,3,0.16,1.55.0,差し,2-4-1,2010,1-2-4,430,2-4,870,2-4,320
徳山,2026/6/5,10,5,5,4588,田中京介,finish,17,48,6.99,5,0.14,. .,差し,2-4-1,2010,1-2-4,430,2-4,870,2-4,320
徳山,2026/6/5,10,6,6,5447,岡本亜子,finish,38,53,7.02,6,0.19,. .,差し,2-4-1,2010,1-2-4,430,2-4,870,2-4,320
徳山,2026/6/5,11,1,5,3961,谷村一哉,finish,68,74,7.02,5,0.19,1.51.9,まくり差し,5-1-4,8470,1-4-5,1000,5-1,1470,1-5,450
徳山,2026/6/5,11,2,1,4270,岸本雄貴,finish,14,25,7.00,1,0.25,1.53.6,まくり差し,5-1-4,8470,1-4-5,1000,5-1,1470,1-5,450
徳山,2026/6/5,11,3,4,4778,堤啓輔,finish,39,64,7.05,4,0.15,1.54.5,まくり差し,5-1-4,8470,1-4-5,1000,5-1,1470,1-5,450
徳山,2026/6/5,11,4,3,5189,藤原早菜,finish,25,67,6.95,3,0.25,1.56.6,まくり差し,5-1-4,8470,1-4-5,1000,5-1,1470,1-5,450
徳山,2026/6/5,11,5,2,4977,馬野耀,finish,42,47,7.02,2,0.29,. .,まくり差し,5-1-4,8470,1-4-5,1000,5-1,1470,1-5,450
徳山,2026/6/5,11,6,6,5315,浅井翼,finish,40,22,6.98,6,0.46,. .,まくり差し,5-1-4,8470,1-4-5,1000,5-1,1470,1-5,450
徳山,2026/6/5,12,1,4,4351,里岡右貴,finish,69,15,6.93,4,0.02,1.50.9,まくり差し,4-3-5,13980,3-4-5,3510,4-3,6070,3-4,2250
徳山,2026/6/5,12,2,3,4239,竹田辰也,finish,74,38,6.93,3,0.09,1.51.7,まくり差し,4-3-5,13980,3-4-5,3510,4-3,6070,3-4,2250
徳山,2026/6/5,12,3,5,4600,井内将太郎,finish,13,23,6.94,5,0.10,1.52.7,まくり差し,4-3-5,13980,3-4-5,3510,4-3,6070,3-4,2250
徳山,2026/6/5,12,4,1,4418,茅原悠紀,finish,46,65,7.03,1,0.08,1.55.1,まくり差し,4-3-5,13980,3-4-5,3510,4-3,6070,3-4,2250
徳山,2026/6/5,12,5,2,3473,石川真二,finish,20,69,7.10,2,0.13,. .,まくり差し,4-3-5,13980,3-4-5,3510,4-3,6070,3-4,2250
徳山,2026/6/5,12,,6,4817,渡邉翼,S1,,,,,,,,,,,,,,,
宮島,2026/6/5,1,1,4,4760,山崎郡,finish,65,59,6.74,4,0.07,1.49.4,まくり差し,4-1-2,4650,1-2-4,530,4-1,1060,1-4,350
宮島,2026/6/5,1,2,1,3737,上平真二,finish,22,35,6.78,1,0.08,1.50.7,まくり差し,4-1-2,4650,1-2-4,530,4-1,1060,1-4,350
宮島,2026/6/5,1,3,2,4980,佐々木完太,finish,56,54,6.73,2,0.12,1.53.0,まくり差し,4-1-2,4650,1-2-4,530,4-1,1060,1-4,350
宮島,2026/6/5,1,4,5,4483,北野輝季,finish,66,21,6.77,5,0.10,1.54.3,まくり差し,4-1-2,4650,1-2-4,530,4-1,1060,1-4,350
宮島,2026/6/5,1,5,6,5015,高橋竜矢,finish,37,12,6.77,6,0.15,1.55.4,まくり差し,4-1-2,4650,1-2-4,530,4-1,1060,1-4,350
宮島,2026/6/5,1,6,3,4532,秋元哲,finish,62,77,6.80,3,0.11,1.55.9,まくり差し,4-1-2,4650,1-2-4,530,4-1,1060,1-4,350
宮島,2026/6/5,2,1,2,4713,白神優,finish,55,64,6.69,2,0.10,1.50.9,差し,2-1-3,3770,1-2-3,340,2-1,1550,1-2,360
宮島,2026/6/5,2,2,1,3557,太田和美,finish,38,14,6.66,1,0.09,1.52.0,差し,2-1-3,3770,1-2-3,340,2-1,1550,1-2,360
宮島,2026/6/5,2,3,3,3897,白井英治,finish,70,23,6.71,3,0.07,1.52.9,差し,2-1-3,3770,1-2-3,340,2-1,1550,1-2,360
宮島,2026/6/5,2,4,6,4262,馬場貴也,finish,15,22,6.72,6,0.07,1.54.2,差し,2-1-3,3770,1-2-3,340,2-1,1550,1-2,360
宮島,2026/6/5,2,5,4,5281,井上遥妃,finish,20,73,6.70,4,0.07,1.55.4,差し,2-1-3,3770,1-2-3,340,2-1,1550,1-2,360
宮島,2026/6/5,2,6,5,4398,船岡洋一郎,finish,52,11,6.74,5,0.07,1.59.6,差し,2-1-3,3770,1-2-3,340,2-1,1550,1-2,360
宮島,2026/6/5,3,1,1,4682,大上卓人,finish,59,74,6.65,1,0.15,1.49.8,逃げ,1-4-3,2320,1-3-4,710,1-4,780,1-4,870
宮島,2026/6/5,3,2,4,4471,新田泰章,finish,67,26,6.70,4,0.11,1.51.5,逃げ,1-4-3,2320,1-3-4,710,1-4,780,1-4,870
宮島,2026/6/5,3,3,3,4188,久田敏之,finish,29,15,6.68,3,0.20,1.54.2,逃げ,1-4-3,2320,1-3-4,710,1-4,780,1-4,870
宮島,2026/6/5,3,4,6,4579,中嶋健一郎,finish,81,36,6.70,6,0.15,1.55.3,逃げ,1-4-3,2320,1-3-4,710,1-4,780,1-4,870
宮島,2026/6/5,3,5,5,4831,羽野直也,finish,60,57,6.67,5,0.14,1.58.5,逃げ,1-4-3,2320,1-3-4,710,1-4,780,1-4,870
宮島,2026/6/5,3,6,2,4337,平本真之,finish,23,18,6.73,2,0.17,2.00.6,逃げ,1-4-3,2320,1-3-4,710,1-4,780,1-4,870
宮島,2026/6/5,4,1,3,5017,澤田尚也,finish,82,13,6.64,3,0.20,1.50.4,まくり差し,3-1-4,5890,1-3-4,740,3-1,1520,1-3,510
宮島,2026/6/5,4,2,1,4362,土屋智則,finish,17,56,6.66,1,0.22,1.51.7,まくり差し,3-1-4,5890,1-3-4,740,3-1,1520,1-3,510
宮島,2026/6/5,4,3,4,4754,松尾充,finish,78,24,6.69,4,0.19,1.53.1,まくり差し,3-1-4,5890,1-3-4,740,3-1,1520,1-3,510
宮島,2026/6/5,4,4,2,4688,永井彪也,finish,79,19,6.66,2,0.24,1.53.4,まくり差し,3-1-4,5890,1-3-4,740,3-1,1520,1-3,510
宮島,2026/6/5,4,5,5,4371,西山貴浩,finish,80,32,6.76,5,0.25,1.55.1,まくり差し,3-1-4,5890,1-3-4,740,3-1,1520,1-3,510
宮島,2026/6/5,4,6,6,4798,浜先真範,finish,24,80,6.69,6,0.24,1.56.2,まくり差し,3-1-4,5890,1-3-4,740,3-1,1520,1-3,510
宮島,2026/6/5,5,1,1,4963,實森美祐,finish,57,50,6.66,1,0.14,1.49.4,逃げ,1-4-5,2110,1-4-5,790,1-4,530,1-4,520
宮島,2026/6/5,5,2,4,3941,池田浩二,finish,30,20,6.65,4,0.18,1.51.3,逃げ,1-4-5,2110,1-4-5,790,1-4,530,1-4,520
宮島,2026/6/5,5,3,5,4959,井上忠政,finish,61,39,6.63,5,0.17,1.52.5,逃げ,1-4-5,2110,1-4-5,790,1-4,530,1-4,520
宮島,2026/6/5,5,4,3,3783,瓜生正義,finish,54,16,6.62,3,0.20,1.53.5,逃げ,1-4-5,2110,1-4-5,790,1-4,530,1-4,520
宮島,2026/6/5,5,5,2,4448,青木玄太,finish,12,58,6.71,2,0.34,1.54.8,逃げ,1-4-5,2110,1-4-5,790,1-4,530,1-4,520
宮島,2026/6/5,5,6,6,4096,石橋道友,finish,73,38,6.66,6,0.14,1.56.2,逃げ,1-4-5,2110,1-4-5,790,1-4,530,1-4,520
宮島,2026/6/5,6,1,5,4503,上野真之介,finish,18,51,6.68,5,0.11,1.49.9,まくり差し,5-4-6,21350,4-5-6,3880,5-4,11060,4-5,3840
宮島,2026/6/5,6,2,4,4907,小池修平,finish,69,72,6.64,4,0.14,1.51.6,まくり差し,5-4-6,21350,4-5-6,3880,5-4,11060,4-5,3840
宮島,2026/6/5,6,3,6,4604,岩瀬裕亮,finish,72,62,6.61,6,0.10,1.53.0,まくり差し,5-4-6,21350,4-5-6,3880,5-4,11060,4-5,3840
宮島,2026/6/5,6,4,2,3737,上平真二,finish,22,35,6.74,2,0.16,1.54.5,まくり差し,5-4-6,21350,4-5-6,3880,5-4,11060,4-5,3840
宮島,2026/6/5,6,5,3,4851,関浩哉,finish,25,53,6.67,3,0.19,1.56.1,まくり差し,5-4-6,21350,4-5-6,3880,5-4,11060,4-5,3840
宮島,2026/6/5,6,6,1,4847,佐藤隆太郎,finish,77,61,6.69,1,0.18,1.58.8,まくり差し,5-4-6,21350,4-5-6,3880,5-4,11060,4-5,3840
宮島,2026/6/5,7,1,2,5015,高橋竜矢,finish,37,12,6.71,3,0.26,1.52.0,抜き,2-3-6,3570,2-3-6,1170,2-3,1590,2-3,730
宮島,2026/6/5,7,2,3,5088,高憧四季,finish,58,78,6.66,4,0.14,1.53.1,抜き,2-3-6,3570,2-3-6,1170,2-3,1590,2-3,730
宮島,2026/6/5,7,3,6,3897,白井英治,finish,70,23,6.75,6,0.16,1.53.6,抜き,2-3-6,3570,2-3-6,1170,2-3,1590,2-3,730
宮島,2026/6/5,7,4,4,3956,横澤剛治,finish,19,37,6.74,5,0.15,1.55.1,抜き,2-3-6,3570,2-3-6,1170,2-3,1590,2-3,730
宮島,2026/6/5,7,5,5,3946,赤岩善生,finish,51,63,6.79,2,0.22,1.56.2,抜き,2-3-6,3570,2-3-6,1170,2-3,1590,2-3,730
宮島,2026/6/5,7,6,1,5217,藤原碧生,finish,39,71,6.71,1,0.35,1.58.2,抜き,2-3-6,3570,2-3-6,1170,2-3,1590,2-3,730
宮島,2026/6/5,8,1,2,4262,馬場貴也,finish,15,22,6.74,2,0.11,1.49.5,差し,2-1-3,2860,1-2-3,350,2-1,1070,1-2,300
宮島,2026/6/5,8,2,1,3719,辻栄蔵,finish,16,75,6.69,1,0.12,1.51.1,差し,2-1-3,2860,1-2-3,350,2-1,1070,1-2,300
宮島,2026/6/5,8,3,3,4760,山崎郡,finish,65,59,6.63,3,0.14,1.52.4,差し,2-1-3,2860,1-2-3,350,2-1,1070,1-2,300
