会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,決まり手,距離,天候,風向,風速,波高,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
徳山,2026/7/9,1,3,6,3901,松田憲幸,finish,19,73,6.97,6,0.25,1.54.3,逃げ,1800,晴,南,3,3,1-2-6,1380,1-2-6,610,1-2,290,1-2,390
徳山,2026/7/9,1,4,3,3809,吉田光,finish,65,50,7.03,3,0.15,1.55.9,逃げ,1800,晴,南,3,3,1-2-6,1380,1-2-6,610,1-2,290,1-2,390
徳山,2026/7/9,1,5,5,3361,岡部浩,finish,22,23,7.02,5,0.17,. .,逃げ,1800,晴,南,3,3,1-2-6,1380,1-2-6,610,1-2,290,1-2,390
徳山,2026/7/9,1,6,4,3714,梶原正,finish,42,57,7.02,4,0.13,. .,逃げ,1800,晴,南,3,3,1-2-6,1380,1-2-6,610,1-2,290,1-2,390
徳山,2026/7/9,2,1,1,4259,真庭明志,finish,23,20,7.00,1,0.03,1.51.3,逃げ,1800,晴,南,3,3,1-2-4,1070,1-2-4,560,1-2,590,1-2,470
徳山,2026/7/9,2,2,2,3868,尾形栄治,finish,40,15,7.03,2,0.07,1.53.0,逃げ,1800,晴,南,3,3,1-2-4,1070,1-2-4,560,1-2,590,1-2,470
徳山,2026/7/9,2,3,4,4210,松村康太,finish,32,43,6.98,4,0.09,1.54.4,逃げ,1800,晴,南,3,3,1-2-4,1070,1-2-4,560,1-2,590,1-2,470
徳山,2026/7/9,2,4,6,3744,徳増秀樹,finish,20,44,7.06,6,0.09,1.55.6,逃げ,1800,晴,南,3,3,1-2-4,1070,1-2-4,560,1-2,590,1-2,470
徳山,2026/7/9,2,5,5,4116,川田正人,finish,72,35,7.03,5,0.15,. .,逃げ,1800,晴,南,3,3,1-2-4,1070,1-2-4,560,1-2,590,1-2,470
徳山,2026/7/9,2,6,3,3745,橋本年光,finish,75,61,7.01,3,0.10,. .,逃げ,1800,晴,南,3,3,1-2-4,1070,1-2-4,560,1-2,590,1-2,470
徳山,2026/7/9,3,1,3,4003,表憲一,finish,28,53,7.01,3,0.16,1.51.7,まくり差し,1800,晴,南,3,3,3-5-1,20190,1-3-5,370,3-5,7800,3-5,3240
徳山,2026/7/9,3,2,5,5228,若林樹蘭,finish,16,48,6.94,5,0.15,1.52.5,まくり差し,1800,晴,南,3,3,3-5-1,20190,1-3-5,370,3-5,7800,3-5,3240
徳山,2026/7/9,3,3,1,3349,吉田一郎,finish,18,39,6.96,1,0.16,1.53.9,まくり差し,1800,晴,南,3,3,3-5-1,20190,1-3-5,370,3-5,7800,3-5,3240
徳山,2026/7/9,3,4,6,4315,山崎昂介,finish,12,45,6.88,6,0.16,1.55.2,まくり差し,1800,晴,南,3,3,3-5-1,20190,1-3-5,370,3-5,7800,3-5,3240
徳山,2026/7/9,3,5,4,5311,小林京平,finish,47,40,6.91,4,0.15,. .,まくり差し,1800,晴,南,3,3,3-5-1,20190,1-3-5,370,3-5,7800,3-5,3240
徳山,2026/7/9,3,6,2,5307,富永夏哉人,finish,37,65,6.95,2,0.18,. .,まくり差し,1800,晴,南,3,3,3-5-1,20190,1-3-5,370,3-5,7800,3-5,3240
徳山,2026/7/9,4,1,1,4463,三苫晃幸,finish,67,34,6.94,1,0.12,1.52.3,逃げ,1800,晴,南,2,2,1-3-2,1840,1-2-3,450,1-3,790,1-3,310
徳山,2026/7/9,4,2,3,4988,牟田奨太,finish,69,46,7.05,3,0.07,1.53.0,逃げ,1800,晴,南,2,2,1-3-2,1840,1-2-3,450,1-3,790,1-3,310
徳山,2026/7/9,4,3,2,5106,山崎祥,finish,44,16,6.94,2,0.09,1.53.9,逃げ,1800,晴,南,2,2,1-3-2,1840,1-2-3,450,1-3,790,1-3,310
徳山,2026/7/9,4,4,5,4167,片岡秀樹,finish,14,18,6.96,5,0.11,1.54.9,逃げ,1800,晴,南,2,2,1-3-2,1840,1-2-3,450,1-3,790,1-3,310
徳山,2026/7/9,4,5,4,4619,伏田裕隆,finish,35,12,6.89,4,0.05,. .,逃げ,1800,晴,南,2,2,1-3-2,1840,1-2-3,450,1-3,790,1-3,310
徳山,2026/7/9,4,6,6,5468,山口隼人,finish,71,37,6.92,6,0.15,. .,逃げ,1800,晴,南,2,2,1-3-2,1840,1-2-3,450,1-3,790,1-3,310
徳山,2026/7/9,5,1,1,4695,尾崎雄二,finish,13,41,6.89,1,0.17,1.51.5,逃げ,1800,晴,南西,2,2,1-2-3,500,1-2-3,200,1-2,320,1-2,340
徳山,2026/7/9,5,2,2,4603,谷川将太,finish,64,51,6.94,2,0.17,1.52.4,逃げ,1800,晴,南西,2,2,1-2-3,500,1-2-3,200,1-2,320,1-2,340
徳山,2026/7/9,5,3,3,5114,小林孝彰,finish,15,64,6.90,3,0.16,1.53.5,逃げ,1800,晴,南西,2,2,1-2-3,500,1-2-3,200,1-2,320,1-2,340
徳山,2026/7/9,5,4,6,4058,野末智一,finish,34,59,6.97,6,0.23,1.54.9,逃げ,1800,晴,南西,2,2,1-2-3,500,1-2-3,200,1-2,320,1-2,340
徳山,2026/7/9,5,5,4,3293,宮内由紀英,finish,31,28,6.97,4,0.19,. .,逃げ,1800,晴,南西,2,2,1-2-3,500,1-2-3,200,1-2,320,1-2,340
徳山,2026/7/9,5,6,5,3714,梶原正,finish,42,57,6.98,5,0.19,. .,逃げ,1800,晴,南西,2,2,1-2-3,500,1-2-3,200,1-2,320,1-2,340
徳山,2026/7/9,6,1,6,3711,江本真治,finish,36,42,6.94,6,0.19,1.52.3,差し,1800,晴,南西,5,5,6-4-2,35460,2-4-6,3440,6-4,4360,4-6,570
徳山,2026/7/9,6,2,4,3743,林美憲,finish,26,27,6.87,4,0.23,1.53.5,差し,1800,晴,南西,5,5,6-4-2,35460,2-4-6,3440,6-4,4360,4-6,570
徳山,2026/7/9,6,3,2,2538,高橋二朗,finish,38,68,6.95,2,0.25,1.55.5,差し,1800,晴,南西,5,5,6-4-2,35460,2-4-6,3440,6-4,4360,4-6,570
徳山,2026/7/9,6,4,5,4995,田邉亮蔵,finish,39,30,6.93,5,0.20,1.56.0,差し,1800,晴,南西,5,5,6-4-2,35460,2-4-6,3440,6-4,4360,4-6,570
徳山,2026/7/9,6,5,1,3745,橋本年光,finish,75,61,6.97,1,0.28,. .,差し,1800,晴,南西,5,5,6-4-2,35460,2-4-6,3440,6-4,4360,4-6,570
徳山,2026/7/9,6,6,3,3361,岡部浩,finish,22,23,6.94,3,0.22,. .,差し,1800,晴,南西,5,5,6-4-2,35460,2-4-6,3440,6-4,4360,4-6,570
徳山,2026/7/9,7,1,1,4957,竹之内極,finish,30,56,6.88,1,0.15,1.51.7,逃げ,1800,晴,南,5,5,1-4-2,970,1-2-4,370,1-4,270,1-4,280
徳山,2026/7/9,7,2,4,4003,表憲一,finish,28,53,7.02,4,0.09,1.52.9,逃げ,1800,晴,南,5,5,1-4-2,970,1-2-4,370,1-4,270,1-4,280
徳山,2026/7/9,7,3,2,4116,川田正人,finish,72,35,7.02,2,0.32,1.54.0,逃げ,1800,晴,南,5,5,1-4-2,970,1-2-4,370,1-4,270,1-4,280
徳山,2026/7/9,7,4,6,3809,吉田光,finish,65,50,7.00,6,0.06,1.55.5,逃げ,1800,晴,南,5,5,1-4-2,970,1-2-4,370,1-4,270,1-4,280
徳山,2026/7/9,7,5,5,4272,大場広孝,finish,25,60,6.99,5,0.08,. .,逃げ,1800,晴,南,5,5,1-4-2,970,1-2-4,370,1-4,270,1-4,280
徳山,2026/7/9,7,6,3,5311,小林京平,finish,47,40,6.93,3,0.23,. .,逃げ,1800,晴,南,5,5,1-4-2,970,1-2-4,370,1-4,270,1-4,280
徳山,2026/7/9,8,1,1,3843,上之晃弘,finish,41,24,7.03,1,0.12,1.53.5,逃げ,1800,晴,南,5,5,1-4-5,4710,1-4-5,1670,1-4,1430,1-4,1380
徳山,2026/7/9,8,2,4,4988,牟田奨太,finish,69,46,7.05,4,0.09,1.54.1,逃げ,1800,晴,南,5,5,1-4-5,4710,1-4-5,1670,1-4,1430,1-4,1380
徳山,2026/7/9,8,3,5,5106,山崎祥,finish,44,16,7.06,5,0.15,1.55.6,逃げ,1800,晴,南,5,5,1-4-5,4710,1-4-5,1670,1-4,1430,1-4,1380
徳山,2026/7/9,8,4,3,5228,若林樹蘭,finish,16,48,6.92,3,0.11,1.56.4,逃げ,1800,晴,南,5,5,1-4-5,4710,1-4-5,1670,1-4,1430,1-4,1380
徳山,2026/7/9,8,5,2,3477,近藤稔也,finish,24,69,7.01,2,0.16,. .,逃げ,1800,晴,南,5,5,1-4-5,4710,1-4-5,1670,1-4,1430,1-4,1380
徳山,2026/7/9,8,6,6,5307,富永夏哉人,finish,37,65,7.00,6,0.14,. .,逃げ,1800,晴,南,5,5,1-4-5,4710,1-4-5,1670,1-4,1430,1-4,1380
徳山,2026/7/9,9,1,3,4619,伏田裕隆,finish,35,12,6.96,3,0.04,1.51.2,抜き,1800,晴,南,4,4,3-2-1,11200,1-2-3,490,3-2,4440,2-3,2890
徳山,2026/7/9,9,2,2,4463,三苫晃幸,finish,67,34,7.00,2,0.05,1.52.7,抜き,1800,晴,南,4,4,3-2-1,11200,1-2-3,490,3-2,4440,2-3,2890
徳山,2026/7/9,9,3,1,4315,山崎昂介,finish,12,45,6.92,1,0.13,1.54.5,抜き,1800,晴,南,4,4,3-2-1,11200,1-2-3,490,3-2,4440,2-3,2890
徳山,2026/7/9,9,4,4,5114,小林孝彰,finish,15,64,6.98,4,0.09,1.55.8,抜き,1800,晴,南,4,4,3-2-1,11200,1-2-3,490,3-2,4440,2-3,2890
徳山,2026/7/9,9,5,5,3868,尾形栄治,finish,40,15,7.05,5,0.13,. .,抜き,1800,晴,南,4,4,3-2-1,11200,1-2-3,490,3-2,4440,2-3,2890
徳山,2026/7/9,9,6,6,5286,坂井滉哉,finish,29,66,6.98,6,0.13,. .,抜き,1800,晴,南,4,4,3-2-1,11200,1-2-3,490,3-2,4440,2-3,2890
徳山,2026/7/9,10,1,1,4058,野末智一,finish,34,59,6.91,1,0.17,1.50.2,逃げ,1800,晴,南,2,2,1-6-2,8900,1-2-6,1010,1-6,4050,1-6,5400
徳山,2026/7/9,10,2,6,4957,竹之内極,finish,30,56,6.92,6,0.15,1.53.1,逃げ,1800,晴,南,2,2,1-6-2,8900,1-2-6,1010,1-6,4050,1-6,5400
徳山,2026/7/9,10,3,2,3711,江本真治,finish,36,42,6.94,2,0.16,1.54.3,逃げ,1800,晴,南,2,2,1-6-2,8900,1-2-6,1010,1-6,4050,1-6,5400
徳山,2026/7/9,10,4,4,3349,吉田一郎,finish,18,39,6.98,4,0.09,1.54.6,逃げ,1800,晴,南,2,2,1-6-2,8900,1-2-6,1010,1-6,4050,1-6,5400
徳山,2026/7/9,10,5,3,4210,松村康太,finish,32,43,6.98,3,0.14,. .,逃げ,1800,晴,南,2,2,1-6-2,8900,1-2-6,1010,1-6,4050,1-6,5400
徳山,2026/7/9,10,6,5,4603,谷川将太,finish,64,51,6.93,5,0.11,. .,逃げ,1800,晴,南,2,2,1-6-2,8900,1-2-6,1010,1-6,4050,1-6,5400
徳山,2026/7/9,11,1,1,3744,徳増秀樹,finish,20,44,7.00,1,0.12,1.52.2,逃げ,1800,晴,南,3,3,1-2-4,2970,1-2-4,1220,1-2,600,1-2,420
徳山,2026/7/9,11,2,2,4167,片岡秀樹,finish,14,18,6.92,2,0.15,1.53.2,逃げ,1800,晴,南,3,3,1-2-4,2970,1-2-4,1220,1-2,600,1-2,420
徳山,2026/7/9,11,3,4,3901,松田憲幸,finish,19,73,6.96,4,0.15,1.54.5,逃げ,1800,晴,南,3,3,1-2-4,2970,1-2-4,1220,1-2,600,1-2,420
徳山,2026/7/9,11,4,3,3743,林美憲,finish,26,27,6.88,3,0.13,1.54.6,逃げ,1800,晴,南,3,3,1-2-4,2970,1-2-4,1220,1-2,600,1-2,420
徳山,2026/7/9,11,5,5,4515,藤田浩人,finish,66,67,6.91,5,0.15,. .,逃げ,1800,晴,南,3,3,1-2-4,2970,1-2-4,1220,1-2,600,1-2,420
徳山,2026/7/9,11,6,6,4695,尾崎雄二,finish,13,41,6.90,6,0.11,. .,逃げ,1800,晴,南,3,3,1-2-4,2970,1-2-4,1220,1-2,600,1-2,420
徳山,2026/7/9,12,1,3,3612,馬袋義則,finish,33,31,6.92,3,0.07,1.50.2,まくり,1800,晴,南,4,4,3-1-2,5950,1-2-3,210,3-1,2600,1-3,200
徳山,2026/7/9,12,2,1,3779,原田幸哉,finish,73,38,6.94,1,0.04,1.51.5,まくり,1800,晴,南,4,4,3-1-2,5950,1-2-3,210,3-1,2600,1-3,200
徳山,2026/7/9,12,3,2,4361,柳生泰二,finish,11,19,6.94,2,0.06,1.54.2,まくり,1800,晴,南,4,4,3-1-2,5950,1-2-3,210,3-1,2600,1-3,200
徳山,2026/7/9,12,4,5,4549,小林文彦,finish,68,13,6.97,5,0.17,1.54.8,まくり,1800,晴,南,4,4,3-1-2,5950,1-2-3,210,3-1,2600,1-3,200
徳山,2026/7/9,12,5,4,4644,山田亮太,finish,17,36,7.00,4,0.09,. .,まくり,1800,晴,南,4,4,3-1-2,5950,1-2-3,210,3-1,2600,1-3,200
徳山,2026/7/9,12,6,6,4413,水摩敦,finish,70,47,6.98,6,0.14,. .,まくり,1800,晴,南,4,4,3-1-2,5950,1-2-3,210,3-1,2600,1-3,200
児島,2026/7/9,1,1,1,5034,若林義人,finish,69,42,6.60,1,0.16,1.49.6,逃げ,1800,晴,南,3,3,1-6-5,10310,1-5-6,2700,1-6,1350,1-6,670
児島,2026/7/9,1,2,6,4580,長谷川雅和,finish,16,58,6.63,6,0.12,1.51.8,逃げ,1800,晴,南,3,3,1-6-5,10310,1-5-6,2700,1-6,1350,1-6,670
児島,2026/7/9,1,3,5,3430,角浜修,finish,46,69,6.70,5,0.17,1.53.5,逃げ,1800,晴,南,3,3,1-6-5,10310,1-5-6,2700,1-6,1350,1-6,670
児島,2026/7/9,1,4,3,5301,岩下巧斗,finish,25,18,6.70,3,0.23,1.54.5,逃げ,1800,晴,南,3,3,1-6-5,10310,1-5-6,2700,1-6,1350,1-6,670
児島,2026/7/9,1,5,2,3912,川原正明,finish,19,61,6.53,2,0.18,. .,逃げ,1800,晴,南,3,3,1-6-5,10310,1-5-6,2700,1-6,1350,1-6,670
児島,2026/7/9,1,6,4,4992,廣瀬篤哉,finish,45,63,6.74,4,0.24,. .,逃げ,1800,晴,南,3,3,1-6-5,10310,1-5-6,2700,1-6,1350,1-6,670
児島,2026/7/9,2,1,1,4536,喜井つかさ,finish,35,47,6.57,1,0.24,1.50.7,逃げ,1800,晴,南,4,3,1-4-2,470,1-2-4,220,1-4,310,1-4,130
児島,2026/7/9,2,2,4,4627,藤原菜希,finish,13,75,6.65,4,0.30,1.52.2,逃げ,1800,晴,南,4,3,1-4-2,470,1-2-4,220,1-4,310,1-4,130
児島,2026/7/9,2,3,2,4283,石井裕美,finish,33,68,6.61,2,0.47,1.53.7,逃げ,1800,晴,南,4,3,1-4-2,470,1-2-4,220,1-4,310,1-4,130
児島,2026/7/9,2,4,3,5373,諏訪玲奈,finish,57,50,6.65,3,0.35,1.54.8,逃げ,1800,晴,南,4,3,1-4-2,470,1-2-4,220,1-4,310,1-4,130
児島,2026/7/9,2,5,6,5151,山下奈緒,finish,37,55,6.72,6,0.24,. .,逃げ,1800,晴,南,4,3,1-4-2,470,1-2-4,220,1-4,310,1-4,130
児島,2026/7/9,2,6,5,5367,赤松咲香,finish,15,20,6.68,5,0.25,. .,逃げ,1800,晴,南,4,3,1-4-2,470,1-2-4,220,1-4,310,1-4,130
児島,2026/7/9,3,1,5,4302,西野翔太,finish,66,51,6.81,3,0.15,1.50.2,まくり差し,1800,晴,南,3,3,5-3-1,4360,1-3-5,540,5-3,450,3-5,340
児島,2026/7/9,3,2,3,3473,石川真二,finish,55,26,6.86,1,0.06,1.51.7,まくり差し,1800,晴,南,3,3,5-3-1,4360,1-3-5,540,5-3,450,3-5,340
児島,2026/7/9,3,3,1,3948,大町利克,finish,49,44,6.85,2,0.30,1.53.0,まくり差し,1800,晴,南,3,3,5-3-1,4360,1-3-5,540,5-3,450,3-5,340
児島,2026/7/9,3,4,4,3930,岸本隆,finish,58,25,6.77,5,0.06,1.54.4,まくり差し,1800,晴,南,3,3,5-3-1,4360,1-3-5,540,5-3,450,3-5,340
児島,2026/7/9,3,5,2,4158,木場雄二郎,finish,70,54,6.83,4,0.22,. .,まくり差し,1800,晴,南,3,3,5-3-1,4360,1-3-5,540,5-3,450,3-5,340
児島,2026/7/9,3,6,6,4636,赤池修平,finish,39,31,6.69,6,0.17,. .,まくり差し,1800,晴,南,3,3,5-3-1,4360,1-3-5,540,5-3,450,3-5,340
児島,2026/7/9,4,1,1,3652,森下勇,finish,56,29,6.77,1,0.13,1.51.7,逃げ,1800,晴,南東,4,3,1-2-5,4650,1-2-5,3020,1-2,2910,1-2,1150
児島,2026/7/9,4,2,2,4186,小川時光,finish,20,46,6.70,2,0.12,1.52.8,逃げ,1800,晴,南東,4,3,1-2-5,4650,1-2-5,3020,1-2,2910,1-2,1150
児島,2026/7/9,4,3,5,4839,四宮与寛,finish,54,37,6.77,5,0.14,1.53.9,逃げ,1800,晴,南東,4,3,1-2-5,4650,1-2-5,3020,1-2,2910,1-2,1150
児島,2026/7/9,4,4,4,4239,竹田辰也,finish,31,15,6.82,4,0.10,1.55.0,逃げ,1800,晴,南東,4,3,1-2-5,4650,1-2-5,3020,1-2,2910,1-2,1150
児島,2026/7/9,4,5,3,4635,峰重力也,finish,30,38,6.75,3,0.09,. .,逃げ,1800,晴,南東,4,3,1-2-5,4650,1-2-5,3020,1-2,2910,1-2,1150
児島,2026/7/9,4,6,6,5471,田中結,finish,48,52,6.72,6,0.17,. .,逃げ,1800,晴,南東,4,3,1-2-5,4650,1-2-5,3020,1-2,2910,1-2,1150
児島,2026/7/9,5,1,4,5065,伊久間陽優,finish,59,28,6.78,4,0.11,1.49.8,差し,1800,晴,南,4,3,4-3-5,2640,3-4-5,520,4-3,1420,3-4,320
児島,2026/7/9,5,2,3,5087,佐藤航,finish,47,60,6.86,3,0.11,1.50.8,差し,1800,晴,南,4,3,4-3-5,2640,3-4-5,520,4-3,1420,3-4,320
児島,2026/7/9,5,3,5,4263,武重雄介,finish,14,53,6.83,5,0.17,1.53.1,差し,1800,晴,南,4,3,4-3-5,2640,3-4-5,520,4-3,1420,3-4,320
児島,2026/7/9,5,4,2,3950,石川哲秀,finish,29,45,6.88,2,0.11,1.55.6,差し,1800,晴,南,4,3,4-3-5,2640,3-4-5,520,4-3,1420,3-4,320
児島,2026/7/9,5,5,1,4565,西村豪洋,finish,32,62,6.79,1,0.21,. .,差し,1800,晴,南,4,3,4-3-5,2640,3-4-5,520,4-3,1420,3-4,320
児島,2026/7/9,5,6,6,5447,岡本亜子,finish,17,73,6.75,6,0.35,. .,差し,1800,晴,南,4,3,4-3-5,2640,3-4-5,520,4-3,1420,3-4,320
児島,2026/7/9,6,1,1,4631,新井英孝,finish,12,39,6.80,1,0.21,1.49.9,逃げ,1800,晴,南東,5,5,1-2-3,550,1-2-3,260,1-2,300,1-2,240
児島,2026/7/9,6,2,2,4448,青木玄太,finish,50,72,6.71,2,0.17,1.50.9,逃げ,1800,晴,南東,5,5,1-2-3,550,1-2-3,260,1-2,300,1-2,240
児島,2026/7/9,6,3,3,5085,中村栄治,finish,60,66,6.70,3,0.15,1.53.5,逃げ,1800,晴,南東,5,5,1-2-3,550,1-2-3,260,1-2,300,1-2,240
児島,2026/7/9,6,4,5,5301,岩下巧斗,finish,25,18,6.73,5,0.19,1.53.8,逃げ,1800,晴,南東,5,5,1-2-3,550,1-2-3,260,1-2,300,1-2,240
児島,2026/7/9,6,5,6,5137,川原涼,finish,63,33,6.70,6,0.21,. .,逃げ,1800,晴,南東,5,5,1-2-3,550,1-2-3,260,1-2,300,1-2,240
児島,2026/7/9,6,6,4,5374,木山大聖,finish,53,67,6.77,4,0.14,. .,逃げ,1800,晴,南東,5,5,1-2-3,550,1-2-3,260,1-2,300,1-2,240
児島,2026/7/9,7,1,2,4580,長谷川雅和,finish,16,58,6.73,2,0.16,1.50.9,まくり,1800,晴,南,3,3,2-1-4,4620,1-2-4,900,2-1,2530,1-2,1000
児島,2026/7/9,7,2,1,5293,眞崎武蔵,finish,44,43,6.71,1,0.15,1.52.1,まくり,1800,晴,南,3,3,2-1-4,4620,1-2-4,900,2-1,2530,1-2,1000
児島,2026/7/9,7,3,4,3737,上平真二,finish,36,16,6.73,4,0.14,1.53.5,まくり,1800,晴,南,3,3,2-1-4,4620,1-2-4,900,2-1,2530,1-2,1000
児島,2026/7/9,7,4,3,5042,畑田汰一,finish,21,11,6.76,3,0.19,1.54.0,まくり,1800,晴,南,3,3,2-1-4,4620,1-2-4,900,2-1,2530,1-2,1000
児島,2026/7/9,7,5,5,4283,石井裕美,finish,33,68,6.68,5,0.18,. .,まくり,1800,晴,南,3,3,2-1-4,4620,1-2-4,900,2-1,2530,1-2,1000
児島,2026/7/9,7,6,6,3968,茶谷信次,finish,43,49,6.72,6,0.21,. .,まくり,1800,晴,南,3,3,2-1-4,4620,1-2-4,900,2-1,2530,1-2,1000
児島,2026/7/9,8,1,5,3912,川原正明,finish,19,61,6.67,5,0.17,1.49.4,まくり差し,1800,晴,南東,4,3,5-1-6,2120,1-5-6,990,5-1,740,1-5,390
児島,2026/7/9,8,2,1,3982,福田理,finish,67,36,6.79,1,0.23,1.52.3,まくり差し,1800,晴,南東,4,3,5-1-6,2120,1-5-6,990,5-1,740,1-5,390
児島,2026/7/9,8,3,6,4708,半田尚也,finish,41,41,6.89,6,0.25,1.53.1,まくり差し,1800,晴,南東,4,3,5-1-6,2120,1-5-6,990,5-1,740,1-5,390
児島,2026/7/9,8,4,2,3948,大町利克,finish,49,44,6.80,2,0.29,1.54.3,まくり差し,1800,晴,南東,4,3,5-1-6,2120,1-5-6,990,5-1,740,1-5,390
児島,2026/7/9,8,5,4,5313,鈴木唯央,finish,24,70,6.78,4,0.26,. .,まくり差し,1800,晴,南東,4,3,5-1-6,2120,1-5-6,990,5-1,740,1-5,390
児島,2026/7/9,8,6,3,5367,赤松咲香,finish,15,20,6.81,3,0.29,. .,まくり差し,1800,晴,南東,4,3,5-1-6,2120,1-5-6,990,5-1,740,1-5,390
児島,2026/7/9,9,1,1,3930,岸本隆,finish,58,25,6.86,1,0.17,1.51.0,逃げ,1800,晴,南,3,3,1-4-6,1060,1-4-6,360,1-4,310,1-4,180
児島,2026/7/9,9,2,4,5212,西川拓利,finish,27,13,6.78,5,0.13,1.51.9,逃げ,1800,晴,南,3,3,1-4-6,1060,1-4-6,360,1-4,310,1-4,180
児島,2026/7/9,9,3,6,4627,藤原菜希,finish,13,75,6.88,6,0.12,1.53.4,逃げ,1800,晴,南,3,3,1-4-6,1060,1-4-6,360,1-4,310,1-4,180
児島,2026/7/9,9,4,2,3430,角浜修,finish,46,69,6.86,2,0.25,1.56.0,逃げ,1800,晴,南,3,3,1-4-6,1060,1-4-6,360,1-4,310,1-4,180
児島,2026/7/9,9,5,5,3950,石川哲秀,finish,29,45,6.87,3,0.24,. .,逃げ,1800,晴,南,3,3,1-4-6,1060,1-4-6,360,1-4,310,1-4,180
児島,2026/7/9,9,6,3,3652,森下勇,finish,56,29,6.80,4,0.42,. .,逃げ,1800,晴,南,3,3,1-4-6,1060,1-4-6,360,1-4,310,1-4,180
児島,2026/7/9,10,1,5,3473,石川真二,finish,55,26,6.88,2,0.19,1.49.8,差し,1800,晴,南,3,3,5-3-6,5470,3-5-6,1590,5-3,2020,3-5,800
児島,2026/7/9,10,2,3,4992,廣瀬篤哉,finish,45,63,6.85,4,0.10,1.53.0,差し,1800,晴,南,3,3,5-3-6,5470,3-5-6,1590,5-3,2020,3-5,800
児島,2026/7/9,10,3,6,4635,峰重力也,finish,30,38,6.83,6,0.10,1.54.9,差し,1800,晴,南,3,3,5-3-6,5470,3-5-6,1590,5-3,2020,3-5,800
児島,2026/7/9,10,4,1,5085,中村栄治,finish,60,66,6.79,1,0.29,1.56.0,差し,1800,晴,南,3,3,5-3-6,5470,3-5-6,1590,5-3,2020,3-5,800
児島,2026/7/9,10,5,2,4565,西村豪洋,finish,32,62,6.75,3,0.30,. .,差し,1800,晴,南,3,3,5-3-6,5470,3-5-6,1590,5-3,2020,3-5,800
児島,2026/7/9,10,6,4,5151,山下奈緒,finish,37,55,6.81,5,0.16,. .,差し,1800,晴,南,3,3,5-3-6,5470,3-5-6,1590,5-3,2020,3-5,800
児島,2026/7/9,11,1,1,5042,畑田汰一,finish,21,11,6.83,1,0.16,1.50.6,抜き,1800,晴,南東,2,3,1-5-4,11310,1-4-5,2680,1-5,2590,1-5,1710
児島,2026/7/9,11,2,5,4158,木場雄二郎,finish,70,54,6.86,5,0.17,1.51.8,抜き,1800,晴,南東,2,3,1-5-4,11310,1-4-5,2680,1-5,2590,1-5,1710
児島,2026/7/9,11,3,4,4631,新井英孝,finish,12,39,6.82,4,0.19,1.53.9,抜き,1800,晴,南東,2,3,1-5-4,11310,1-4-5,2680,1-5,2590,1-5,1710
児島,2026/7/9,11,4,3,4839,四宮与寛,finish,54,37,6.87,3,0.18,1.54.4,抜き,1800,晴,南東,2,3,1-5-4,11310,1-4-5,2680,1-5,2590,1-5,1710
児島,2026/7/9,11,5,2,4536,喜井つかさ,finish,35,47,6.82,2,0.16,. .,抜き,1800,晴,南東,2,3,1-5-4,11310,1-4-5,2680,1-5,2590,1-5,1710
児島,2026/7/9,11,6,6,5065,伊久間陽優,finish,59,28,6.75,6,0.09,. .,抜き,1800,晴,南東,2,3,1-5-4,11310,1-4-5,2680,1-5,2590,1-5,1710
児島,2026/7/9,12,1,1,3737,上平真二,finish,36,16,6.77,1,0.12,1.49.6,逃げ,1800,晴,南東,4,3,1-2-4,1380,1-2-4,690,1-2,520,1-2,350
児島,2026/7/9,12,2,2,4239,竹田辰也,finish,31,15,6.88,2,0.11,1.52.0,逃げ,1800,晴,南東,4,3,1-2-4,1380,1-2-4,690,1-2,520,1-2,350
児島,2026/7/9,12,3,4,4448,青木玄太,finish,50,72,6.86,4,0.18,1.52.2,逃げ,1800,晴,南東,4,3,1-2-4,1380,1-2-4,690,1-2,520,1-2,350
児島,2026/7/9,12,4,3,4302,西野翔太,finish,66,51,6.79,3,0.10,1.52.4,逃げ,1800,晴,南東,4,3,1-2-4,1380,1-2-4,690,1-2,520,1-2,350
児島,2026/7/9,12,5,5,5034,若林義人,finish,69,42,6.87,5,0.26,. .,逃げ,1800,晴,南東,4,3,1-2-4,1380,1-2-4,690,1-2,520,1-2,350
児島,2026/7/9,12,6,6,5087,佐藤航,finish,47,60,6.90,6,0.27,. .,逃げ,1800,晴,南東,4,3,1-2-4,1380,1-2-4,690,1-2,520,1-2,350
丸亀,2026/7/9,1,1,4,3947,寺本昇平,finish,57,23,6.81,4,0.16,1.51.5,まくり,1800,晴,北,3,3,4-2-5,10350,2-4-5,1660,4-2,2620,2-4,1400
丸亀,2026/7/9,1,2,2,3372,加藤雅之,finish,6,44,6.79,2,0.28,1.53.1,まくり,1800,晴,北,3,3,4-2-5,10350,2-4-5,1660,4-2,2620,2-4,1400
丸亀,2026/7/9,1,3,5,4705,吉川勇作,finish,51,16,6.90,5,0.09,1.54.7,まくり,1800,晴,北,3,3,4-2-5,10350,2-4-5,1660,4-2,2620,2-4,1400
