会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
福岡,2025/8/2,6,5,6,4754,松尾充,finish,22,117,6.94,6,0.17,. .,3-1-2,2340,1-2-3,370,3-1,1050,1-3,420
福岡,2025/8/2,6,6,5,4181,花本夏樹,finish,58,102,7.01,5,0.19,. .,3-1-2,2340,1-2-3,370,3-1,1050,1-3,420
福岡,2025/8/2,7,1,4,5104,山田丈,finish,28,105,6.88,4,0.08,1.52.0,4-6-5,10020,4-5-6,2520,4-6,2240,4-6,2950
福岡,2025/8/2,7,2,6,4516,野口勝弘,finish,30,128,6.91,6,0.22,1.53.7,4-6-5,10020,4-5-6,2520,4-6,2240,4-6,2950
福岡,2025/8/2,7,3,5,4358,松本庸平,finish,57,121,6.94,5,0.23,1.56.0,4-6-5,10020,4-5-6,2520,4-6,2240,4-6,2950
福岡,2025/8/2,7,4,3,4413,水摩敦,finish,49,116,6.91,3,0.24,1.57.3,4-6-5,10020,4-5-6,2520,4-6,2240,4-6,2950
福岡,2025/8/2,7,5,2,3748,小黒竜吾,finish,15,131,6.98,2,0.26,. .,4-6-5,10020,4-5-6,2520,4-6,2240,4-6,2950
福岡,2025/8/2,7,6,1,4068,幸田智裕,finish,70,130,6.91,1,0.20,. .,4-6-5,10020,4-5-6,2520,4-6,2240,4-6,2950
福岡,2025/8/2,8,1,1,4159,向後龍一,finish,63,154,6.94,1,0.06,1.53.0,1-2-3,2750,1-2-3,910,1-2,630,1-2,760
福岡,2025/8/2,8,2,2,4491,田中堅,finish,53,127,7.03,2,0.10,1.54.6,1-2-3,2750,1-2-3,910,1-2,630,1-2,760
福岡,2025/8/2,8,3,3,3839,川合理司,finish,74,124,7.04,3,0.10,1.55.8,1-2-3,2750,1-2-3,910,1-2,630,1-2,760
福岡,2025/8/2,8,4,4,4239,竹田辰也,finish,51,168,6.96,4,0.14,1.57.1,1-2-3,2750,1-2-3,910,1-2,630,1-2,760
福岡,2025/8/2,8,5,5,4440,萩原知哉,finish,31,101,6.95,5,0.29,. .,1-2-3,2750,1-2-3,910,1-2,630,1-2,760
福岡,2025/8/2,8,6,6,4092,岡部大輔,finish,55,162,6.98,6,0.31,. .,1-2-3,2750,1-2-3,910,1-2,630,1-2,760
福岡,2025/8/2,9,1,3,4988,牟田奨太,finish,40,163,6.98,3,0.09,1.52.7,3-4-5,20760,3-4-5,6330,3-4,3200,3-4,1980
福岡,2025/8/2,9,2,4,5207,高山敬悟,finish,25,167,6.90,4,0.17,1.52.8,3-4-5,20760,3-4-5,6330,3-4,3200,3-4,1980
福岡,2025/8/2,9,3,5,4281,大澤大夢,finish,75,145,6.98,5,0.10,1.56.0,3-4-5,20760,3-4-5,6330,3-4,3200,3-4,1980
福岡,2025/8/2,9,4,6,4932,新開航,finish,42,132,6.93,6,0.11,1.56.5,3-4-5,20760,3-4-5,6330,3-4,3200,3-4,1980
福岡,2025/8/2,9,5,2,3475,橋本久和,finish,19,170,6.94,2,0.16,. .,3-4-5,20760,3-4-5,6330,3-4,3200,3-4,1980
福岡,2025/8/2,9,6,1,4179,広次修,finish,34,107,6.95,1,0.16,. .,3-4-5,20760,3-4-5,6330,3-4,3200,3-4,1980
福岡,2025/8/2,10,1,4,4960,黒野元基,finish,69,140,6.97,4,0.20,1.51.9,4-1-6,3680,1-4-6,860,4-1,1460,1-4,420
福岡,2025/8/2,10,2,1,4424,松尾昂明,finish,14,129,6.94,1,0.13,1.53.4,4-1-6,3680,1-4-6,860,4-1,1460,1-4,420
福岡,2025/8/2,10,3,6,3984,坂口周,finish,47,161,6.95,6,0.22,1.55.1,4-1-6,3680,1-4-6,860,4-1,1460,1-4,420
福岡,2025/8/2,10,4,2,4090,中村尊,finish,50,136,6.93,2,0.14,1.55.7,4-1-6,3680,1-4-6,860,4-1,1460,1-4,420
福岡,2025/8/2,10,5,3,3790,佐口達也,finish,21,157,7.03,3,0.20,. .,4-1-6,3680,1-4-6,860,4-1,1460,1-4,420
福岡,2025/8/2,10,6,5,4752,西尾亮輔,finish,32,120,6.99,5,0.26,. .,4-1-6,3680,1-4-6,860,4-1,1460,1-4,420
福岡,2025/8/2,11,1,3,4754,松尾充,finish,22,117,6.94,3,0.11,1.51.4,3-1-2,7080,1-2-3,780,3-1,1350,1-3,400
福岡,2025/8/2,11,2,1,4413,水摩敦,finish,49,125,6.88,1,0.19,1.53.7,3-1-2,7080,1-2-3,780,3-1,1350,1-3,400
福岡,2025/8/2,11,3,2,4204,柴田大輔,finish,73,141,6.88,2,0.19,1.54.7,3-1-2,7080,1-2-3,780,3-1,1350,1-3,400
福岡,2025/8/2,11,4,5,4016,西川新太郎,finish,52,149,6.99,5,0.16,1.55.2,3-1-2,7080,1-2-3,780,3-1,1350,1-3,400
福岡,2025/8/2,11,5,4,4826,井上一輝,finish,33,104,6.97,4,0.12,. .,3-1-2,7080,1-2-3,780,3-1,1350,1-3,400
福岡,2025/8/2,11,6,6,3686,鳥居塚孝博,finish,37,139,6.91,6,0.18,. .,3-1-2,7080,1-2-3,780,3-1,1350,1-3,400
福岡,2025/8/2,12,1,1,4033,伊藤将吉,finish,46,160,6.91,1,0.06,1.51.8,1-6-2,5800,1-2-6,900,1-6,2090,1-6,2330
福岡,2025/8/2,12,2,6,4967,中村魁生,finish,35,165,6.93,5,0.14,1.52.9,1-6-2,5800,1-2-6,900,1-6,2090,1-6,2330
福岡,2025/8/2,12,3,2,4516,野口勝弘,finish,30,128,6.90,2,0.14,1.53.7,1-6-2,5800,1-2-6,900,1-6,2090,1-6,2330
福岡,2025/8/2,12,4,4,3489,大場敏,finish,68,118,6.97,4,0.15,1.54.7,1-6-2,5800,1-2-6,900,1-6,2090,1-6,2330
福岡,2025/8/2,12,5,3,4159,向後龍一,finish,63,154,6.94,3,0.10,. .,1-6-2,5800,1-2-6,900,1-6,2090,1-6,2330
福岡,2025/8/2,12,6,5,5093,浦野海,finish,26,147,6.98,6,0.19,. .,1-6-2,5800,1-2-6,900,1-6,2090,1-6,2330
芦屋,2025/8/2,1,1,1,4910,中村泰平,finish,57,161,6.79,1,0.11,1.49.1,1-2-3,490,1-2-3,290,1-2,210,1-2,250
芦屋,2025/8/2,1,2,2,4173,岡谷健吾,finish,10,116,6.88,2,0.15,1.51.6,1-2-3,490,1-2-3,290,1-2,210,1-2,250
芦屋,2025/8/2,1,3,3,3070,山室展弘,finish,15,125,6.89,3,0.12,1.52.3,1-2-3,490,1-2-3,290,1-2,210,1-2,250
芦屋,2025/8/2,1,4,6,5337,出畑孝成,finish,56,131,6.94,6,0.03,1.54.0,1-2-3,490,1-2-3,290,1-2,210,1-2,250
芦屋,2025/8/2,1,5,5,3350,藤本佳史,finish,55,137,6.91,5,0.18,. .,1-2-3,490,1-2-3,290,1-2,210,1-2,250
芦屋,2025/8/2,1,6,4,3868,尾形栄治,finish,24,139,6.89,4,0.18,. .,1-2-3,490,1-2-3,290,1-2,210,1-2,250
芦屋,2025/8/2,2,1,1,4377,濱本優一,finish,30,170,6.88,1,0.20,1.51.0,1-2-3,1940,1-2-3,1320,1-2,510,1-2,270
芦屋,2025/8/2,2,2,2,3615,横田茂,finish,14,120,6.88,2,0.14,1.52.6,1-2-3,1940,1-2-3,1320,1-2,510,1-2,270
芦屋,2025/8/2,2,3,3,4111,奥田誠,finish,41,153,6.91,3,0.14,1.52.9,1-2-3,1940,1-2-3,1320,1-2,510,1-2,270
芦屋,2025/8/2,2,4,5,3202,三品隆浩,finish,40,158,6.90,5,0.19,1.54.4,1-2-3,1940,1-2-3,1320,1-2,510,1-2,270
芦屋,2025/8/2,2,5,4,4748,渡邉雄朗,finish,16,149,6.83,4,0.10,. .,1-2-3,1940,1-2-3,1320,1-2,510,1-2,270
芦屋,2025/8/2,2,6,6,5401,谷海夏人,finish,25,169,6.84,6,0.25,. .,1-2-3,1940,1-2-3,1320,1-2,510,1-2,270
芦屋,2025/8/2,3,1,3,4544,松田大志郎,finish,17,167,6.77,3,0.02,1.49.0,3-5-1,1340,1-3-5,260,3-5,580,3-5,750
芦屋,2025/8/2,3,2,5,4057,松井賢治,finish,29,141,6.89,5,0.11,1.51.4,3-5-1,1340,1-3-5,260,3-5,580,3-5,750
芦屋,2025/8/2,3,3,1,3499,市川哲也,finish,59,113,6.87,1,0.03,1.52.4,3-5-1,1340,1-3-5,260,3-5,580,3-5,750
芦屋,2025/8/2,3,4,6,5177,松井貫太,finish,48,138,6.76,6,0.21,1.54.4,3-5-1,1340,1-3-5,260,3-5,580,3-5,750
芦屋,2025/8/2,3,5,2,4684,楠原翔太,finish,36,126,6.94,2,0.15,. .,3-5-1,1340,1-3-5,260,3-5,580,3-5,750
芦屋,2025/8/2,3,6,4,3430,角浜修,finish,51,155,6.91,4,0.14,. .,3-5-1,1340,1-3-5,260,3-5,580,3-5,750
芦屋,2025/8/2,4,1,4,4460,後藤翔之,finish,13,150,6.88,4,0.04,1.49.7,4-5-6,7440,4-5-6,2870,4-5,3370,4-5,3270
芦屋,2025/8/2,4,2,5,4674,池田剛規,finish,34,114,6.89,5,0.01,1.51.9,4-5-6,7440,4-5-6,2870,4-5,3370,4-5,3270
芦屋,2025/8/2,4,3,6,4475,末永祐輝,finish,54,157,6.82,6,0.05,1.52.7,4-5-6,7440,4-5-6,2870,4-5,3370,4-5,3270
芦屋,2025/8/2,4,4,1,4025,山本隆幸,finish,23,140,6.77,1,0.24,1.53.9,4-5-6,7440,4-5-6,2870,4-5,3370,4-5,3270
芦屋,2025/8/2,4,5,2,3935,岩津徹郎,finish,31,128,6.93,2,0.14,. .,4-5-6,7440,4-5-6,2870,4-5,3370,4-5,3270
芦屋,2025/8/2,4,6,3,3714,梶原正,finish,7,145,6.91,3,0.16,. .,4-5-6,7440,4-5-6,2870,4-5,3370,4-5,3270
芦屋,2025/8/2,5,1,1,4072,森永淳,finish,33,144,6.85,1,0.09,1.49.6,1-4-2,1330,1-2-4,460,1-4,720,1-4,540
芦屋,2025/8/2,5,2,4,3684,清水攻二,finish,49,154,6.96,4,0.04,1.51.4,1-4-2,1330,1-2-4,460,1-4,720,1-4,540
芦屋,2025/8/2,5,3,2,3606,川北浩貴,finish,6,119,6.86,2,0.07,1.53.1,1-4-2,1330,1-2-4,460,1-4,720,1-4,540
芦屋,2025/8/2,5,4,6,4121,富永修一,finish,12,142,6.89,6,0.12,1.54.4,1-4-2,1330,1-2-4,460,1-4,720,1-4,540
芦屋,2025/8/2,5,5,5,5337,出畑孝成,finish,56,131,6.85,5,0.01,. .,1-4-2,1330,1-2-4,460,1-4,720,1-4,540
芦屋,2025/8/2,5,6,3,3868,尾形栄治,finish,24,139,6.91,3,0.25,. .,1-4-2,1330,1-2-4,460,1-4,720,1-4,540
芦屋,2025/8/2,6,1,1,5243,三馬崇史,finish,8,168,6.89,1,0.11,1.50.0,1-2-4,970,1-2-4,370,1-2,420,1-2,310
芦屋,2025/8/2,6,2,2,4786,佐藤博亮,finish,21,122,6.84,2,0.09,1.51.0,1-2-4,970,1-2-4,370,1-2,420,1-2,310
芦屋,2025/8/2,6,3,4,4706,三浦洋次朗,finish,3,143,6.91,4,0.23,1.53.7,1-2-4,970,1-2-4,370,1-2,420,1-2,310
芦屋,2025/8/2,6,4,6,3350,藤本佳史,finish,55,137,6.91,6,0.30,1.54.1,1-2-4,970,1-2-4,370,1-2,420,1-2,310
芦屋,2025/8/2,6,5,3,4120,柘植政浩,finish,35,166,6.90,3,0.20,. .,1-2-4,970,1-2-4,370,1-2,420,1-2,310
芦屋,2025/8/2,6,6,5,5333,山下智己,finish,11,164,6.82,5,0.29,. .,1-2-4,970,1-2-4,370,1-2,420,1-2,310
芦屋,2025/8/2,7,1,3,3784,中島友和,finish,47,148,6.90,3,0.15,1.55.1,3-1-4,8010,1-3-4,920,3-1,2470,1-3,730
芦屋,2025/8/2,7,2,1,3372,加藤雅之,finish,19,165,6.86,1,0.15,1.56.2,3-1-4,8010,1-3-4,920,3-1,2470,1-3,730
芦屋,2025/8/2,7,3,4,5177,松井貫太,finish,48,138,6.83,4,0.14,2.00.8,3-1-4,8010,1-3-4,920,3-1,2470,1-3,730
芦屋,2025/8/2,7,4,2,3070,山室展弘,finish,15,125,6.90,2,0.12,2.02.6,3-1-4,8010,1-3-4,920,3-1,2470,1-3,730
芦屋,2025/8/2,7,5,5,4684,楠原翔太,finish,36,126,6.94,5,0.11,. .,3-1-4,8010,1-3-4,920,3-1,2470,1-3,730
芦屋,2025/8/2,7,,6,5401,谷海夏人,S1,,,,,,,,,,,,,,
芦屋,2025/8/2,8,1,2,4522,古澤光紀,finish,52,152,6.80,2,0.19,1.50.1,2-4-1,8420,1-2-4,1010,2-4,1450,2-4,1360
芦屋,2025/8/2,8,2,4,4111,奥田誠,finish,41,153,6.93,4,0.09,1.51.3,2-4-1,8420,1-2-4,1010,2-4,1450,2-4,1360
芦屋,2025/8/2,8,3,1,3430,角浜修,finish,51,155,6.89,1,0.14,1.52.7,2-4-1,8420,1-2-4,1010,2-4,1450,2-4,1360
芦屋,2025/8/2,8,4,5,4475,末永祐輝,finish,54,157,6.86,5,0.11,1.53.4,2-4-1,8420,1-2-4,1010,2-4,1450,2-4,1360
芦屋,2025/8/2,8,5,3,4674,池田剛規,finish,34,114,6.90,3,0.23,. .,2-4-1,8420,1-2-4,1010,2-4,1450,2-4,1360
芦屋,2025/8/2,8,6,6,5404,内田壮,finish,2,159,6.86,6,0.21,. .,2-4-1,8420,1-2-4,1010,2-4,1450,2-4,1360
芦屋,2025/8/2,9,1,1,4057,松井賢治,finish,29,141,6.93,1,0.17,1.51.4,1-2-5,510,1-2-5,290,1-2,240,1-2,180
芦屋,2025/8/2,9,2,2,3684,清水攻二,finish,49,154,6.92,2,0.21,1.51.9,1-2-5,510,1-2-5,290,1-2,240,1-2,180
芦屋,2025/8/2,9,3,5,4121,富永修一,finish,12,142,6.92,5,0.18,1.52.7,1-2-5,510,1-2-5,290,1-2,240,1-2,180
芦屋,2025/8/2,9,4,6,4842,山下昂大,finish,53,115,6.96,6,0.19,1.53.7,1-2-5,510,1-2-5,290,1-2,240,1-2,180
芦屋,2025/8/2,9,5,4,3714,梶原正,finish,7,145,6.94,4,0.21,. .,1-2-5,510,1-2-5,290,1-2,240,1-2,180
芦屋,2025/8/2,9,6,3,3539,金子順一,finish,37,118,6.92,3,0.22,. .,1-2-5,510,1-2-5,290,1-2,240,1-2,180
芦屋,2025/8/2,10,1,1,4460,後藤翔之,finish,13,150,6.89,1,0.06,1.50.9,1-2-3,420,1-2-3,220,1-2,220,1-2,190
芦屋,2025/8/2,10,2,2,4025,山本隆幸,finish,23,140,6.88,2,0.06,1.52.3,1-2-3,420,1-2-3,220,1-2,220,1-2,190
芦屋,2025/8/2,10,3,3,4377,濱本優一,finish,30,170,6.93,3,0.10,1.53.9,1-2-3,420,1-2-3,220,1-2,220,1-2,190
芦屋,2025/8/2,10,4,6,3615,横田茂,finish,14,120,6.88,6,0.08,1.55.0,1-2-3,420,1-2-3,220,1-2,220,1-2,190
芦屋,2025/8/2,10,5,5,4706,三浦洋次朗,finish,3,143,6.94,4,0.10,. .,1-2-3,420,1-2-3,220,1-2,220,1-2,190
芦屋,2025/8/2,10,6,4,4173,岡谷健吾,finish,10,116,6.90,5,0.11,. .,1-2-3,420,1-2-3,220,1-2,220,1-2,190
芦屋,2025/8/2,11,1,1,4748,渡邉雄朗,finish,16,149,6.81,1,0.11,1.50.8,1-2-3,400,1-2-3,200,1-2,250,1-2,230
芦屋,2025/8/2,11,2,2,4072,森永淳,finish,33,144,6.84,2,0.08,1.51.4,1-2-3,400,1-2-3,200,1-2,250,1-2,230
芦屋,2025/8/2,11,3,3,4786,佐藤博亮,finish,21,122,6.88,4,0.12,1.53.3,1-2-3,400,1-2-3,200,1-2,250,1-2,230
芦屋,2025/8/2,11,4,4,3499,市川哲也,finish,59,113,6.93,3,0.09,1.54.6,1-2-3,400,1-2-3,200,1-2,250,1-2,230
芦屋,2025/8/2,11,5,5,5243,三馬崇史,finish,8,168,6.92,5,0.12,. .,1-2-3,400,1-2-3,200,1-2,250,1-2,230
芦屋,2025/8/2,11,6,6,3935,岩津徹郎,finish,31,128,6.93,6,0.21,. .,1-2-3,400,1-2-3,200,1-2,250,1-2,230
芦屋,2025/8/2,12,1,3,4522,古澤光紀,finish,52,152,6.86,3,0.14,1.50.4,3-2-1,11330,1-2-3,180,3-2,7660,2-3,3190
芦屋,2025/8/2,12,2,2,4910,中村泰平,finish,57,161,6.88,2,0.13,1.51.3,3-2-1,11330,1-2-3,180,3-2,7660,2-3,3190
芦屋,2025/8/2,12,3,1,4544,松田大志郎,finish,17,167,6.79,1,0.21,1.52.6,3-2-1,11330,1-2-3,180,3-2,7660,2-3,3190
芦屋,2025/8/2,12,4,6,4120,柘植政浩,finish,35,166,6.94,6,0.21,1.54.1,3-2-1,11330,1-2-3,180,3-2,7660,2-3,3190
芦屋,2025/8/2,12,5,5,3606,川北浩貴,finish,6,119,6.89,5,0.16,. .,3-2-1,11330,1-2-3,180,3-2,7660,2-3,3190
芦屋,2025/8/2,12,6,4,5333,山下智己,finish,11,164,6.83,4,0.14,. .,3-2-1,11330,1-2-3,180,3-2,7660,2-3,3190
若松,2025/8/2,1,1,6,4375,照屋厚仁,finish,37,56,6.98,6,0.15,1.51.4,6-2-1,17650,1-2-6,700,6-2,5550,2-6,1460
若松,2025/8/2,1,2,2,4211,村田敦,finish,16,15,6.96,4,0.06,1.53.6,6-2-1,17650,1-2-6,700,6-2,5550,2-6,1460
若松,2025/8/2,1,3,1,4587,木田峰由季,finish,50,68,6.98,1,0.12,1.54.9,6-2-1,17650,1-2-6,700,6-2,5550,2-6,1460
若松,2025/8/2,1,4,4,5312,川辺郭人,finish,8,69,6.95,5,0.11,1.55.8,6-2-1,17650,1-2-6,700,6-2,5550,2-6,1460
若松,2025/8/2,1,5,3,4995,田邉亮蔵,finish,35,42,6.94,2,0.10,. .,6-2-1,17650,1-2-6,700,6-2,5550,2-6,1460
若松,2025/8/2,1,6,5,4301,関裕也,finish,45,27,7.00,3,0.39,. .,6-2-1,17650,1-2-6,700,6-2,5550,2-6,1460
若松,2025/8/2,2,1,6,4949,横田貴満,finish,14,65,6.86,6,0.20,1.52.7,6-4-1,3090,1-4-6,500,6-4,1600,4-6,1080
若松,2025/8/2,2,2,4,3933,山地正樹,finish,59,33,6.93,2,0.18,1.53.9,6-4-1,3090,1-4-6,500,6-4,1600,4-6,1080
若松,2025/8/2,2,3,1,4365,盛本真輔,finish,5,23,6.85,1,0.23,1.55.4,6-4-1,3090,1-4-6,500,6-4,1600,4-6,1080
若松,2025/8/2,2,4,3,4911,片岡大地,finish,62,47,6.98,4,0.17,1.56.6,6-4-1,3090,1-4-6,500,6-4,1600,4-6,1080
若松,2025/8/2,2,5,5,5232,樅山拓馬,finish,36,18,6.93,5,0.19,. .,6-4-1,3090,1-4-6,500,6-4,1600,4-6,1080
若松,2025/8/2,2,6,2,4664,東口晃,finish,31,58,6.94,3,0.16,. .,6-4-1,3090,1-4-6,500,6-4,1600,4-6,1080
若松,2025/8/2,3,1,3,5170,佐藤太亮,finish,23,13,6.87,3,0.13,1.51.9,3-2-1,12630,1-2-3,860,3-2,4940,2-3,2860
若松,2025/8/2,3,2,2,4034,西原明生,finish,21,64,6.89,2,0.12,1.53.1,3-2-1,12630,1-2-3,860,3-2,4940,2-3,2860
若松,2025/8/2,3,3,1,3543,福田雅一,finish,22,75,6.94,1,0.12,1.54.8,3-2-1,12630,1-2-3,860,3-2,4940,2-3,2860
若松,2025/8/2,3,4,6,4381,田路朋史,finish,27,14,6.88,5,0.11,1.56.3,3-2-1,12630,1-2-3,860,3-2,4940,2-3,2860
若松,2025/8/2,3,5,4,4277,金田大輔,finish,39,21,6.90,4,0.09,. .,3-2-1,12630,1-2-3,860,3-2,4940,2-3,2860
若松,2025/8/2,3,6,5,5392,安武一也,finish,53,22,6.92,6,0.09,. .,3-2-1,12630,1-2-3,860,3-2,4940,2-3,2860
若松,2025/8/2,4,1,4,3339,泉具巳,finish,28,70,6.89,4,0.12,1.51.8,4-5-6,17800,4-5-6,4290,4-5,6170,4-5,3540
若松,2025/8/2,4,2,5,3576,白水勝也,finish,38,45,6.91,5,0.18,1.53.0,4-5-6,17800,4-5-6,4290,4-5,6170,4-5,3540
若松,2025/8/2,4,3,6,4540,相原利章,finish,20,57,6.92,6,0.16,1.55.3,4-5-6,17800,4-5-6,4290,4-5,6170,4-5,3540
若松,2025/8/2,4,4,1,3930,岸本隆,finish,41,72,6.85,1,0.22,1.56.6,4-5-6,17800,4-5-6,4290,4-5,6170,4-5,3540
若松,2025/8/2,4,5,3,3517,高橋勲,finish,58,39,6.88,3,0.23,. .,4-5-6,17800,4-5-6,4290,4-5,6170,4-5,3540
若松,2025/8/2,4,6,2,3620,信濃由行,finish,42,46,6.93,2,0.20,. .,4-5-6,17800,4-5-6,4290,4-5,6170,4-5,3540
若松,2025/8/2,5,1,2,4067,永井源,finish,30,62,6.76,2,0.20,1.51.9,2-3-4,4750,2-3-4,1350,2-3,1680,2-3,1810
若松,2025/8/2,5,2,3,4672,守屋大地,finish,12,53,6.85,3,0.18,1.53.5,2-3-4,4750,2-3-4,1350,2-3,1680,2-3,1810
若松,2025/8/2,5,3,4,5091,為本智也,finish,19,41,6.84,4,0.15,1.53.9,2-3-4,4750,2-3-4,1350,2-3,1680,2-3,1810
若松,2025/8/2,5,4,5,5152,丸山祐也,finish,2,26,6.90,5,0.26,1.55.7,2-3-4,4750,2-3-4,1350,2-3,1680,2-3,1810
若松,2025/8/2,5,5,6,5160,藤森陸斗,finish,10,50,6.90,6,0.25,. .,2-3-4,4750,2-3-4,1350,2-3,1680,2-3,1810
若松,2025/8/2,5,6,1,4630,岩永雅人,finish,13,36,6.89,1,0.33,. .,2-3-4,4750,2-3-4,1350,2-3,1680,2-3,1810
若松,2025/8/2,6,1,1,4552,杉山勝匡,finish,56,34,6.90,1,0.16,1.52.4,1-3-4,1180,1-3-4,330,1-3,500,1-3,600
若松,2025/8/2,6,2,3,3519,冨田秀幸,finish,48,74,6.94,3,0.11,1.52.9,1-3-4,1180,1-3-4,330,1-3,500,1-3,600
若松,2025/8/2,6,3,4,4543,重木輝彦,finish,60,73,6.93,4,0.14,1.53.6,1-3-4,1180,1-3-4,330,1-3,500,1-3,600
若松,2025/8/2,6,4,5,4211,村田敦,finish,16,15,6.97,5,0.13,1.55.8,1-3-4,1180,1-3-4,330,1-3,500,1-3,600
若松,2025/8/2,6,5,6,4526,池田雄祐,finish,1,60,6.85,6,0.14,. .,1-3-4,1180,1-3-4,330,1-3,500,1-3,600
若松,2025/8/2,6,6,2,5209,小野京平,finish,24,19,6.94,2,0.16,. .,1-3-4,1180,1-3-4,330,1-3,500,1-3,600
若松,2025/8/2,7,1,1,4538,笠置博之,finish,54,35,6.85,1,0.22,1.52.8,1-5-2,2750,1-2-5,1470,1-5,260,1-5,230
若松,2025/8/2,7,2,5,4886,入海馨,finish,52,59,6.95,5,0.23,1.54.4,1-5-2,2750,1-2-5,1470,1-5,260,1-5,230
若松,2025/8/2,7,3,2,5312,川辺郭人,finish,8,69,6.93,2,0.24,1.56.2,1-5-2,2750,1-2-5,1470,1-5,260,1-5,230
若松,2025/8/2,7,4,6,4709,岡村将也,finish,55,28,6.91,6,0.28,1.57.0,1-5-2,2750,1-2-5,1470,1-5,260,1-5,230
若松,2025/8/2,7,5,4,4917,岩橋裕馬,finish,47,71,6.93,4,0.21,. .,1-5-2,2750,1-2-5,1470,1-5,260,1-5,230
若松,2025/8/2,7,6,3,4664,東口晃,finish,31,58,6.92,3,0.21,. .,1-5-2,2750,1-2-5,1470,1-5,260,1-5,230
若松,2025/8/2,8,1,1,4027,松江秀徳,finish,44,30,6.82,1,0.06,1.52.6,1-4-5,6910,1-4-5,4640,1-4,1620,1-4,1570
若松,2025/8/2,8,2,4,4865,立具敬司,finish,40,29,6.94,2,0.16,1.53.7,1-4-5,6910,1-4-5,4640,1-4,1620,1-4,1570
若松,2025/8/2,8,3,5,3934,鋤柄貴俊,finish,25,17,6.87,5,0.21,1.54.8,1-4-5,6910,1-4-5,4640,1-4,1620,1-4,1570
若松,2025/8/2,8,4,2,4949,横田貴満,finish,14,65,6.83,3,0.26,1.55.8,1-4-5,6910,1-4-5,4640,1-4,1620,1-4,1570
若松,2025/8/2,8,5,3,4375,照屋厚仁,finish,37,56,6.89,4,0.19,. .,1-4-5,6910,1-4-5,4640,1-4,1620,1-4,1570
若松,2025/8/2,8,6,6,5392,安武一也,finish,53,22,6.92,6,0.23,. .,1-4-5,6910,1-4-5,4640,1-4,1620,1-4,1570
若松,2025/8/2,9,1,4,3812,山崎聖司,finish,7,55,6.94,5,0.18,1.52.9,4-1-5,19090,1-4-5,1480,4-1,3940,1-4,1200
若松,2025/8/2,9,2,1,4118,宇佐見淳,finish,11,54,6.87,1,0.21,1.53.8,4-1-5,19090,1-4-5,1480,4-1,3940,1-4,1200
若松,2025/8/2,9,3,5,5170,佐藤太亮,finish,23,13,6.87,6,0.18,1.55.3,4-1-5,19090,1-4-5,1480,4-1,3940,1-4,1200
若松,2025/8/2,9,4,3,3933,山地正樹,finish,59,33,6.89,3,0.29,1.57.4,4-1-5,19090,1-4-5,1480,4-1,3940,1-4,1200
若松,2025/8/2,9,5,6,3517,高橋勲,finish,58,39,6.92,4,0.34,. .,4-1-5,19090,1-4-5,1480,4-1,3940,1-4,1200
若松,2025/8/2,9,6,2,4301,関裕也,finish,45,27,6.96,2,0.22,. .,4-1-5,19090,1-4-5,1480,4-1,3940,1-4,1200
若松,2025/8/2,10,1,4,3930,岸本隆,finish,41,72,6.90,4,0.09,1.52.0,4-3-6,25800,3-4-6,5110,4-3,6850,3-4,3210
若松,2025/8/2,10,2,3,4277,金田大輔,finish,39,21,6.92,3,0.12,1.53.3,4-3-6,25800,3-4-6,5110,4-3,6850,3-4,3210
若松,2025/8/2,10,3,6,5091,為本智也,finish,19,41,6.91,6,0.09,1.54.7,4-3-6,25800,3-4-6,5110,4-3,6850,3-4,3210
若松,2025/8/2,10,4,1,5016,宮田龍馬,finish,61,24,6.88,1,0.18,1.56.3,4-3-6,25800,3-4-6,5110,4-3,6850,3-4,3210
若松,2025/8/2,10,5,5,4995,田邉亮蔵,finish,35,42,6.91,5,0.16,. .,4-3-6,25800,3-4-6,5110,4-3,6850,3-4,3210
若松,2025/8/2,10,6,2,5232,樅山拓馬,finish,36,18,6.94,2,0.19,. .,4-3-6,25800,3-4-6,5110,4-3,6850,3-4,3210
若松,2025/8/2,11,1,1,4543,重木輝彦,finish,60,73,6.92,1,0.33,1.51.4,1-6-4,2060,1-4-6,830,1-6,350,1-6,270
若松,2025/8/2,11,2,6,4067,永井源,finish,30,62,6.79,6,0.19,1.52.9,1-6-4,2060,1-4-6,830,1-6,350,1-6,270
若松,2025/8/2,11,3,4,3620,信濃由行,finish,42,46,6.95,4,0.26,1.55.1,1-6-4,2060,1-4-6,830,1-6,350,1-6,270
若松,2025/8/2,11,4,2,4911,片岡大地,finish,62,47,6.96,2,0.27,1.56.5,1-6-4,2060,1-4-6,830,1-6,350,1-6,270
若松,2025/8/2,11,5,5,4034,西原明生,finish,21,64,6.95,5,0.26,. .,1-6-4,2060,1-4-6,830,1-6,350,1-6,270
若松,2025/8/2,11,6,3,4587,木田峰由季,finish,50,68,6.96,3,0.24,. .,1-6-4,2060,1-4-6,830,1-6,350,1-6,270
