会場,日付,レース,着順,艇番,登番,選手名,status,モーター番号,ボート番号,展示タイム,進入コース,スタートタイミング,レースタイム,3連単_組合,3連単_配当,3連複_組合,3連複_配当,2連単_組合,2連単_配当,2連複_組合,2連複_配当
福岡,2026/4/1,6,3,5,4885,大山千広,finish,73,166,6.94,5,0.17,1.52.5,1-2-5,470,1-2-5,160,1-2,270,1-2,150
福岡,2026/4/1,6,4,3,5140,吉田彩乃,finish,70,147,6.91,3,0.18,1.54.3,1-2-5,470,1-2-5,160,1-2,270,1-2,150
福岡,2026/4/1,6,5,6,5151,山下奈緒,finish,29,154,6.85,6,0.22,. .,1-2-5,470,1-2-5,160,1-2,270,1-2,150
福岡,2026/4/1,6,6,4,5390,高橋涼夏,finish,64,149,6.86,4,0.24,. .,1-2-5,470,1-2-5,160,1-2,270,1-2,150
福岡,2026/4/1,7,1,2,5088,高憧四季,finish,16,165,6.80,2,0.22,1.49.2,2-3-5,3390,2-3-5,2230,2-3,280,2-3,270
福岡,2026/4/1,7,2,3,4525,真子奈津実,finish,74,102,6.82,3,0.20,1.52.0,2-3-5,3390,2-3-5,2230,2-3,280,2-3,270
福岡,2026/4/1,7,3,5,5346,中村紋夕梨,finish,14,103,6.81,5,0.20,1.53.6,2-3-5,3390,2-3-5,2230,2-3,280,2-3,270
福岡,2026/4/1,7,4,4,5198,奥村明日香,finish,47,163,6.83,4,0.24,1.54.2,2-3-5,3390,2-3-5,2230,2-3,280,2-3,270
福岡,2026/4/1,7,5,1,4548,篠木亜衣花,finish,27,151,6.89,1,0.20,. .,2-3-5,3390,2-3-5,2230,2-3,280,2-3,270
福岡,2026/4/1,7,6,6,4642,松尾夏海,finish,23,156,6.88,6,0.18,. .,2-3-5,3390,2-3-5,2230,2-3,280,2-3,270
福岡,2026/4/1,8,1,2,5193,米丸乃絵,finish,13,159,6.88,2,0.10,1.49.9,2-1-3,880,1-2-3,210,2-1,330,1-2,150
福岡,2026/4/1,8,2,1,4123,細川裕子,finish,31,173,6.88,1,0.18,1.52.0,2-1-3,880,1-2-3,210,2-1,330,1-2,150
福岡,2026/4/1,8,3,3,5069,山崎小葉音,finish,48,146,6.87,3,0.07,1.53.6,2-1-3,880,1-2-3,210,2-1,330,1-2,150
福岡,2026/4/1,8,4,4,4854,大橋由珠,finish,24,104,6.88,4,0.09,1.54.7,2-1-3,880,1-2-3,210,2-1,330,1-2,150
福岡,2026/4/1,8,5,5,4947,間庭菜摘,finish,45,158,6.96,5,0.17,. .,2-1-3,880,1-2-3,210,2-1,330,1-2,150
福岡,2026/4/1,8,6,6,5399,長野未来,finish,51,171,6.94,6,0.18,. .,2-1-3,880,1-2-3,210,2-1,330,1-2,150
福岡,2026/4/1,9,1,1,3232,山川美由紀,finish,15,139,6.88,1,0.14,1.49.5,1-4-2,870,1-2-4,230,1-4,700,1-4,510
福岡,2026/4/1,9,2,4,4874,池田奈津美,finish,43,170,6.91,2,0.16,1.50.9,1-4-2,870,1-2-4,230,1-4,700,1-4,510
福岡,2026/4/1,9,3,2,4773,中川りな,finish,46,152,6.84,3,0.18,1.51.6,1-4-2,870,1-2-4,230,1-4,700,1-4,510
福岡,2026/4/1,9,4,6,5153,佐藤ほのか,finish,49,174,6.90,6,0.18,1.53.2,1-4-2,870,1-2-4,230,1-4,700,1-4,510
福岡,2026/4/1,9,5,3,5297,南彩寧,finish,57,143,6.78,4,0.26,. .,1-4-2,870,1-2-4,230,1-4,700,1-4,510
福岡,2026/4/1,9,6,5,4720,西澤日花里,finish,26,101,6.94,5,0.19,. .,1-4-2,870,1-2-4,230,1-4,700,1-4,510
福岡,2026/4/1,10,1,1,4885,大山千広,finish,73,166,6.91,1,0.14,1.50.2,1-6-3,7310,1-3-6,2510,1-6,960,1-6,1210
福岡,2026/4/1,10,2,6,4117,廣中智紗衣,finish,56,105,6.83,6,0.26,1.52.4,1-6-3,7310,1-3-6,2510,1-6,960,1-6,1210
福岡,2026/4/1,10,3,3,4246,喜多那由夏,finish,32,153,6.94,3,0.18,1.52.6,1-6-3,7310,1-3-6,2510,1-6,960,1-6,1210
福岡,2026/4/1,10,4,2,4589,塩崎桐加,finish,50,107,6.87,2,0.28,1.54.2,1-6-3,7310,1-3-6,2510,1-6,960,1-6,1210
福岡,2026/4/1,10,5,4,4844,村上奈穂,finish,58,120,6.85,4,0.18,. .,1-6-3,7310,1-3-6,2510,1-6,960,1-6,1210
福岡,2026/4/1,10,6,5,5203,神里琴音,finish,61,140,6.88,5,0.17,. .,1-6-3,7310,1-3-6,2510,1-6,960,1-6,1210
福岡,2026/4/1,11,1,3,5013,山下夏鈴,finish,71,121,6.77,3,0.16,1.51.2,3-2-6,11690,2-3-6,3900,3-2,2770,2-3,2590
福岡,2026/4/1,11,2,2,3993,永井聖美,finish,63,161,6.88,2,0.23,1.51.9,3-2-6,11690,2-3-6,3900,3-2,2770,2-3,2590
福岡,2026/4/1,11,3,6,5088,高憧四季,finish,16,165,6.85,6,0.24,1.53.0,3-2-6,11690,2-3-6,3900,3-2,2770,2-3,2590
福岡,2026/4/1,11,4,1,4373,若狭奈美子,finish,62,144,6.86,1,0.23,1.54.5,3-2-6,11690,2-3-6,3900,3-2,2770,2-3,2590
福岡,2026/4/1,11,5,4,5277,井上未都,finish,25,137,6.87,4,0.16,. .,3-2-6,11690,2-3-6,3900,3-2,2770,2-3,2590
福岡,2026/4/1,11,6,5,5155,内山七海,finish,11,168,6.89,5,0.16,. .,3-2-6,11690,2-3-6,3900,3-2,2770,2-3,2590
福岡,2026/4/1,12,1,3,4556,竹井奈美,finish,75,160,6.92,3,0.19,1.49.1,3-4-6,16280,3-4-6,6060,3-4,2270,3-4,1780
福岡,2026/4/1,12,2,4,4642,松尾夏海,finish,23,156,6.98,4,0.17,1.51.3,3-4-6,16280,3-4-6,6060,3-4,2270,3-4,1780
福岡,2026/4/1,12,3,6,5045,平川香織,finish,34,162,6.94,6,0.22,1.52.7,3-4-6,16280,3-4-6,6060,3-4,2270,3-4,1780
福岡,2026/4/1,12,4,5,4825,倉持莉々,finish,59,138,6.79,5,0.17,1.53.1,3-4-6,16280,3-4-6,6060,3-4,2270,3-4,1780
福岡,2026/4/1,12,5,2,4123,細川裕子,finish,31,173,6.91,2,0.27,. .,3-4-6,16280,3-4-6,6060,3-4,2270,3-4,1780
福岡,2026/4/1,12,6,1,4433,川野芽唯,finish,35,145,6.87,1,0.25,. .,3-4-6,16280,3-4-6,6060,3-4,2270,3-4,1780
徳山,2026/4/1,1,1,1,3158,島川光男,finish,65,52,6.94,1,0.29,1.50.9,1-2-4,1250,1-2-4,490,1-2,540,1-2,590
徳山,2026/4/1,1,2,2,4567,上村慎太郎,finish,45,34,6.91,2,0.23,1.53.4,1-2-4,1250,1-2-4,490,1-2,540,1-2,590
徳山,2026/4/1,1,3,4,4435,服部達哉,finish,74,62,6.96,4,0.15,1.54.2,1-2-4,1250,1-2-4,490,1-2,540,1-2,590
徳山,2026/4/1,1,4,3,4419,原加央理,finish,51,54,6.94,3,0.16,1.54.2,1-2-4,1250,1-2-4,490,1-2,540,1-2,590
徳山,2026/4/1,1,5,6,4197,渥美卓郎,finish,73,48,6.97,6,0.30,. .,1-2-4,1250,1-2-4,490,1-2,540,1-2,590
徳山,2026/4/1,1,6,5,5190,大月遊雅,finish,36,25,6.90,5,0.16,. .,1-2-4,1250,1-2-4,490,1-2,540,1-2,590
徳山,2026/4/1,2,1,1,4966,田川大貴,finish,14,51,6.90,1,0.15,1.50.7,1-2-3,970,1-2-3,410,1-2,260,1-2,210
徳山,2026/4/1,2,2,2,4193,郷原章平,finish,50,21,6.91,2,0.14,1.51.8,1-2-3,970,1-2-3,410,1-2,260,1-2,210
徳山,2026/4/1,2,3,3,5035,櫻井優,finish,42,53,6.90,3,0.12,1.53.4,1-2-3,970,1-2-3,410,1-2,260,1-2,210
徳山,2026/4/1,2,4,6,4504,前田将太,finish,49,13,6.87,6,0.12,1.54.4,1-2-3,970,1-2-3,410,1-2,260,1-2,210
徳山,2026/4/1,2,5,5,5229,吉川晴人,finish,43,43,6.96,5,0.08,. .,1-2-3,970,1-2-3,410,1-2,260,1-2,210
徳山,2026/4/1,2,6,4,3569,増田進,finish,17,19,6.98,4,0.21,. .,1-2-3,970,1-2-3,410,1-2,260,1-2,210
徳山,2026/4/1,3,1,1,3572,安田政彦,finish,21,61,6.90,1,0.08,1.51.7,1-3-6,3310,1-3-6,1420,1-3,690,1-3,800
徳山,2026/4/1,3,2,3,3527,中嶋誠一郎,finish,26,11,7.00,3,0.16,1.52.6,1-3-6,3310,1-3-6,1420,1-3,690,1-3,800
徳山,2026/4/1,3,3,6,4926,吉川貴仁,finish,22,32,6.87,6,0.23,1.53.3,1-3-6,3310,1-3-6,1420,1-3,690,1-3,800
徳山,2026/4/1,3,4,2,4302,西野翔太,finish,72,26,6.88,2,0.11,1.53.9,1-3-6,3310,1-3-6,1420,1-3,690,1-3,800
徳山,2026/4/1,3,5,4,5064,品川二千翔,finish,28,69,6.95,4,0.16,. .,1-3-6,3310,1-3-6,1420,1-3,690,1-3,800
徳山,2026/4/1,3,6,5,5078,山川波乙,finish,20,30,6.93,5,0.24,. .,1-3-6,3310,1-3-6,1420,1-3,690,1-3,800
徳山,2026/4/1,4,1,1,3618,海野ゆかり,finish,60,58,6.93,1,0.18,1.51.2,1-3-4,2080,1-3-4,1170,1-3,590,1-3,470
徳山,2026/4/1,4,2,3,4035,杉江浩明,finish,66,67,6.96,3,0.23,1.52.3,1-3-4,2080,1-3-4,1170,1-3,590,1-3,470
徳山,2026/4/1,4,3,4,4425,大井清貴,finish,16,31,7.02,4,0.21,1.54.0,1-3-4,2080,1-3-4,1170,1-3,590,1-3,470
徳山,2026/4/1,4,4,5,4365,盛本真輔,finish,57,39,6.94,5,0.17,1.55.8,1-3-4,2080,1-3-4,1170,1-3,590,1-3,470
徳山,2026/4/1,4,5,6,5105,富田恕生,finish,38,63,6.98,6,0.22,. .,1-3-4,2080,1-3-4,1170,1-3,590,1-3,470
徳山,2026/4/1,4,6,2,3574,大神康司,finish,70,57,6.99,2,0.19,. .,1-3-4,2080,1-3-4,1170,1-3,590,1-3,470
徳山,2026/4/1,5,1,1,4797,中山将,finish,40,35,6.87,1,0.16,1.50.6,1-6-4,3560,1-4-6,1100,1-6,760,1-6,710
徳山,2026/4/1,5,2,6,5191,飛田江己,finish,63,72,6.93,6,0.09,1.52.2,1-6-4,3560,1-4-6,1100,1-6,760,1-6,710
徳山,2026/4/1,5,3,4,4043,桐本康臣,finish,58,49,6.96,4,0.14,1.54.4,1-6-4,3560,1-4-6,1100,1-6,760,1-6,710
徳山,2026/4/1,5,4,5,3523,寳田亮治,finish,35,50,6.95,5,0.21,1.55.4,1-6-4,3560,1-4-6,1100,1-6,760,1-6,710
徳山,2026/4/1,5,5,3,3541,三嶌誠司,finish,61,16,6.92,3,0.22,. .,1-6-4,3560,1-4-6,1100,1-6,760,1-6,710
徳山,2026/4/1,5,6,2,5322,根岸真優,finish,56,75,6.86,2,0.41,. .,1-6-4,3560,1-4-6,1100,1-6,760,1-6,710
徳山,2026/4/1,6,1,1,4151,下河誉史,finish,44,17,6.93,1,0.18,1.51.4,1-6-4,16600,1-4-6,5930,1-6,1650,1-6,1530
徳山,2026/4/1,6,2,6,4174,赤坂俊輔,finish,13,15,6.92,6,0.24,1.52.2,1-6-4,16600,1-4-6,5930,1-6,1650,1-6,1530
徳山,2026/4/1,6,3,4,4010,越智照浩,finish,69,14,6.98,4,0.21,1.54.1,1-6-4,16600,1-4-6,5930,1-6,1650,1-6,1530
徳山,2026/4/1,6,4,5,4561,藤山翔大,finish,19,37,6.74,5,0.22,1.54.2,1-6-4,16600,1-4-6,5930,1-6,1650,1-6,1530
徳山,2026/4/1,6,5,2,3502,渡邉英児,finish,30,74,6.91,2,0.15,. .,1-6-4,16600,1-4-6,5930,1-6,1650,1-6,1530
徳山,2026/4/1,6,6,3,4966,田川大貴,finish,14,51,6.96,3,0.17,. .,1-6-4,16600,1-4-6,5930,1-6,1650,1-6,1530
徳山,2026/4/1,7,1,2,4926,吉川貴仁,finish,22,32,6.89,2,0.19,1.51.8,2-5-6,950,2-5-6,490,2-5,310,2-5,310
徳山,2026/4/1,7,2,5,4402,乙藤智史,finish,54,27,6.97,5,0.17,1.52.7,2-5-6,950,2-5-6,490,2-5,310,2-5,310
徳山,2026/4/1,7,3,6,5229,吉川晴人,finish,43,43,6.97,6,0.22,1.53.9,2-5-6,950,2-5-6,490,2-5,310,2-5,310
徳山,2026/4/1,7,4,3,4197,渥美卓郎,finish,73,48,6.98,3,0.22,1.54.5,2-5-6,950,2-5-6,490,2-5,310,2-5,310
徳山,2026/4/1,7,5,4,4082,濱崎誠,finish,32,46,7.02,4,0.20,. .,2-5-6,950,2-5-6,490,2-5,310,2-5,310
徳山,2026/4/1,7,6,1,5357,田中瀬里奈,finish,46,59,6.98,1,0.25,. .,2-5-6,950,2-5-6,490,2-5,310,2-5,310
徳山,2026/4/1,8,1,4,3641,一瀬明,finish,15,12,6.94,5,0.15,1.51.0,4-5-6,24180,4-5-6,6540,4-5,3410,4-5,1780
徳山,2026/4/1,8,2,5,3574,大神康司,finish,70,57,6.97,3,0.12,1.52.6,4-5-6,24180,4-5-6,6540,4-5,3410,4-5,1780
徳山,2026/4/1,8,3,6,4567,上村慎太郎,finish,45,34,6.88,6,0.21,1.54.3,4-5-6,24180,4-5-6,6540,4-5,3410,4-5,1780
徳山,2026/4/1,8,4,2,4096,石橋道友,finish,52,18,6.91,2,0.26,1.55.2,4-5-6,24180,4-5-6,6540,4-5,3410,4-5,1780
徳山,2026/4/1,8,5,3,5115,香川颯太,finish,59,56,6.91,4,0.09,. .,4-5-6,24180,4-5-6,6540,4-5,3410,4-5,1780
徳山,2026/4/1,8,6,1,3569,増田進,finish,17,19,6.91,1,0.12,. .,4-5-6,24180,4-5-6,6540,4-5,3410,4-5,1780
徳山,2026/4/1,9,1,3,3618,海野ゆかり,finish,60,58,6.95,3,0.26,1.51.3,3-4-5,1030,3-4-5,410,3-4,470,3-4,450
徳山,2026/4/1,9,2,4,3994,小野桜,finish,53,38,6.98,4,0.32,1.52.9,3-4-5,1030,3-4-5,410,3-4,470,3-4,450
徳山,2026/4/1,9,3,5,4419,原加央理,finish,51,54,6.92,5,0.33,1.53.9,3-4-5,1030,3-4-5,410,3-4,470,3-4,450
徳山,2026/4/1,9,4,6,5322,根岸真優,finish,56,75,6.90,6,0.33,1.54.8,3-4-5,1030,3-4-5,410,3-4,470,3-4,450
徳山,2026/4/1,9,5,2,4510,坂本奈央,finish,12,73,6.95,2,0.33,. .,3-4-5,1030,3-4-5,410,3-4,470,3-4,450
徳山,2026/4/1,9,6,1,5078,山川波乙,finish,20,30,6.92,1,0.34,. .,3-4-5,1030,3-4-5,410,3-4,470,3-4,450
徳山,2026/4/1,10,1,4,4674,池田剛規,finish,33,29,6.95,4,0.17,1.50.1,4-2-6,11970,2-4-6,1950,4-2,3610,2-4,1050
徳山,2026/4/1,10,2,2,4504,前田将太,finish,49,13,6.90,2,0.21,1.51.1,4-2-6,11970,2-4-6,1950,4-2,3610,2-4,1050
徳山,2026/4/1,10,3,6,4043,桐本康臣,finish,58,45,6.97,5,0.16,1.53.5,4-2-6,11970,2-4-6,1950,4-2,3610,2-4,1050
徳山,2026/4/1,10,4,3,4561,藤山翔大,finish,19,37,6.77,3,0.16,1.54.8,4-2-6,11970,2-4-6,1950,4-2,3610,2-4,1050
徳山,2026/4/1,10,5,5,3797,岩井繁,finish,68,23,7.04,6,0.14,. .,4-2-6,11970,2-4-6,1950,4-2,3610,2-4,1050
徳山,2026/4/1,10,6,1,4435,服部達哉,finish,74,62,6.96,1,0.15,. .,4-2-6,11970,2-4-6,1950,4-2,3610,2-4,1050
徳山,2026/4/1,11,1,4,4797,中山将,finish,40,35,6.95,4,0.14,1.50.1,4-5-1,2880,1-4-5,660,4-5,860,4-5,630
徳山,2026/4/1,11,2,5,3502,渡邉英児,finish,30,74,6.93,5,0.15,1.52.3,4-5-1,2880,1-4-5,660,4-5,860,4-5,630
徳山,2026/4/1,11,3,1,4425,大井清貴,finish,16,31,7.01,1,0.19,1.53.4,4-5-1,2880,1-4-5,660,4-5,860,4-5,630
徳山,2026/4/1,11,4,3,3572,安田政彦,finish,21,61,7.03,3,0.19,1.55.6,4-5-1,2880,1-4-5,660,4-5,860,4-5,630
徳山,2026/4/1,11,5,6,4193,郷原章平,finish,50,21,6.91,6,0.18,. .,4-5-1,2880,1-4-5,660,4-5,860,4-5,630
徳山,2026/4/1,11,6,2,5357,田中瀬里奈,finish,46,59,6.98,2,0.37,. .,4-5-1,2880,1-4-5,660,4-5,860,4-5,630
徳山,2026/4/1,12,1,1,4096,石橋道友,finish,52,18,6.94,1,0.11,1.50.6,1-4-2,940,1-2-4,260,1-4,380,1-4,580
徳山,2026/4/1,12,2,4,5191,飛田江己,finish,63,72,6.99,4,0.16,1.51.7,1-4-2,940,1-2-4,260,1-4,380,1-4,580
徳山,2026/4/1,12,3,2,4402,乙藤智史,finish,54,27,6.99,2,0.14,1.52.0,1-4-2,940,1-2-4,260,1-4,380,1-4,580
徳山,2026/4/1,12,4,3,3158,島川光男,finish,65,52,6.95,3,0.17,1.53.7,1-4-2,940,1-2-4,260,1-4,380,1-4,580
徳山,2026/4/1,12,5,6,3527,中嶋誠一郎,finish,26,11,7.04,6,0.25,. .,1-4-2,940,1-2-4,260,1-4,380,1-4,580
徳山,2026/4/1,12,6,5,5105,富田恕生,finish,38,63,6.99,5,0.23,. .,1-4-2,940,1-2-4,260,1-4,380,1-4,580
丸亀,2026/4/1,1,1,1,3470,新田芳美,finish,2,56,6.85,1,0.16,1.49.8,1-3-4,1000,1-3-4,420,1-3,350,1-3,310
丸亀,2026/4/1,1,2,3,4349,犬童千秋,finish,22,51,6.85,3,0.10,1.51.3,1-3-4,1000,1-3-4,420,1-3,350,1-3,310
丸亀,2026/4/1,1,3,4,5148,松本怜,finish,34,39,6.84,4,0.35,1.53.2,1-3-4,1000,1-3-4,420,1-3,350,1-3,310
丸亀,2026/4/1,1,4,2,4694,高田綾,finish,27,17,6.79,2,0.21,1.54.4,1-3-4,1000,1-3-4,420,1-3,350,1-3,310
丸亀,2026/4/1,1,5,5,5406,小畑楓夏,finish,65,58,6.83,5,0.03,1.54.4,1-3-4,1000,1-3-4,420,1-3,350,1-3,310
丸亀,2026/4/1,1,6,6,5418,堀内亜海,finish,5,22,6.89,6,0.12,1.56.6,1-3-4,1000,1-3-4,420,1-3,350,1-3,310
丸亀,2026/4/1,2,1,3,5311,小林京平,finish,62,46,6.77,3,0.17,1.49.0,3-5-1,10270,1-3-5,1160,3-5,2950,3-5,1980
丸亀,2026/4/1,2,2,5,4654,篠田優也,finish,11,33,6.78,5,0.15,1.50.8,3-5-1,10270,1-3-5,1160,3-5,2950,3-5,1980
丸亀,2026/4/1,2,3,1,3107,平岡重典,finish,63,60,6.83,1,0.09,1.52.8,3-5-1,10270,1-3-5,1160,3-5,2950,3-5,1980
丸亀,2026/4/1,2,4,2,4692,酒井俊弘,finish,56,40,6.80,2,0.15,1.53.1,3-5-1,10270,1-3-5,1160,3-5,2950,3-5,1980
丸亀,2026/4/1,2,5,4,4199,北川潤二,finish,6,7,6.83,4,0.13,1.55.0,3-5-1,10270,1-3-5,1160,3-5,2950,3-5,1980
丸亀,2026/4/1,2,6,6,4097,貫地谷直人,finish,44,14,6.95,6,0.18,1.56.6,3-5-1,10270,1-3-5,1160,3-5,2950,3-5,1980
丸亀,2026/4/1,3,1,4,5199,垂水悠,finish,53,57,6.79,5,0.02,1.48.0,4-1-3,7730,1-3-4,620,4-1,1780,1-4,770
丸亀,2026/4/1,3,2,1,4209,藤田竜弘,finish,36,34,6.78,1,0.21,1.50.7,4-1-3,7730,1-3-4,620,4-1,1780,1-4,770
丸亀,2026/4/1,3,3,3,4644,山田亮太,finish,12,62,6.83,3,0.22,1.51.1,4-1-3,7730,1-3-4,620,4-1,1780,1-4,770
丸亀,2026/4/1,3,4,6,4204,柴田大輔,finish,26,25,6.77,4,0.08,1.51.8,4-1-3,7730,1-3-4,620,4-1,1780,1-4,770
丸亀,2026/4/1,3,5,5,3777,樋口亮,finish,13,21,6.81,6,0.39,1.53.6,4-1-3,7730,1-3-4,620,4-1,1780,1-4,770
丸亀,2026/4/1,3,6,2,4420,津久井拓也,finish,8,18,6.84,2,0.23,1.56.7,4-1-3,7730,1-3-4,620,4-1,1780,1-4,770
丸亀,2026/4/1,4,1,1,4747,山戸信二,finish,32,36,6.90,1,0.12,1.49.5,1-3-6,4260,1-3-6,1550,1-3,510,1-3,370
丸亀,2026/4/1,4,2,3,4000,松本博昭,finish,23,9,6.85,3,0.15,1.50.6,1-3-6,4260,1-3-6,1550,1-3,510,1-3,370
丸亀,2026/4/1,4,3,6,4015,前野竜一,finish,38,1,6.84,6,0.09,1.51.6,1-3-6,4260,1-3-6,1550,1-3,510,1-3,370
丸亀,2026/4/1,4,4,5,4121,富永修一,finish,66,43,6.85,5,0.11,1.52.0,1-3-6,4260,1-3-6,1550,1-3,510,1-3,370
丸亀,2026/4/1,4,5,2,3981,今坂晃広,finish,31,61,6.87,2,0.18,1.54.3,1-3-6,4260,1-3-6,1550,1-3,510,1-3,370
丸亀,2026/4/1,4,6,4,5352,西岡蒼志,finish,37,50,6.86,4,0.14,1.56.9,1-3-6,4260,1-3-6,1550,1-3,510,1-3,370
丸亀,2026/4/1,5,1,1,4214,林祐介,finish,35,29,6.84,1,0.13,1.49.6,1-4-5,1260,1-4-5,420,1-4,490,1-4,390
丸亀,2026/4/1,5,2,4,4383,竹田吉行,finish,16,3,6.86,4,0.07,1.50.6,1-4-5,1260,1-4-5,420,1-4,490,1-4,390
丸亀,2026/4/1,5,3,5,4391,松田祐季,finish,50,64,6.86,5,0.05,1.52.2,1-4-5,1260,1-4-5,420,1-4,490,1-4,390
丸亀,2026/4/1,5,4,6,4894,原村拓也,finish,40,4,6.81,6,0.11,1.53.3,1-4-5,1260,1-4-5,420,1-4,490,1-4,390
丸亀,2026/4/1,5,5,3,4552,杉山勝匡,finish,9,13,6.82,3,0.11,1.54.3,1-4-5,1260,1-4-5,420,1-4,490,1-4,390
丸亀,2026/4/1,5,6,2,4060,島田一生,finish,15,32,6.83,2,0.18,1.55.6,1-4-5,1260,1-4-5,420,1-4,490,1-4,390
丸亀,2026/4/1,6,1,1,5255,藤原仙二,finish,10,65,6.78,1,0.15,1.49.5,1-2-3,1100,1-2-3,270,1-2,510,1-2,420
丸亀,2026/4/1,6,2,2,5125,高井雄基,finish,33,44,6.91,2,0.09,1.50.6,1-2-3,1100,1-2-3,270,1-2,510,1-2,420
丸亀,2026/4/1,6,3,3,4653,小野達哉,finish,64,37,6.83,3,0.07,1.51.9,1-2-3,1100,1-2-3,270,1-2,510,1-2,420
丸亀,2026/4/1,6,4,4,3454,井川大作,finish,52,30,6.88,4,0.07,1.53.1,1-2-3,1100,1-2-3,270,1-2,510,1-2,420
丸亀,2026/4/1,6,5,5,3459,中野和裕,finish,3,19,6.89,5,0.13,1.54.5,1-2-3,1100,1-2-3,270,1-2,510,1-2,420
丸亀,2026/4/1,6,6,6,5406,小畑楓夏,finish,65,58,6.85,6,0.12,1.56.0,1-2-3,1100,1-2-3,270,1-2,510,1-2,420
丸亀,2026/4/1,7,1,1,4199,北川潤二,finish,6,7,6.87,1,0.10,1.48.9,1-4-2,1180,1-2-4,520,1-4,260,1-4,170
丸亀,2026/4/1,7,2,4,4295,小坂尚哉,finish,45,55,6.88,4,0.13,1.49.6,1-4-2,1180,1-2-4,520,1-4,260,1-4,170
丸亀,2026/4/1,7,3,2,5148,松本怜,finish,34,39,6.80,2,0.12,1.52.2,1-4-2,1180,1-2-4,520,1-4,260,1-4,170
丸亀,2026/4/1,7,4,5,4348,宮崎奨,finish,41,2,6.90,5,0.13,1.52.2,1-4-2,1180,1-2-4,520,1-4,260,1-4,170
丸亀,2026/4/1,7,5,3,4204,柴田大輔,finish,26,25,6.80,3,0.11,1.54.3,1-4-2,1180,1-2-4,520,1-4,260,1-4,170
丸亀,2026/4/1,7,6,6,3947,寺本昇平,finish,59,38,6.96,6,0.11,1.55.6,1-4-2,1180,1-2-4,520,1-4,260,1-4,170
丸亀,2026/4/1,8,1,1,4736,高倉和士,finish,61,23,6.77,1,0.16,1.48.4,1-2-3,360,1-2-3,230,1-2,200,1-2,100
丸亀,2026/4/1,8,2,2,3918,深井利寿,finish,24,20,6.84,2,0.19,1.50.0,1-2-3,360,1-2-3,230,1-2,200,1-2,100
丸亀,2026/4/1,8,3,3,4209,藤田竜弘,finish,36,34,6.91,3,0.21,1.51.7,1-2-3,360,1-2-3,230,1-2,200,1-2,100
丸亀,2026/4/1,8,4,6,5311,小林京平,finish,62,46,6.78,6,0.31,1.53.0,1-2-3,360,1-2-3,230,1-2,200,1-2,100
丸亀,2026/4/1,8,5,5,4349,犬童千秋,finish,22,51,6.90,5,0.32,1.54.4,1-2-3,360,1-2-3,230,1-2,200,1-2,100
丸亀,2026/4/1,8,6,4,4927,関野文,finish,49,11,6.96,4,0.33,1.55.8,1-2-3,360,1-2-3,230,1-2,200,1-2,100
丸亀,2026/4/1,9,1,6,4552,杉山勝匡,finish,9,13,6.89,6,0.11,1.50.1,6-2-1,159010,1-2-6,6110,6-2,24140,2-6,21210
丸亀,2026/4/1,9,2,2,4298,宮下元胤,finish,18,47,6.85,2,0.14,1.51.3,6-2-1,159010,1-2-6,6110,6-2,24140,2-6,21210
丸亀,2026/4/1,9,3,1,4000,松本博昭,finish,23,9,6.85,1,0.25,1.52.8,6-2-1,159010,1-2-6,6110,6-2,24140,2-6,21210
丸亀,2026/4/1,9,4,3,3777,樋口亮,finish,13,21,6.79,3,0.17,1.53.5,6-2-1,159010,1-2-6,6110,6-2,24140,2-6,21210
丸亀,2026/4/1,9,5,5,4685,島村隆幸,finish,48,15,6.92,5,0.06,1.53.9,6-2-1,159010,1-2-6,6110,6-2,24140,2-6,21210
丸亀,2026/4/1,9,6,4,4692,酒井俊弘,finish,56,40,6.98,4,0.09,1.57.3,6-2-1,159010,1-2-6,6110,6-2,24140,2-6,21210
丸亀,2026/4/1,10,1,1,4653,小野達哉,finish,64,37,6.84,1,0.17,1.49.8,1-3-2,450,1-2-3,160,1-3,200,1-3,210
丸亀,2026/4/1,10,2,3,4688,永井彪也,finish,28,66,6.91,3,0.22,1.51.0,1-3-2,450,1-2-3,160,1-3,200,1-3,210
丸亀,2026/4/1,10,3,2,4214,林祐介,finish,35,29,6.91,2,0.19,1.52.6,1-3-2,450,1-2-3,160,1-3,200,1-3,210
丸亀,2026/4/1,10,4,5,5352,西岡蒼志,finish,37,50,6.94,5,0.34,1.53.3,1-3-2,450,1-2-3,160,1-3,200,1-3,210
丸亀,2026/4/1,10,5,6,4420,津久井拓也,finish,8,18,6.90,6,0.28,1.54.5,1-3-2,450,1-2-3,160,1-3,200,1-3,210
丸亀,2026/4/1,10,6,4,4097,貫地谷直人,finish,44,14,7.00,4,0.31,1.57.8,1-3-2,450,1-2-3,160,1-3,200,1-3,210
丸亀,2026/4/1,11,1,1,4391,松田祐季,finish,50,64,6.93,1,0.14,1.50.0,1-5-4,1630,1-4-5,540,1-5,490,1-5,270
丸亀,2026/4/1,11,2,5,5255,藤原仙二,finish,10,65,6.89,5,0.19,1.50.7,1-5-4,1630,1-4-5,540,1-5,490,1-5,270
丸亀,2026/4/1,11,3,4,4654,篠田優也,finish,11,33,6.87,4,0.13,1.51.7,1-5-4,1630,1-4-5,540,1-5,490,1-5,270
